Algorithm,Problem,M,Run,IGD,HV
IVFSPEA2_P2_C05,DTLZ1,2,300012,0.0018185173581565376,0.5825165680383875
IVFSPEA2_P2_C05,DTLZ1,2,300013,0.001820219629470306,0.5824874770984246
IVFSPEA2_P2_C05,DTLZ1,2,300014,0.0018219680592387454,0.5823817467407348
IVFSPEA2_P2_C05,DTLZ1,2,300015,0.00181531983832261,0.5825314283042765
IVFSPEA2_P2_C05,DTLZ1,2,300016,0.001826132892332705,0.5824536254911143
IVFSPEA2_P2_C05,DTLZ1,2,300017,0.0018778520952988475,0.5818403265263143
IVFSPEA2_P2_C05,DTLZ1,2,300018,0.0018219582997940009,0.5825087964059246
IVFSPEA2_P2_C05,DTLZ1,2,300019,0.0018137903908209793,0.5825021622376023
IVFSPEA2_P2_C05,DTLZ1,2,300020,0.001858457212870856,0.5819430856460162
IVFSPEA2_P2_C05,DTLZ1,2,300021,0.0018349203053482197,0.5823313724834371
IVFSPEA2_P2_C05,DTLZ1,2,300022,0.0018250597834844982,0.5825075534203394
IVFSPEA2_P2_C05,DTLZ1,2,300023,0.0018194345088693958,0.582401122173557
IVFSPEA2_P2_C05,DTLZ1,2,300024,0.0018197773999083075,0.5825218223774153
IVFSPEA2_P2_C05,DTLZ1,2,300025,0.0018259042318299332,0.5825082491019649
IVFSPEA2_P2_C05,DTLZ1,2,300026,0.001823310363430623,0.582488729723668
IVFSPEA2_P2_C05,DTLZ1,2,300027,0.0018221109208745106,0.5823621864786149
IVFSPEA2_P2_C05,DTLZ1,2,300028,0.0018224889573794818,0.5824388980505706
IVFSPEA2_P2_C05,DTLZ1,2,300029,0.0018191068728966877,0.5825122761228506
IVFSPEA2_P2_C05,DTLZ1,2,300030,0.0018321256409689582,0.5824530812499145
IVFSPEA2_P2_C05,DTLZ1,2,300031,0.001816857446118479,0.5823918309771959
IVFSPEA2_P2_C05,DTLZ1,2,300032,0.0018249834455822441,0.5823395549326208
IVFSPEA2_P2_C05,DTLZ1,2,300033,0.0018185022466616879,0.5824533784317579
IVFSPEA2_P2_C05,DTLZ1,2,300034,0.001826624081081774,0.5823935292148956
IVFSPEA2_P2_C05,DTLZ1,2,300035,0.0018194689716145014,0.5825095880607065
IVFSPEA2_P2_C05,DTLZ1,2,300036,0.001812147338972106,0.5825330437799408
IVFSPEA2_P2_C05,DTLZ1,2,300037,0.0018309413634790084,0.5824706639205851
IVFSPEA2_P2_C05,DTLZ1,2,300038,0.0018315995505306596,0.5823262542054155
IVFSPEA2_P2_C05,DTLZ1,2,300039,0.0018239387562682104,0.5824983030951001
IVFSPEA2_P2_C05,DTLZ1,2,300040,0.0018242606999332178,0.5825110709347252
IVFSPEA2_P2_C05,DTLZ1,2,300041,0.001826742494439715,0.5824898325341288
IVFSPEA2_P2_C05,DTLZ1,2,300042,0.0018223560831774235,0.5821878955260862
IVFSPEA2_P2_C05,DTLZ1,2,300043,0.0018591536284086622,0.5818743479597136
IVFSPEA2_P2_C05,DTLZ1,2,300044,0.0018316163246785162,0.5824896847024675
IVFSPEA2_P2_C05,DTLZ1,2,300045,0.0018315490284734376,0.582412507587477
IVFSPEA2_P2_C05,DTLZ1,2,300046,0.001824512147874939,0.5825031863448707
IVFSPEA2_P2_C05,DTLZ1,2,300047,0.0018387719529792661,0.5824285689984545
IVFSPEA2_P2_C05,DTLZ1,2,300048,0.0018262270849029865,0.5821773473442692
IVFSPEA2_P2_C05,DTLZ1,2,300049,0.0018295521748303745,0.5824955984524933
IVFSPEA2_P2_C05,DTLZ1,2,300050,0.0018257083139458356,0.5822551248155963
IVFSPEA2_P2_C05,DTLZ1,2,300051,0.0018185627777538738,0.5825243076983444
IVFSPEA2_P2_C05,DTLZ1,2,300052,0.0018328901800128115,0.5824120594374593
IVFSPEA2_P2_C05,DTLZ1,2,300053,0.0018265604426392446,0.5824778819433712
IVFSPEA2_P2_C05,DTLZ1,2,300054,0.0018258189617465564,0.5825072248669941
IVFSPEA2_P2_C05,DTLZ1,2,300055,0.0018285207958841298,0.582495670462133
IVFSPEA2_P2_C05,DTLZ1,2,300056,0.001850575990296369,0.582418712794175
IVFSPEA2_P2_C05,DTLZ1,2,300057,0.0018141249340578142,0.5825223163260644
IVFSPEA2_P2_C05,DTLZ1,2,300058,0.0018321269993440393,0.5824871653757396
IVFSPEA2_P2_C05,DTLZ1,2,300059,0.001823595839016797,0.5824821810836052
IVFSPEA2_P2_C05,DTLZ1,2,300060,0.0018502517791829977,0.5819539733498903
IVFSPEA2_P2_C05,DTLZ2,2,300001,0.004115477242012244,0.3474138026832413
IVFSPEA2_P2_C05,DTLZ2,2,300002,0.004109363774988473,0.34745281066809586
IVFSPEA2_P2_C05,DTLZ2,2,300003,0.004146093078493722,0.34732467986175036
IVFSPEA2_P2_C05,DTLZ2,2,300004,0.004093264672579933,0.34730492038228816
IVFSPEA2_P2_C05,DTLZ2,2,300005,0.0041588131356906,0.3472839304855387
IVFSPEA2_P2_C05,DTLZ2,2,300006,0.004178472475747621,0.3473452664364559
IVFSPEA2_P2_C05,DTLZ2,2,300007,0.004090990935081652,0.34741255301595153
IVFSPEA2_P2_C05,DTLZ2,2,300008,0.004142943621498773,0.34728925274754224
IVFSPEA2_P2_C05,DTLZ2,2,300009,0.004167954245106567,0.3472950027338257
IVFSPEA2_P2_C05,DTLZ2,2,300010,0.004115364981431907,0.3474085318586604
IVFSPEA2_P2_C05,DTLZ2,2,300011,0.00407337002097085,0.34737460849639223
IVFSPEA2_P2_C05,DTLZ2,2,300012,0.004141670118243964,0.3473321995434579
IVFSPEA2_P2_C05,DTLZ2,2,300013,0.0041274267421580945,0.3473646953771523
IVFSPEA2_P2_C05,DTLZ2,2,300014,0.004129382102432677,0.3473162294003396
IVFSPEA2_P2_C05,DTLZ2,2,300015,0.004125207731873501,0.3475029061723977
IVFSPEA2_P2_C05,DTLZ2,2,300016,0.0041435281381359285,0.3474207837529355
IVFSPEA2_P2_C05,DTLZ2,2,300017,0.004113730936839737,0.3474873173843794
IVFSPEA2_P2_C05,DTLZ2,2,300018,0.0041640773198932494,0.3473533339473475
IVFSPEA2_P2_C05,DTLZ2,2,300019,0.004176720718227098,0.3473535106600105
IVFSPEA2_P2_C05,DTLZ2,2,300020,0.004173001818712882,0.3472647064882764
IVFSPEA2_P2_C05,DTLZ2,2,300021,0.00417591299491356,0.3473877869629335
IVFSPEA2_P2_C05,DTLZ2,2,300022,0.0041043966832621315,0.3471750714153758
IVFSPEA2_P2_C05,DTLZ2,2,300023,0.004122274386457674,0.347370250893082
IVFSPEA2_P2_C05,DTLZ2,2,300024,0.004071041552802703,0.34745771128063996
IVFSPEA2_P2_C05,DTLZ2,2,300025,0.004146055109359211,0.34729299585664924
IVFSPEA2_P2_C05,DTLZ2,2,300026,0.004114834292288246,0.34743590591035545
IVFSPEA2_P2_C05,DTLZ2,2,300027,0.004092197482102816,0.34735096090998224
IVFSPEA2_P2_C05,DTLZ2,2,300028,0.004195635080407056,0.34738788571044926
IVFSPEA2_P2_C05,DTLZ2,2,300029,0.0041635389860630425,0.3474980611236938
IVFSPEA2_P2_C05,DTLZ2,2,300030,0.004148008386321715,0.3474076333532785
IVFSPEA2_P2_C05,DTLZ2,2,300031,0.004212562279230451,0.34746691799354346
IVFSPEA2_P2_C05,DTLZ2,2,300032,0.0041155128016607916,0.34742778697901505
IVFSPEA2_P2_C05,DTLZ2,2,300033,0.004148245322400417,0.3473431730500259
IVFSPEA2_P2_C05,DTLZ2,2,300034,0.004175046365456182,0.34745563135267843
IVFSPEA2_P2_C05,DTLZ2,2,300035,0.004141679330060791,0.34737144807408105
IVFSPEA2_P2_C05,DTLZ2,2,300036,0.0041262802412305975,0.34735724972608545
IVFSPEA2_P2_C05,DTLZ2,2,300037,0.004244701688961704,0.34739551558621956
IVFSPEA2_P2_C05,DTLZ2,2,300038,0.004173291971949978,0.34730589163154324
IVFSPEA2_P2_C05,DTLZ2,2,300039,0.00417218749429117,0.3472536478125223
IVFSPEA2_P2_C05,DTLZ2,2,300040,0.004200354451300302,0.3475222753076315
IVFSPEA2_P2_C05,DTLZ2,2,300041,0.00410319615113263,0.34732847115385335
IVFSPEA2_P2_C05,DTLZ2,2,300042,0.004146554047324823,0.3473759599209039
IVFSPEA2_P2_C05,DTLZ2,2,300043,0.0041467567216529715,0.34736648384227936
IVFSPEA2_P2_C05,DTLZ2,2,300044,0.004103626594600168,0.3473251191692258
IVFSPEA2_P2_C05,DTLZ2,2,300045,0.004117748888431234,0.3473370991620059
IVFSPEA2_P2_C05,DTLZ2,2,300046,0.004115967735434798,0.3473998473480076
IVFSPEA2_P2_C05,DTLZ2,2,300047,0.004068664088518521,0.3474077107408144
IVFSPEA2_P2_C05,DTLZ2,2,300048,0.004102210687525296,0.34748120346071604
IVFSPEA2_P2_C05,DTLZ2,2,300049,0.004116003303435529,0.3474526417290177
IVFSPEA2_P2_C05,DTLZ2,2,300050,0.0042204506711037764,0.34713138462535803
IVFSPEA2_P2_C05,DTLZ2,2,300051,0.004145386626791206,0.3473283871397415
IVFSPEA2_P2_C05,DTLZ2,2,300052,0.00415657436573726,0.3474197229481159
IVFSPEA2_P2_C05,DTLZ2,2,300053,0.004127258000856657,0.3473892007911263
IVFSPEA2_P2_C05,DTLZ2,2,300054,0.004129462092598304,0.34735558337499345
IVFSPEA2_P2_C05,DTLZ2,2,300055,0.004087006373056204,0.34742804673220634
IVFSPEA2_P2_C05,DTLZ2,2,300056,0.004103794740925589,0.3473593460962141
IVFSPEA2_P2_C05,DTLZ2,2,300057,0.004150940473226969,0.3473237485821944
IVFSPEA2_P2_C05,DTLZ2,2,300058,0.00425167296782229,0.3473966961219562
IVFSPEA2_P2_C05,DTLZ2,2,300059,0.004203398847334835,0.34723363547395053
IVFSPEA2_P2_C05,DTLZ2,2,300060,0.004154928820596547,0.347293591860561
IVFSPEA2_P2_C05,DTLZ3,2,300001,0.004314852813611152,0.34606528917754914
IVFSPEA2_P2_C05,DTLZ3,2,300002,0.004334447904285664,0.34603804211664835
IVFSPEA2_P2_C05,DTLZ3,2,300003,0.004146259719800977,0.34688028108083224
IVFSPEA2_P2_C05,DTLZ3,2,300004,0.004604166951525443,0.34520969380545247
IVFSPEA2_P2_C05,DTLZ3,2,300005,0.0040502022024311935,0.3471609947857301
IVFSPEA2_P2_C05,DTLZ3,2,300006,0.004614250614423807,0.3450615154688122
IVFSPEA2_P2_C05,DTLZ3,2,300007,0.004200294723711433,0.3463700643858509
IVFSPEA2_P2_C05,DTLZ3,2,300008,0.004506234629353093,0.3455271316714955
IVFSPEA2_P2_C05,DTLZ3,2,300009,0.00405806610453602,0.34703444689891144
IVFSPEA2_P2_C05,DTLZ3,2,300010,0.0040796129730350135,0.3475058703133427
IVFSPEA2_P2_C05,DTLZ3,2,300011,0.004484669707140111,0.3453666914245452
IVFSPEA2_P2_C05,DTLZ3,2,300012,0.00408326218482202,0.3470448337406083
IVFSPEA2_P2_C05,DTLZ3,2,300013,0.004190426081190336,0.34645120863501583
IVFSPEA2_P2_C05,DTLZ3,2,300014,0.004651333107516811,0.34532708847373905
IVFSPEA2_P2_C05,DTLZ3,2,300015,0.004138443284817856,0.3467119901586359
IVFSPEA2_P2_C05,DTLZ3,2,300016,0.004095658392354196,0.34699153835747665
IVFSPEA2_P2_C05,DTLZ3,2,300017,0.004047389600211479,0.3472378268693891
IVFSPEA2_P2_C05,DTLZ3,2,300018,0.004266729780888127,0.34615893365377837
IVFSPEA2_P2_C05,DTLZ3,2,300019,0.0041881955588035655,0.34659021406009577
IVFSPEA2_P2_C05,DTLZ3,2,300020,0.004292801930724635,0.34618113861505156
IVFSPEA2_P2_C05,DTLZ3,2,300021,0.004332250621219337,0.346359579014841
IVFSPEA2_P2_C05,DTLZ3,2,300022,0.004058585295007923,0.3472801728672316
IVFSPEA2_P2_C05,DTLZ3,2,300023,0.0040759491643292765,0.34730218853741057
IVFSPEA2_P2_C05,DTLZ3,2,300024,0.00435985908398633,0.34612260768425174
IVFSPEA2_P2_C05,DTLZ3,2,300025,0.004214646992914061,0.3469981951015118
IVFSPEA2_P2_C05,DTLZ3,2,300026,0.004649506283534223,0.3452489749083467
IVFSPEA2_P2_C05,DTLZ3,2,300027,0.0050371012993786525,0.3442625213762064
IVFSPEA2_P2_C05,DTLZ3,2,300028,0.004518100108581071,0.34551496695002415
IVFSPEA2_P2_C05,DTLZ3,2,300029,0.004228915331375154,0.3463687504606592
IVFSPEA2_P2_C05,DTLZ3,2,300030,0.004188679149195222,0.3469170150876786
IVFSPEA2_P2_C05,DTLZ3,2,300031,0.00406806600830673,0.34745706058981674
IVFSPEA2_P2_C05,DTLZ3,2,300032,0.004246819458855033,0.34620938889115715
IVFSPEA2_P2_C05,DTLZ3,2,300033,0.004136744071611442,0.3471167526299402
IVFSPEA2_P2_C05,DTLZ3,2,300034,0.004800162425627915,0.3449154630680914
IVFSPEA2_P2_C05,DTLZ3,2,300035,0.0044311188196462315,0.3457310690389024
IVFSPEA2_P2_C05,DTLZ3,2,300036,0.004802572147753616,0.3448198109994541
IVFSPEA2_P2_C05,DTLZ3,2,300037,0.004071007813937452,0.34743604320391186
IVFSPEA2_P2_C05,DTLZ3,2,300038,0.004611155507525668,0.34510899581121135
IVFSPEA2_P2_C05,DTLZ3,2,300039,0.004179648820962207,0.3465930036838209
IVFSPEA2_P2_C05,DTLZ3,2,300040,0.005294660671012475,0.34380822862203575
IVFSPEA2_P2_C05,DTLZ3,2,300041,0.004518076500063373,0.34548923049689634
IVFSPEA2_P2_C05,DTLZ3,2,300042,0.005123980121458377,0.34408928871301286
IVFSPEA2_P2_C05,DTLZ3,2,300043,0.004038687381686235,0.34736227897632876
IVFSPEA2_P2_C05,DTLZ3,2,300044,0.004108598376639177,0.34701716092324514
IVFSPEA2_P2_C05,DTLZ3,2,300045,0.004070798417110857,0.3473239333470273
IVFSPEA2_P2_C05,DTLZ3,2,300046,0.004160571736108899,0.34685717935232624
IVFSPEA2_P2_C05,DTLZ3,2,300047,0.005450980881949586,0.3432855501762758
IVFSPEA2_P2_C05,DTLZ3,2,300048,0.004101893126488858,0.347016548336712
IVFSPEA2_P2_C05,DTLZ3,2,300049,0.004065925288197389,0.3475917553929896
IVFSPEA2_P2_C05,DTLZ3,2,300050,0.004349562829115993,0.34588753870884575
IVFSPEA2_P2_C05,DTLZ3,2,300051,0.005218612394699776,0.34379443472445015
IVFSPEA2_P2_C05,DTLZ3,2,300052,0.004129767205508906,0.3470308766776789
IVFSPEA2_P2_C05,DTLZ3,2,300053,0.004425569732565559,0.34584767829126983
IVFSPEA2_P2_C05,DTLZ3,2,300054,0.0047013174770757565,0.3450497765947611
IVFSPEA2_P2_C05,DTLZ3,2,300055,0.005018982045807341,0.34424636067507736
IVFSPEA2_P2_C05,DTLZ3,2,300056,0.004323686320898338,0.34614128409516676
IVFSPEA2_P2_C05,DTLZ3,2,300057,0.004205136378866324,0.34632603461853645
IVFSPEA2_P2_C05,DTLZ3,2,300058,0.0047012765736903685,0.34504298746857304
IVFSPEA2_P2_C05,DTLZ3,2,300059,0.004282266910388607,0.3461028260838796
IVFSPEA2_P2_C05,DTLZ3,2,300060,0.004093543041536969,0.3468396662861085
IVFSPEA2_P2_C05,DTLZ4,2,300001,0.7420913395943929,0.09090908836134837
IVFSPEA2_P2_C05,DTLZ4,2,300002,0.004213243013230495,0.34746473989903226
IVFSPEA2_P2_C05,DTLZ4,2,300003,0.004146328249250798,0.34730347421970104
IVFSPEA2_P2_C05,DTLZ4,2,300004,0.004186703154035454,0.34716120743976026
IVFSPEA2_P2_C05,DTLZ4,2,300005,0.004137561328565711,0.34737003865150373
IVFSPEA2_P2_C05,DTLZ4,2,300006,0.004187014469580391,0.3473464916210947
IVFSPEA2_P2_C05,DTLZ4,2,300007,0.004192405949587187,0.3473393421693964
IVFSPEA2_P2_C05,DTLZ4,2,300008,0.7420913396300358,0.09090908827402189
IVFSPEA2_P2_C05,DTLZ4,2,300009,0.004136982802575038,0.3474640487365979
IVFSPEA2_P2_C05,DTLZ4,2,300010,0.004185575930035698,0.34737983014421264
IVFSPEA2_P2_C05,DTLZ4,2,300011,0.004085276995450964,0.3475414890974542
IVFSPEA2_P2_C05,DTLZ4,2,300012,0.004082175130217171,0.34734762975861266
IVFSPEA2_P2_C05,DTLZ4,2,300013,0.004198067145818574,0.34739523538129086
IVFSPEA2_P2_C05,DTLZ4,2,300014,0.004116346257501005,0.3474639824202308
IVFSPEA2_P2_C05,DTLZ4,2,300015,0.004023244297701712,0.34745906245445884
IVFSPEA2_P2_C05,DTLZ4,2,300016,0.004064194744454928,0.34748504165333305
IVFSPEA2_P2_C05,DTLZ4,2,300017,0.0041228999779658465,0.3473600453087808
IVFSPEA2_P2_C05,DTLZ4,2,300018,0.004142483559518908,0.34730548240413994
IVFSPEA2_P2_C05,DTLZ4,2,300019,0.004080299498967585,0.34747698298525986
IVFSPEA2_P2_C05,DTLZ4,2,300020,0.004090932126225666,0.3474901595984801
IVFSPEA2_P2_C05,DTLZ4,2,300021,0.0041010226409507996,0.3474542098268882
IVFSPEA2_P2_C05,DTLZ4,2,300022,0.7420913388782816,0.090909090115876
IVFSPEA2_P2_C05,DTLZ4,2,300023,0.004073303748496176,0.34739321977607035
IVFSPEA2_P2_C05,DTLZ4,2,300024,0.7420913426725542,0.09090908081962845
IVFSPEA2_P2_C05,DTLZ4,2,300025,0.00411822921715166,0.3472940117186032
IVFSPEA2_P2_C05,DTLZ4,2,300026,0.004139471862195059,0.34741431723697225
IVFSPEA2_P2_C05,DTLZ4,2,300027,0.7420913404521087,0.09090908625988114
IVFSPEA2_P2_C05,DTLZ4,2,300028,0.004156864839322223,0.3473662517108304
IVFSPEA2_P2_C05,DTLZ4,2,300029,0.004125112822580373,0.3473901508048655
IVFSPEA2_P2_C05,DTLZ4,2,300030,0.004193042268248727,0.34741222954516726
IVFSPEA2_P2_C05,DTLZ4,2,300031,0.004144454605384216,0.3474043076348996
IVFSPEA2_P2_C05,DTLZ4,2,300032,0.004106239176098677,0.34736890284012995
IVFSPEA2_P2_C05,DTLZ4,2,300033,0.004120254823326064,0.3474794346758472
IVFSPEA2_P2_C05,DTLZ4,2,300034,0.004143093454165077,0.34743680660667436
IVFSPEA2_P2_C05,DTLZ4,2,300035,0.0041605271390805516,0.347449491946722
IVFSPEA2_P2_C05,DTLZ4,2,300036,0.004158483640803692,0.3472682131365557
IVFSPEA2_P2_C05,DTLZ4,2,300037,0.00421794513116376,0.34740294073640504
IVFSPEA2_P2_C05,DTLZ4,2,300038,0.0041349609794001044,0.34740099979176486
IVFSPEA2_P2_C05,DTLZ4,2,300039,0.004089989842383336,0.3475030451803286
IVFSPEA2_P2_C05,DTLZ4,2,300040,0.742091339023258,0.09090908976067469
IVFSPEA2_P2_C05,DTLZ4,2,300041,0.004198041173667229,0.3474684523950037
IVFSPEA2_P2_C05,DTLZ4,2,300042,0.004118317221921754,0.34749211986753964
IVFSPEA2_P2_C05,DTLZ4,2,300043,0.0040346826405578285,0.3475424826001422
IVFSPEA2_P2_C05,DTLZ4,2,300044,0.004154790122313642,0.34735532324273904
IVFSPEA2_P2_C05,DTLZ4,2,300045,0.7420913389283302,0.09090908999325253
IVFSPEA2_P2_C05,DTLZ4,2,300046,0.7420913387500777,0.09090909042998785
IVFSPEA2_P2_C05,DTLZ4,2,300047,0.004051953815697179,0.3472917230909861
IVFSPEA2_P2_C05,DTLZ4,2,300048,0.004150996730256439,0.34742139847918274
IVFSPEA2_P2_C05,DTLZ4,2,300049,0.7420913399682543,0.09090908744536252
IVFSPEA2_P2_C05,DTLZ4,2,300050,0.004118786104664143,0.3473957864720508
IVFSPEA2_P2_C05,DTLZ4,2,300051,0.004110493036375627,0.3474463900550662
IVFSPEA2_P2_C05,DTLZ4,2,300052,0.7420913390405501,0.0909090897183058
IVFSPEA2_P2_C05,DTLZ4,2,300053,0.0041190596914100356,0.3473739260548398
IVFSPEA2_P2_C05,DTLZ4,2,300054,0.7420913392329365,0.09090908924694685
IVFSPEA2_P2_C05,DTLZ4,2,300055,0.00409180826992949,0.3474622128090066
IVFSPEA2_P2_C05,DTLZ4,2,300056,0.004134066450672545,0.3473393318599146
IVFSPEA2_P2_C05,DTLZ4,2,300057,0.00414397245106939,0.3473578433174902
IVFSPEA2_P2_C05,DTLZ4,2,300058,0.0041226974372215106,0.3472784468857769
IVFSPEA2_P2_C05,DTLZ4,2,300059,0.7420913390781498,0.09090908962618616
IVFSPEA2_P2_C05,DTLZ4,2,300060,0.004126285288625081,0.3473852211119495
IVFSPEA2_P2_C05,DTLZ5,2,300001,0.004148581589577839,0.34715243084664166
IVFSPEA2_P2_C05,DTLZ5,2,300002,0.0040752749065583365,0.3473086865443807
IVFSPEA2_P2_C05,DTLZ5,2,300003,0.004105698934054904,0.3474636718857953
IVFSPEA2_P2_C05,DTLZ5,2,300004,0.004109705926558294,0.34726160479756896
IVFSPEA2_P2_C05,DTLZ5,2,300005,0.0041328665685851675,0.3472241327579164
IVFSPEA2_P2_C05,DTLZ5,2,300006,0.004125142159494298,0.34745871622305086
IVFSPEA2_P2_C05,DTLZ5,2,300007,0.0041839810766199975,0.3470767070014875
IVFSPEA2_P2_C05,DTLZ5,2,300008,0.004109331169705848,0.34724661286086145
IVFSPEA2_P2_C05,DTLZ5,2,300009,0.004113992278302283,0.347438963134908
IVFSPEA2_P2_C05,DTLZ5,2,300010,0.004113068704176491,0.34754554924923003
IVFSPEA2_P2_C05,DTLZ5,2,300011,0.004126572694469423,0.3472666786288487
IVFSPEA2_P2_C05,DTLZ5,2,300012,0.004095182388930382,0.3473863297830404
IVFSPEA2_P2_C05,DTLZ5,2,300013,0.004201505487631299,0.3474515893586958
IVFSPEA2_P2_C05,DTLZ5,2,300014,0.004070375013074543,0.347325998880721
IVFSPEA2_P2_C05,DTLZ5,2,300015,0.004175592844993185,0.3473893046460727
IVFSPEA2_P2_C05,DTLZ5,2,300016,0.004207172892885087,0.3472103114374737
IVFSPEA2_P2_C05,DTLZ5,2,300017,0.004283988592922303,0.3472302292265057
IVFSPEA2_P2_C05,DTLZ5,2,300018,0.004092951412975057,0.347393918021868
IVFSPEA2_P2_C05,DTLZ5,2,300019,0.004107312127026677,0.34746528113126707
IVFSPEA2_P2_C05,DTLZ5,2,300020,0.004167235445340903,0.347307244570514
IVFSPEA2_P2_C05,DTLZ5,2,300021,0.00414424708902804,0.347332520312715
IVFSPEA2_P2_C05,DTLZ5,2,300022,0.00415533220877553,0.3473068210657155
IVFSPEA2_P2_C05,DTLZ5,2,300023,0.004131571047380378,0.3473923126918013
IVFSPEA2_P2_C05,DTLZ5,2,300024,0.004174080893398425,0.34736205506616136
IVFSPEA2_P2_C05,DTLZ5,2,300025,0.004172220782312984,0.3473913372871601
IVFSPEA2_P2_C05,DTLZ5,2,300026,0.004132134305066019,0.34728255310495454
IVFSPEA2_P2_C05,DTLZ5,2,300027,0.004211890660760864,0.34736306006880413
IVFSPEA2_P2_C05,DTLZ5,2,300028,0.004161428184541985,0.34729603228350076
IVFSPEA2_P2_C05,DTLZ5,2,300029,0.004114155312458803,0.34748380940730234
IVFSPEA2_P2_C05,DTLZ5,2,300030,0.004163426092669991,0.3473542848462963
IVFSPEA2_P2_C05,DTLZ5,2,300031,0.004047439657803983,0.34747592904501073
IVFSPEA2_P2_C05,DTLZ5,2,300032,0.004117686815879695,0.3474315312456978
IVFSPEA2_P2_C05,DTLZ5,2,300033,0.004062402130915267,0.34740403297737815
IVFSPEA2_P2_C05,DTLZ5,2,300034,0.004145085163120498,0.34743105490951964
IVFSPEA2_P2_C05,DTLZ5,2,300035,0.004172188506791128,0.34755209135167664
IVFSPEA2_P2_C05,DTLZ5,2,300036,0.004193240806319954,0.3473399808430734
IVFSPEA2_P2_C05,DTLZ5,2,300037,0.004153755144886013,0.347262009983237
IVFSPEA2_P2_C05,DTLZ5,2,300038,0.004210701547645818,0.34729575739685487
IVFSPEA2_P2_C05,DTLZ5,2,300039,0.004102824018998333,0.347347700165244
IVFSPEA2_P2_C05,DTLZ5,2,300040,0.004193857807423666,0.3474405511148768
IVFSPEA2_P2_C05,DTLZ5,2,300041,0.004151802414991219,0.34745940329628766
IVFSPEA2_P2_C05,DTLZ5,2,300042,0.004133441563766294,0.347394335151221
IVFSPEA2_P2_C05,DTLZ5,2,300043,0.004134472836326515,0.34747851915237266
IVFSPEA2_P2_C05,DTLZ5,2,300044,0.004128256071538304,0.3473254608767001
IVFSPEA2_P2_C05,DTLZ5,2,300045,0.004177200838924293,0.34743682134283216
IVFSPEA2_P2_C05,DTLZ5,2,300046,0.004130831063303745,0.3473795111274466
IVFSPEA2_P2_C05,DTLZ5,2,300047,0.004085066348134195,0.3475449391278033
IVFSPEA2_P2_C05,DTLZ5,2,300048,0.00405239377175721,0.3473591743260895
IVFSPEA2_P2_C05,DTLZ5,2,300049,0.004169973426388573,0.3473573218502539
IVFSPEA2_P2_C05,DTLZ5,2,300050,0.004059130288639389,0.3473541681470361
IVFSPEA2_P2_C05,DTLZ5,2,300051,0.004104975165578211,0.3472806552260397
IVFSPEA2_P2_C05,DTLZ5,2,300052,0.004141461017232022,0.34726578085430343
IVFSPEA2_P2_C05,DTLZ5,2,300053,0.004152936297124265,0.3472523821375985
IVFSPEA2_P2_C05,DTLZ5,2,300054,0.0041974722293926835,0.34723158316556446
IVFSPEA2_P2_C05,DTLZ5,2,300055,0.0041091643451714914,0.3474751622260154
IVFSPEA2_P2_C05,DTLZ5,2,300056,0.004201514449433851,0.3473284736939976
IVFSPEA2_P2_C05,DTLZ5,2,300057,0.004159026994660859,0.34736510570547596
IVFSPEA2_P2_C05,DTLZ5,2,300058,0.004149666324406773,0.347241046319081
IVFSPEA2_P2_C05,DTLZ5,2,300059,0.004111061484575269,0.34740932847918005
IVFSPEA2_P2_C05,DTLZ5,2,300060,0.004151768020111933,0.3474571282466525
IVFSPEA2_P2_C05,DTLZ6,2,300001,0.004063813510049044,0.3475417641377723
IVFSPEA2_P2_C05,DTLZ6,2,300002,0.004060731451863272,0.3475729157020284
IVFSPEA2_P2_C05,DTLZ6,2,300003,0.004077421740951391,0.34756404750530007
IVFSPEA2_P2_C05,DTLZ6,2,300004,0.00407285938945182,0.3475159193479402
IVFSPEA2_P2_C05,DTLZ6,2,300005,0.004102227673232111,0.3476028447836464
IVFSPEA2_P2_C05,DTLZ6,2,300006,0.0040891782911911196,0.34756570329100656
IVFSPEA2_P2_C05,DTLZ6,2,300007,0.004066054948502805,0.34762896532340604
IVFSPEA2_P2_C05,DTLZ6,2,300008,0.004089260584347543,0.34759734480243343
IVFSPEA2_P2_C05,DTLZ6,2,300009,0.004077703332564771,0.3475947291904902
IVFSPEA2_P2_C05,DTLZ6,2,300010,0.004043384537715482,0.34754731662590793
IVFSPEA2_P2_C05,DTLZ6,2,300011,0.004074201365669197,0.3475976595232093
IVFSPEA2_P2_C05,DTLZ6,2,300012,0.004086500852755429,0.34752539734949234
IVFSPEA2_P2_C05,DTLZ6,2,300013,0.004055959139159468,0.3475837693753741
IVFSPEA2_P2_C05,DTLZ6,2,300014,0.004063493601762906,0.34760031949368636
IVFSPEA2_P2_C05,DTLZ6,2,300015,0.004066125327066565,0.347630849699806
IVFSPEA2_P2_C05,DTLZ6,2,300016,0.004079314574874851,0.34762787106960635
IVFSPEA2_P2_C05,DTLZ6,2,300017,0.004144304102657565,0.3475958855947071
IVFSPEA2_P2_C05,DTLZ6,2,300018,0.00405298186630867,0.34759488244027587
IVFSPEA2_P2_C05,DTLZ6,2,300019,0.004104188316019886,0.3475771145276237
IVFSPEA2_P2_C05,DTLZ6,2,300020,0.0040957961113444775,0.3476123307587046
