Source,Config,Problem,M,D,Run,HV,Path
baseline,MFOSPEA2,MaF7,3,22,54,0.27634513752773,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_MaF7_M3_D22_54.mat
baseline,MFOSPEA2,MaF7,3,22,55,0.275909334132975,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_MaF7_M3_D22_55.mat
baseline,MFOSPEA2,MaF7,3,22,56,0.277342061823737,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_MaF7_M3_D22_56.mat
baseline,MFOSPEA2,MaF7,3,22,57,0.274519311231937,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_MaF7_M3_D22_57.mat
baseline,MFOSPEA2,MaF7,3,22,58,0.277720695716806,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_MaF7_M3_D22_58.mat
baseline,MFOSPEA2,MaF7,3,22,59,0.276481375550203,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_MaF7_M3_D22_59.mat
baseline,MFOSPEA2,MaF7,3,22,6,0.27598745553864,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_MaF7_M3_D22_6.mat
baseline,MFOSPEA2,MaF7,3,22,60,0.277554969795995,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_MaF7_M3_D22_60.mat
baseline,MFOSPEA2,MaF7,3,22,7,0.27615522951708,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_MaF7_M3_D22_7.mat
baseline,MFOSPEA2,MaF7,3,22,8,0.277246415940074,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_MaF7_M3_D22_8.mat
baseline,MFOSPEA2,MaF7,3,22,9,0.277253157092812,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_MaF7_M3_D22_9.mat
baseline,MFOSPEA2,WFG1,2,11,1,0.652848748911966,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_1.mat
baseline,MFOSPEA2,WFG1,2,11,10,0.644728506009345,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_10.mat
baseline,MFOSPEA2,WFG1,2,11,11,0.654860566459529,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_11.mat
baseline,MFOSPEA2,WFG1,2,11,12,0.647654639198433,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_12.mat
baseline,MFOSPEA2,WFG1,2,11,13,0.652454915262907,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_13.mat
baseline,MFOSPEA2,WFG1,2,11,14,0.644345260665762,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_14.mat
baseline,MFOSPEA2,WFG1,2,11,15,0.644338104550157,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_15.mat
baseline,MFOSPEA2,WFG1,2,11,16,0.654340228176523,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_16.mat
baseline,MFOSPEA2,WFG1,2,11,17,0.651884010303439,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_17.mat
baseline,MFOSPEA2,WFG1,2,11,18,0.656077314994128,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_18.mat
baseline,MFOSPEA2,WFG1,2,11,19,0.653080114781408,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_19.mat
baseline,MFOSPEA2,WFG1,2,11,2,0.663881856537531,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_2.mat
baseline,MFOSPEA2,WFG1,2,11,20,0.662803315899498,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_20.mat
baseline,MFOSPEA2,WFG1,2,11,21,0.662418296904663,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_21.mat
baseline,MFOSPEA2,WFG1,2,11,22,0.681073165452384,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_22.mat
baseline,MFOSPEA2,WFG1,2,11,23,0.66467609938155,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_23.mat
baseline,MFOSPEA2,WFG1,2,11,24,0.671611645383008,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_24.mat
baseline,MFOSPEA2,WFG1,2,11,25,0.676685087086667,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_25.mat
baseline,MFOSPEA2,WFG1,2,11,26,0.669911053381524,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_26.mat
baseline,MFOSPEA2,WFG1,2,11,27,0.657291883819265,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_27.mat
baseline,MFOSPEA2,WFG1,2,11,28,0.656079505251332,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_28.mat
baseline,MFOSPEA2,WFG1,2,11,29,0.650922587043216,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_29.mat
baseline,MFOSPEA2,WFG1,2,11,3,0.642398051463593,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_3.mat
baseline,MFOSPEA2,WFG1,2,11,30,0.657791077917672,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_30.mat
baseline,MFOSPEA2,WFG1,2,11,31,0.654416491780966,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_31.mat
baseline,MFOSPEA2,WFG1,2,11,32,0.66178821541513,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_32.mat
baseline,MFOSPEA2,WFG1,2,11,33,0.660258457370851,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_33.mat
baseline,MFOSPEA2,WFG1,2,11,34,0.660550903199754,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_34.mat
baseline,MFOSPEA2,WFG1,2,11,35,0.65204737769981,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_35.mat
baseline,MFOSPEA2,WFG1,2,11,36,0.670279625914331,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data_original/MFOSPEA2/MFOSPEA2_WFG1_M2_D11_36.mat
