Source,Config,Problem,M,D,Run,HasHV,HV,HasIGD,IGD,Path
sensitivity,IVFSPEA2,WFG4,2,11,28,1,0.346295814147624,1,0.0134399244916353,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_WFG4_M2/IVFSPEA2_WFG4_M2_D11_28.mat
sensitivity,IVFSPEA2,WFG4,2,11,29,1,0.346050456090634,1,0.0132275835135254,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_WFG4_M2/IVFSPEA2_WFG4_M2_D11_29.mat
sensitivity,IVFSPEA2,WFG4,2,11,3,1,0.346117622595942,1,0.0135262702414766,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_WFG4_M2/IVFSPEA2_WFG4_M2_D11_3.mat
sensitivity,IVFSPEA2,WFG4,2,11,30,1,0.346170119861085,1,0.0130917237274821,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_WFG4_M2/IVFSPEA2_WFG4_M2_D11_30.mat
sensitivity,IVFSPEA2,WFG4,2,11,4,1,0.345582738771837,1,0.013518063132724,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_WFG4_M2/IVFSPEA2_WFG4_M2_D11_4.mat
sensitivity,IVFSPEA2,WFG4,2,11,5,1,0.346399682894832,1,0.0131431904471478,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_WFG4_M2/IVFSPEA2_WFG4_M2_D11_5.mat
sensitivity,IVFSPEA2,WFG4,2,11,6,1,0.345454722285491,1,0.0139330982084928,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_WFG4_M2/IVFSPEA2_WFG4_M2_D11_6.mat
sensitivity,IVFSPEA2,WFG4,2,11,7,1,0.346033122742002,1,0.0134786033944562,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_WFG4_M2/IVFSPEA2_WFG4_M2_D11_7.mat
sensitivity,IVFSPEA2,WFG4,2,11,8,1,0.345565368278805,1,0.0142936654817606,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_WFG4_M2/IVFSPEA2_WFG4_M2_D11_8.mat
sensitivity,IVFSPEA2,WFG4,2,11,9,1,0.346171844256019,1,0.0134014688787565,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_WFG4_M2/IVFSPEA2_WFG4_M2_D11_9.mat
sensitivity,IVFSPEA2,ZDT1,2,30,1,1,0.720182700430568,1,0.00388267284006816,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_1.mat
sensitivity,IVFSPEA2,ZDT1,2,30,10,1,0.720053859902124,1,0.00395275094904826,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_10.mat
sensitivity,IVFSPEA2,ZDT1,2,30,11,1,0.719797330084939,1,0.00399720762277988,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_11.mat
sensitivity,IVFSPEA2,ZDT1,2,30,12,1,0.719603892091504,1,0.00408582021878729,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_12.mat
sensitivity,IVFSPEA2,ZDT1,2,30,13,1,0.719837839045835,1,0.00403682834404127,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_13.mat
sensitivity,IVFSPEA2,ZDT1,2,30,14,1,0.719127397610726,1,0.0042504829617181,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_14.mat
sensitivity,IVFSPEA2,ZDT1,2,30,15,1,0.720003316762735,1,0.00399526481928783,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_15.mat
sensitivity,IVFSPEA2,ZDT1,2,30,16,1,0.71986656985676,1,0.00394713262563623,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_16.mat
sensitivity,IVFSPEA2,ZDT1,2,30,17,1,0.719748585942319,1,0.00401827934741995,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_17.mat
sensitivity,IVFSPEA2,ZDT1,2,30,18,1,0.719593492979407,1,0.00403726626478067,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_18.mat
sensitivity,IVFSPEA2,ZDT1,2,30,19,1,0.719814621364514,1,0.00400827986804289,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_19.mat
sensitivity,IVFSPEA2,ZDT1,2,30,2,1,0.719830998006711,1,0.00399122394197827,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_2.mat
sensitivity,IVFSPEA2,ZDT1,2,30,20,1,0.719825952079646,1,0.00402018496275918,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_20.mat
sensitivity,IVFSPEA2,ZDT1,2,30,21,1,0.719750784321246,1,0.00403117006170812,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_21.mat
sensitivity,IVFSPEA2,ZDT1,2,30,22,1,0.719968520775183,1,0.00399221440975585,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_22.mat
sensitivity,IVFSPEA2,ZDT1,2,30,23,1,0.71988394523437,1,0.00395947888521161,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_23.mat
sensitivity,IVFSPEA2,ZDT1,2,30,24,1,0.719565577392798,1,0.00412854016622659,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_24.mat
sensitivity,IVFSPEA2,ZDT1,2,30,25,1,0.719646696087188,1,0.00401434759531696,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_25.mat
sensitivity,IVFSPEA2,ZDT1,2,30,26,1,0.719649247990206,1,0.00407081550240867,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_26.mat
sensitivity,IVFSPEA2,ZDT1,2,30,27,1,0.719861929837465,1,0.00394912291858562,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_27.mat
sensitivity,IVFSPEA2,ZDT1,2,30,28,1,0.719847892810654,1,0.00400525825142244,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_28.mat
sensitivity,IVFSPEA2,ZDT1,2,30,29,1,0.719318304208731,1,0.00428187108628803,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_29.mat
sensitivity,IVFSPEA2,ZDT1,2,30,3,1,0.719878488714563,1,0.00391947840521801,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_3.mat
sensitivity,IVFSPEA2,ZDT1,2,30,30,1,0.719953957630359,1,0.00394409774069715,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_30.mat
sensitivity,IVFSPEA2,ZDT1,2,30,4,1,0.719980675134287,1,0.0039786575392056,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_4.mat
sensitivity,IVFSPEA2,ZDT1,2,30,5,1,0.719821566515853,1,0.00402256996769126,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_5.mat
sensitivity,IVFSPEA2,ZDT1,2,30,55,1,0.720410356582601,1,0.00391087582519158,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_55.mat
sensitivity,IVFSPEA2,ZDT1,2,30,56,1,0.720436872936409,1,0.0038672352136053,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_56.mat
sensitivity,IVFSPEA2,ZDT1,2,30,57,1,0.720310804701506,1,0.00399323075534667,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_57.mat
sensitivity,IVFSPEA2,ZDT1,2,30,58,1,0.720376905671811,1,0.00387668037989398,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_58.mat
sensitivity,IVFSPEA2,ZDT1,2,30,59,1,0.720479710534877,1,0.00385420849077626,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_59.mat
sensitivity,IVFSPEA2,ZDT1,2,30,6,1,0.719894195007264,1,0.00397972672794373,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_6.mat
sensitivity,IVFSPEA2,ZDT1,2,30,60,1,0.720467732476457,1,0.00382080563727445,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_60.mat
sensitivity,IVFSPEA2,ZDT1,2,30,7,1,0.719937915980978,1,0.00400636093208103,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_7.mat
sensitivity,IVFSPEA2,ZDT1,2,30,8,1,0.720004609370871,1,0.00394149744570019,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_8.mat
sensitivity,IVFSPEA2,ZDT1,2,30,9,1,0.719824063062432,1,0.0040160571768507,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.07_ZDT1_M2/IVFSPEA2_ZDT1_M2_D30_9.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,1,1,0.841367631876364,1,0.0203915331638098,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_1.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,10,1,0.840234175482365,1,0.0202058663323342,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_10.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,11,1,0.8390090142803,1,0.0205916293024192,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_11.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,12,1,0.840286618412348,1,0.0204001572579856,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_12.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,13,1,0.840501525804073,1,0.0202628715687798,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_13.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,14,1,0.840024959432116,1,0.0204019410518547,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_14.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,15,1,0.839519800995237,1,0.0205879732647706,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_15.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,16,1,0.837169610094436,1,0.0209691971799368,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_16.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,17,1,0.840669719490833,1,0.0203331188013368,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_17.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,18,1,0.837102302900069,1,0.0209721848539803,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_18.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,19,1,0.837698169516553,1,0.0208140177738931,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_19.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,2,1,0.839015700595547,1,0.0205265315006078,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_2.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,20,1,0.835207658698351,1,0.0215554537216437,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_20.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,21,1,0.837597724578391,1,0.0206484128945441,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_21.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,22,1,0.831555393221418,1,0.0219621639465829,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_22.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,23,1,0.839588846663172,1,0.0204358685685195,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_23.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,24,1,0.839114998822469,1,0.0206720299624074,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_24.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,25,1,0.831353916262783,1,0.0222975722552606,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_25.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,26,1,0.84059960946202,1,0.0203025039600211,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_26.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,27,1,0.831322247918948,1,0.0226549683437125,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_27.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,28,1,0.828198072588996,1,0.0232408737318732,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_28.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,29,1,0.839794336876239,1,0.0203161628619465,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_29.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,3,1,0.835152383769951,1,0.0214161387844169,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_3.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,30,1,0.840179410266633,1,0.0205258394808705,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_30.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,4,1,0.831828475966772,1,0.0216896522181124,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_4.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,5,1,0.837107264905376,1,0.0209517471641002,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_5.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,6,1,0.834406269732109,1,0.0215462244793961,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_6.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,7,1,0.836417806724225,1,0.0212618215662682,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_7.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,8,1,0.834423843687997,1,0.0214604796222571,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_8.mat
sensitivity,IVFSPEA2,DTLZ1,3,7,9,1,0.839434825817778,1,0.0201840058561739,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_DTLZ1_M3/IVFSPEA2_DTLZ1_M3_D7_9.mat
sensitivity,IVFSPEA2,MaF1,3,12,1,1,0.21820204297436,1,0.0415674590045353,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_MaF1_M3/IVFSPEA2_MaF1_M3_D12_1.mat
sensitivity,IVFSPEA2,MaF1,3,12,10,1,0.217967401776207,1,0.0420077691223532,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_MaF1_M3/IVFSPEA2_MaF1_M3_D12_10.mat
sensitivity,IVFSPEA2,MaF1,3,12,11,1,0.217762030527532,1,0.0418941190271645,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_MaF1_M3/IVFSPEA2_MaF1_M3_D12_11.mat
sensitivity,IVFSPEA2,MaF1,3,12,12,1,0.217097530185495,1,0.0422370182702314,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_MaF1_M3/IVFSPEA2_MaF1_M3_D12_12.mat
sensitivity,IVFSPEA2,MaF1,3,12,13,1,0.218242266050269,1,0.0417238145315769,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_MaF1_M3/IVFSPEA2_MaF1_M3_D12_13.mat
sensitivity,IVFSPEA2,MaF1,3,12,14,1,0.218370350606497,1,0.0420827389435161,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_MaF1_M3/IVFSPEA2_MaF1_M3_D12_14.mat
sensitivity,IVFSPEA2,MaF1,3,12,15,1,0.217423821626071,1,0.0420858909276046,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_MaF1_M3/IVFSPEA2_MaF1_M3_D12_15.mat
sensitivity,IVFSPEA2,MaF1,3,12,16,1,0.219202670403648,1,0.0412285849785655,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_MaF1_M3/IVFSPEA2_MaF1_M3_D12_16.mat
sensitivity,IVFSPEA2,MaF1,3,12,17,1,0.218305696670286,1,0.0413453791680154,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_MaF1_M3/IVFSPEA2_MaF1_M3_D12_17.mat
sensitivity,IVFSPEA2,MaF1,3,12,18,1,0.218885339026814,1,0.041686859388303,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_MaF1_M3/IVFSPEA2_MaF1_M3_D12_18.mat
sensitivity,IVFSPEA2,MaF1,3,12,19,1,0.219121374261167,1,0.041532677723229,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_MaF1_M3/IVFSPEA2_MaF1_M3_D12_19.mat
sensitivity,IVFSPEA2,MaF1,3,12,2,1,0.21722306175119,1,0.0428040207090813,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_MaF1_M3/IVFSPEA2_MaF1_M3_D12_2.mat
sensitivity,IVFSPEA2,MaF1,3,12,20,1,0.218078012335657,1,0.0423895587299329,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_MaF1_M3/IVFSPEA2_MaF1_M3_D12_20.mat
sensitivity,IVFSPEA2,MaF1,3,12,21,1,0.219851018205345,1,0.0413643205339584,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_MaF1_M3/IVFSPEA2_MaF1_M3_D12_21.mat
sensitivity,IVFSPEA2,MaF1,3,12,22,1,0.217806545661955,1,0.0418918757499869,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_MaF1_M3/IVFSPEA2_MaF1_M3_D12_22.mat
sensitivity,IVFSPEA2,MaF1,3,12,23,1,0.217559244454258,1,0.0413687282502762,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_MaF1_M3/IVFSPEA2_MaF1_M3_D12_23.mat
sensitivity,IVFSPEA2,MaF1,3,12,24,1,0.219098445092229,1,0.0413814749783577,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_MaF1_M3/IVFSPEA2_MaF1_M3_D12_24.mat
sensitivity,IVFSPEA2,MaF1,3,12,25,1,0.21881423538911,1,0.0415377090014368,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_R0.0000_C0.11_MaF1_M3/IVFSPEA2_MaF1_M3_D12_25.mat
