Problem,R,C,Run,IGD
DTLZ2_M2,0.15,0.16,16,0.004128149890575021
DTLZ2_M2,0.15,0.16,17,0.0041477236669123715
DTLZ2_M2,0.15,0.16,18,0.004207528487178373
DTLZ2_M2,0.15,0.16,19,0.004178027524705001
DTLZ2_M2,0.15,0.16,20,0.004130366922223002
DTLZ2_M2,0.15,0.16,21,0.004202448128268333
DTLZ2_M2,0.15,0.16,22,0.004095548241050415
DTLZ2_M2,0.15,0.16,23,0.004167054681236843
DTLZ2_M2,0.15,0.16,24,0.004132687733669955
DTLZ2_M2,0.15,0.16,25,0.004161234924585085
DTLZ2_M2,0.15,0.16,26,0.0041332099739070935
DTLZ2_M2,0.15,0.16,27,0.004157234043844074
DTLZ2_M2,0.15,0.16,28,0.0041885341012024395
DTLZ2_M2,0.15,0.16,29,0.004217931223322612
DTLZ2_M2,0.15,0.16,30,0.00409850763728607
DTLZ7_M3,0.15,0.16,20001,0.05871988223594276
DTLZ7_M3,0.15,0.16,20002,0.059882006153037876
DTLZ7_M3,0.15,0.16,20003,0.06119049186162469
DTLZ7_M3,0.15,0.16,20004,0.06259334567993996
DTLZ7_M3,0.15,0.16,20005,0.06025636267595715
DTLZ7_M3,0.15,0.16,20006,0.059520809225753285
DTLZ7_M3,0.15,0.16,20007,0.059929935796231175
DTLZ7_M3,0.15,0.16,20008,0.0596235321257763
DTLZ7_M3,0.15,0.16,20009,0.06042155976150734
DTLZ7_M3,0.15,0.16,20010,0.061811077053044984
DTLZ7_M3,0.15,0.16,20011,0.058193954707820864
DTLZ7_M3,0.15,0.16,20012,0.059964376292324255
DTLZ7_M3,0.15,0.16,20013,0.060345309516365
DTLZ7_M3,0.15,0.16,20014,0.06023632531787096
DTLZ7_M3,0.15,0.16,20015,0.06131727492408929
DTLZ7_M3,0.15,0.16,20016,0.05997969988426479
DTLZ7_M3,0.15,0.16,20017,0.060335589544060965
DTLZ7_M3,0.15,0.16,20018,0.06069712317917142
DTLZ7_M3,0.15,0.16,20019,0.06124345605729779
DTLZ7_M3,0.15,0.16,20020,0.06139415041179447
DTLZ7_M3,0.15,0.16,20021,0.0572227140472797
DTLZ7_M3,0.15,0.16,20022,0.05968173970360606
DTLZ7_M3,0.15,0.16,20023,0.05924383334407483
DTLZ7_M3,0.15,0.16,20024,0.060393203913687396
DTLZ7_M3,0.15,0.16,20025,0.34851008739133205
DTLZ7_M3,0.15,0.16,20026,0.06018201194315114
DTLZ7_M3,0.15,0.16,20027,0.060418136304297945
DTLZ7_M3,0.15,0.16,20028,0.06199640365667626
DTLZ7_M3,0.15,0.16,20029,0.3493892754254145
DTLZ7_M3,0.15,0.16,20030,0.06111364915410673
WFG4_M2,0.15,0.16,1,0.013979306535294752
WFG4_M2,0.15,0.16,2,0.01382434663661822
WFG4_M2,0.15,0.16,3,0.012820739890872722
WFG4_M2,0.15,0.16,4,0.012925311316683685
WFG4_M2,0.15,0.16,5,0.013339105601637192
WFG4_M2,0.15,0.16,6,0.013353827854608664
WFG4_M2,0.15,0.16,7,0.012983108980581767
WFG4_M2,0.15,0.16,8,0.012927643644801111
WFG4_M2,0.15,0.16,9,0.013001327188240075
WFG4_M2,0.15,0.16,10,0.01326533495261678
WFG4_M2,0.15,0.16,11,0.013413297656664321
WFG4_M2,0.15,0.16,12,0.012972791433405025
WFG4_M2,0.15,0.16,13,0.013244465144334118
WFG4_M2,0.15,0.16,14,0.01351941846529251
WFG4_M2,0.15,0.16,15,0.013336467043191007
WFG4_M2,0.15,0.16,16,0.013855461345211307
WFG4_M2,0.15,0.16,17,0.01320041438185794
WFG4_M2,0.15,0.16,18,0.01347523184613646
WFG4_M2,0.15,0.16,19,0.012992869108981415
WFG4_M2,0.15,0.16,20,0.013703449049040554
WFG4_M2,0.15,0.16,21,0.01301171180486242
WFG4_M2,0.15,0.16,22,0.013022549718350063
WFG4_M2,0.15,0.16,23,0.013168413888290965
WFG4_M2,0.15,0.16,24,0.01295863139234714
WFG4_M2,0.15,0.16,25,0.013121420519810334
WFG4_M2,0.15,0.16,26,0.01324268265771307
WFG4_M2,0.15,0.16,27,0.013463496804312473
WFG4_M2,0.15,0.16,28,0.01300752873061684
WFG4_M2,0.15,0.16,29,0.012966570486647672
WFG4_M2,0.15,0.16,30,0.013042134627518954
DTLZ2_M2,0.15,0.21,1,0.004100421326497089
DTLZ2_M2,0.15,0.21,2,0.004185015664607838
DTLZ2_M2,0.15,0.21,3,0.0041656343699742575
DTLZ2_M2,0.15,0.21,4,0.004197912604350876
DTLZ2_M2,0.15,0.21,5,0.004210240968183622
DTLZ2_M2,0.15,0.21,6,0.004149848625636937
DTLZ2_M2,0.15,0.21,7,0.004133521571659381
DTLZ2_M2,0.15,0.21,8,0.004093483169270162
DTLZ2_M2,0.15,0.21,9,0.004128954584577411
DTLZ2_M2,0.15,0.21,10,0.00406630973112116
DTLZ2_M2,0.15,0.21,11,0.004201159910529142
DTLZ2_M2,0.15,0.21,12,0.004066337180490894
DTLZ2_M2,0.15,0.21,13,0.004203574531084212
DTLZ2_M2,0.15,0.21,14,0.004181362940873445
DTLZ2_M2,0.15,0.21,15,0.004176059949804457
DTLZ2_M2,0.15,0.21,16,0.004101391393212972
DTLZ2_M2,0.15,0.21,17,0.004112440901370529
DTLZ2_M2,0.15,0.21,18,0.004144152886409638
DTLZ2_M2,0.15,0.21,19,0.004154227382713595
DTLZ2_M2,0.15,0.21,20,0.004131136773417632
DTLZ2_M2,0.15,0.21,21,0.00416337352214197
DTLZ2_M2,0.15,0.21,22,0.0041615627540319946
DTLZ2_M2,0.15,0.21,23,0.004134734206363979
DTLZ2_M2,0.15,0.21,24,0.004178715630183169
DTLZ2_M2,0.15,0.21,25,0.004138714435665592
DTLZ2_M2,0.15,0.21,26,0.004139891618639998
DTLZ2_M2,0.15,0.21,27,0.004066410571067709
DTLZ2_M2,0.15,0.21,28,0.0042090855586072486
DTLZ2_M2,0.15,0.21,29,0.004165113449238373
DTLZ2_M2,0.15,0.21,30,0.004140847189408183
DTLZ7_M3,0.15,0.21,1,0.06286453273783445
DTLZ7_M3,0.15,0.21,2,0.0615748517526559
DTLZ7_M3,0.15,0.21,3,0.060749502914847577
DTLZ7_M3,0.15,0.21,4,0.059793456449147006
DTLZ7_M3,0.15,0.21,5,0.05995933415154947
DTLZ7_M3,0.15,0.21,6,0.059181260485555116
DTLZ7_M3,0.15,0.21,7,0.05840034506044515
DTLZ7_M3,0.15,0.21,8,0.058755413659186934
DTLZ7_M3,0.15,0.21,9,0.057684795334654544
DTLZ7_M3,0.15,0.21,10,0.05991918559572768
DTLZ7_M3,0.15,0.21,11,0.058970780790847985
DTLZ7_M3,0.15,0.21,12,0.05961392985466726
DTLZ7_M3,0.15,0.21,13,0.059163721156850216
DTLZ7_M3,0.15,0.21,14,0.06119201617072189
DTLZ7_M3,0.15,0.21,15,0.06210987245168694
DTLZ7_M3,0.15,0.21,16,0.06022177047877256
DTLZ7_M3,0.15,0.21,17,0.0616385162949618
DTLZ7_M3,0.15,0.21,18,0.06039212156978398
DTLZ7_M3,0.15,0.21,19,0.05975008994568609
DTLZ7_M3,0.15,0.21,20,0.06271312493502822
DTLZ7_M3,0.15,0.21,21,0.3493418926220735
DTLZ7_M3,0.15,0.21,22,0.059013253670935024
DTLZ7_M3,0.15,0.21,23,0.34624823148801354
DTLZ7_M3,0.15,0.21,24,0.060973784511127976
DTLZ7_M3,0.15,0.21,25,0.06035540204881222
DTLZ7_M3,0.15,0.21,26,0.06118302596842275
DTLZ7_M3,0.15,0.21,27,0.06073502480739815
DTLZ7_M3,0.15,0.21,28,0.06144384520479689
DTLZ7_M3,0.15,0.21,29,0.061917948776271464
DTLZ7_M3,0.15,0.21,30,0.05891081851356861
WFG4_M2,0.15,0.21,1,0.013254335824557038
WFG4_M2,0.15,0.21,2,0.01299532555358563
WFG4_M2,0.15,0.21,3,0.013305834747566664
WFG4_M2,0.15,0.21,4,0.013216154442348926
WFG4_M2,0.15,0.21,5,0.012839793044165455
WFG4_M2,0.15,0.21,6,0.012892421672805472
WFG4_M2,0.15,0.21,7,0.013567299531126531
WFG4_M2,0.15,0.21,8,0.012689817955929947
WFG4_M2,0.15,0.21,9,0.012755965616062554
WFG4_M2,0.15,0.21,10,0.012994243651712653
WFG4_M2,0.15,0.21,11,0.013315995993744743
WFG4_M2,0.15,0.21,12,0.014562061576917801
WFG4_M2,0.15,0.21,13,0.012834155265443018
WFG4_M2,0.15,0.21,14,0.01307505648880703
WFG4_M2,0.15,0.21,15,0.013645201411730009
WFG4_M2,0.15,0.21,16,0.01319302709658624
WFG4_M2,0.15,0.21,17,0.01405049232327634
WFG4_M2,0.15,0.21,18,0.01342519866984829
WFG4_M2,0.15,0.21,19,0.013240115490135897
WFG4_M2,0.15,0.21,20,0.01300523246840566
WFG4_M2,0.15,0.21,21,0.012998008953235905
WFG4_M2,0.15,0.21,22,0.013327736728604872
WFG4_M2,0.15,0.21,23,0.012856238406510147
WFG4_M2,0.15,0.21,24,0.012814784046343914
WFG4_M2,0.15,0.21,25,0.013329079288193796
WFG4_M2,0.15,0.21,26,0.012698390755922983
WFG4_M2,0.15,0.21,27,0.01306332632592642
WFG4_M2,0.15,0.21,28,0.013508333476171634
WFG4_M2,0.15,0.21,29,0.013240146903026561
WFG4_M2,0.15,0.21,30,0.01306777446014457
DTLZ2_M2,0.15,0.27,1,0.004132485935481322
DTLZ2_M2,0.15,0.27,2,0.004165966641408839
DTLZ2_M2,0.15,0.27,3,0.004148578911135511
DTLZ2_M2,0.15,0.27,4,0.00421797066270453
DTLZ2_M2,0.15,0.27,5,0.004124200258618022
DTLZ2_M2,0.15,0.27,6,0.004078656074575402
DTLZ2_M2,0.15,0.27,7,0.004188641887400606
DTLZ2_M2,0.15,0.27,8,0.004122798811979076
DTLZ2_M2,0.15,0.27,9,0.00418114161172069
DTLZ2_M2,0.15,0.27,10,0.004190550189564917
DTLZ2_M2,0.15,0.27,11,0.004128602369290621
DTLZ2_M2,0.15,0.27,12,0.004089487032489297
DTLZ2_M2,0.15,0.27,13,0.0042021559899318925
DTLZ2_M2,0.15,0.27,14,0.004123630896823471
DTLZ2_M2,0.15,0.27,15,0.004255037483158112
DTLZ2_M2,0.15,0.27,16,0.004067535302626449
DTLZ2_M2,0.15,0.27,17,0.004107443088649751
DTLZ2_M2,0.15,0.27,18,0.0041186449727517605
DTLZ2_M2,0.15,0.27,19,0.004149874145839076
DTLZ2_M2,0.15,0.27,20,0.004078732004475418
DTLZ2_M2,0.15,0.27,21,0.004095798224085911
DTLZ2_M2,0.15,0.27,22,0.004186750480912443
DTLZ2_M2,0.15,0.27,23,0.0042258254265649655
DTLZ2_M2,0.15,0.27,24,0.004140090431648919
DTLZ2_M2,0.15,0.27,25,0.004150194134782987
