comparison,metric,tau,algo,fe_norm,fraction_solved,ci_low,ci_high,n_traces
IVFNSGAIII_vs_NSGAIII,IGD,0.1,IVFNSGAIII,0.9545454545454545,0.8235294117647058,0.8052287581699347,0.8431372549019608,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,IVFNSGAIII,0.9636363636363636,0.8254901960784313,0.8071732026143791,0.8444607843137255,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,IVFNSGAIII,0.9727272727272727,0.826797385620915,0.8084967320261438,0.8457679738562092,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,IVFNSGAIII,0.9818181818181817,0.8281045751633986,0.8098039215686275,0.8470588235294118,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,IVFNSGAIII,0.9909090909090909,0.8287581699346406,0.8104411764705882,0.8477124183006536,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,IVFNSGAIII,1.0,0.8307189542483661,0.8124183006535948,0.850343137254902,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.1,0.22091503267973855,0.2,0.24313725490196078,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.1090909090909091,0.22418300653594772,0.20326797385620915,0.24640522875816995,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.1181818181818182,0.23202614379084968,0.21045751633986928,0.25359477124183005,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.1272727272727273,0.24313725490196078,0.22091503267973855,0.2647058823529412,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.13636363636363635,0.2568627450980392,0.23398692810457516,0.2784313725490196,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.14545454545454545,0.2784313725490196,0.2549019607843137,0.30066993464052283,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.15454545454545454,0.29934640522875816,0.2758169934640523,0.32287581699346407,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.16363636363636364,0.3352941176470588,0.3111111111111111,0.36013071895424836,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.17272727272727273,0.39673202614379083,0.37254901960784315,0.42223856209150323,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.18181818181818182,0.49411764705882355,0.46862745098039216,0.5209150326797386,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.19090909090909092,0.5784313725490197,0.5509803921568628,0.6052287581699346,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.2,0.6261437908496732,0.6006372549019607,0.6523039215686275,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.2090909090909091,0.6366013071895424,0.611764705882353,0.6620915032679738,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.2181818181818182,0.6477124183006536,0.6228758169934641,0.6732189542483661,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.22727272727272727,0.6555555555555556,0.630718954248366,0.681045751633987,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.23636363636363636,0.6673202614379085,0.6431372549019608,0.692156862745098,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.24545454545454545,0.6764705882352942,0.6529248366013072,0.7013071895424836,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.2545454545454545,0.6915032679738562,0.6666503267973856,0.7156862745098039,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.26363636363636367,0.7032679738562092,0.6790849673202615,0.7281209150326797,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.2727272727272727,0.7130718954248366,0.6895261437908496,0.7366013071895425,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.28181818181818186,0.7209150326797386,0.6967320261437908,0.7444444444444445,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.2909090909090909,0.730718954248366,0.7071895424836602,0.7542483660130719,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.3,0.7366013071895425,0.7137254901960784,0.7588398692810457,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.3090909090909091,0.7398692810457517,0.7176307189542483,0.7620915032679738,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.3181818181818182,0.7411764705882353,0.7189542483660131,0.7640522875816993,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.32727272727272727,0.742483660130719,0.7209150326797386,0.765359477124183,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.33636363636363636,0.7444444444444445,0.722859477124183,0.7673202614379085,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.34545454545454546,0.7483660130718954,0.7261437908496732,0.7712418300653595,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.3545454545454545,0.7509803921568627,0.7293790849673202,0.7725653594771242,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.36363636363636365,0.7522875816993464,0.7300490196078431,0.7738562091503268,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.3727272727272727,0.75359477124183,0.7326797385620915,0.7751633986928105,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.38181818181818183,0.7549019607843137,0.7333333333333333,0.7758169934640523,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.3909090909090909,0.7562091503267974,0.734640522875817,0.777140522875817,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.4,0.7568627450980392,0.7352777777777778,0.7784313725490196,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.40909090909090906,0.7581699346405228,0.7365849673202615,0.7790849673202614,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.4181818181818182,0.7607843137254902,0.738562091503268,0.7823529411764706,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.42727272727272725,0.7607843137254902,0.738562091503268,0.7823529411764706,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.4363636363636364,0.761437908496732,0.7392156862745098,0.7830065359477124,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.44545454545454544,0.761437908496732,0.7392156862745098,0.7830065359477124,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.4545454545454546,0.7627450980392156,0.7411764705882353,0.7836601307189542,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.4636363636363636,0.7633986928104575,0.7418300653594772,0.7843137254901961,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.47272727272727266,0.765359477124183,0.7437908496732026,0.7862908496732026,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.4818181818181818,0.7679738562091504,0.74640522875817,0.7882516339869281,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.49090909090909085,0.769281045751634,0.7476960784313725,0.7908496732026143,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.5,0.769281045751634,0.7476960784313725,0.7908496732026143,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.509090909090909,0.7699346405228759,0.7483660130718954,0.7908660130718954,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.5181818181818182,0.7705882352941177,0.7490196078431373,0.792156862745098,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.5272727272727272,0.7725490196078432,0.7509803921568627,0.7934803921568627,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.5363636363636364,0.7738562091503268,0.7529248366013072,0.7954248366013071,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.5454545454545454,0.7738562091503268,0.7529248366013072,0.7954248366013071,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.5545454545454546,0.7738562091503268,0.7529248366013072,0.7954248366013071,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.5636363636363636,0.7751633986928105,0.7542320261437908,0.7967320261437908,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.5727272727272728,0.7764705882352941,0.7549019607843137,0.7980392156862746,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.5818181818181818,0.7764705882352941,0.7549019607843137,0.7980392156862746,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.5909090909090909,0.7790849673202614,0.757516339869281,0.8,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.6,0.7816993464052288,0.7594771241830065,0.8032679738562092,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.609090909090909,0.7830065359477124,0.761437908496732,0.803921568627451,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.6181818181818182,0.7843137254901961,0.7627450980392156,0.8052287581699347,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.6272727272727272,0.7843137254901961,0.7627450980392156,0.8052287581699347,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.6363636363636364,0.7843137254901961,0.7627450980392156,0.8052287581699347,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.6454545454545454,0.7862745098039216,0.765359477124183,0.8071895424836601,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.6545454545454545,0.7875816993464052,0.7660130718954249,0.8084967320261438,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.6636363636363636,0.788235294117647,0.7666666666666667,0.8091503267973856,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.6727272727272727,0.7888888888888889,0.7673202614379085,0.8098039215686275,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.6818181818181818,0.7915032679738562,0.7699346405228759,0.8124183006535948,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.6909090909090908,0.7928104575163398,0.7712418300653595,0.8130882352941177,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.7,0.7928104575163398,0.7712418300653595,0.8130882352941177,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.709090909090909,0.7954248366013071,0.7738562091503268,0.8156862745098039,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.7181818181818181,0.7967320261437908,0.7751633986928105,0.8170098039215686,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.7272727272727272,0.7986928104575164,0.7777614379084967,0.8196078431372549,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.7363636363636363,0.7986928104575164,0.7777614379084967,0.8196078431372549,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.7454545454545454,0.8,0.7784313725490196,0.8209150326797385,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.7545454545454545,0.8006535947712419,0.7790849673202614,0.8215686274509804,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.7636363636363636,0.8026143790849674,0.7816830065359477,0.822875816993464,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.7727272727272727,0.8052287581699347,0.784297385620915,0.8254901960784313,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.7818181818181817,0.8084967320261438,0.7875816993464052,0.8287581699346406,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.7909090909090909,0.8104575163398693,0.7895424836601307,0.8313725490196079,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.7999999999999999,0.8124183006535948,0.7921405228758169,0.8326797385620915,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.8090909090909091,0.8130718954248366,0.792156862745098,0.8333333333333334,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.8181818181818181,0.8137254901960784,0.7934640522875817,0.8339869281045752,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.8272727272727273,0.8137254901960784,0.7934640522875817,0.8339869281045752,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.8363636363636363,0.8150326797385621,0.7947549019607842,0.8346568627450981,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.8454545454545453,0.8156862745098039,0.7947712418300653,0.8352941176470589,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.8545454545454545,0.8156862745098039,0.7947712418300653,0.8352941176470589,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.8636363636363635,0.8169934640522876,0.7967156862745097,0.8366176470588236,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.8727272727272727,0.8183006535947712,0.7980392156862746,0.838562091503268,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.8818181818181817,0.8196078431372549,0.799983660130719,0.8398692810457516,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.8909090909090909,0.8196078431372549,0.799983660130719,0.8398692810457516,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.8999999999999999,0.8215686274509804,0.8019607843137255,0.8411764705882353,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.9090909090909091,0.8215686274509804,0.8019607843137255,0.8411764705882353,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.9181818181818181,0.822875816993464,0.8032679738562092,0.8418464052287582,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.9272727272727272,0.8241830065359477,0.8045588235294118,0.8437908496732026,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.9363636363636363,0.826797385620915,0.807843137254902,0.8457516339869281,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.9454545454545454,0.8274509803921568,0.8084967320261438,0.846421568627451,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.9545454545454545,0.8274509803921568,0.8084967320261438,0.846421568627451,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.9636363636363636,0.8287581699346406,0.8091503267973856,0.8477124183006536,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.9727272727272727,0.8287581699346406,0.8091503267973856,0.8477124183006536,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.9818181818181817,0.8287581699346406,0.8091503267973856,0.8477124183006536,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,0.9909090909090909,0.8287581699346406,0.8091503267973856,0.8477124183006536,1530
IVFNSGAIII_vs_NSGAIII,IGD,0.1,NSGAIII,1.0,0.8307189542483661,0.8117647058823529,0.8496732026143791,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.1,0.34444444444444444,0.3208823529411765,0.3686274509803922,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.1090909090909091,0.3712418300653595,0.3483660130718954,0.3954248366013072,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.1181818181818182,0.40522875816993464,0.3810457516339869,0.4300653594771242,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.1272727272727273,0.4627450980392157,0.43856209150326797,0.4875816993464052,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.13636363636363635,0.5241830065359477,0.4993300653594771,0.5496732026143791,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.14545454545454545,0.6013071895424836,0.5771241830065359,0.6241993464052288,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.15454545454545454,0.7006535947712418,0.6777614379084967,0.7235457516339869,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.16363636363636364,0.7542483660130719,0.7320261437908496,0.7758169934640523,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.17272727272727273,0.7888888888888889,0.7666666666666667,0.8098039215686275,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.18181818181818182,0.8150326797385621,0.7954084967320261,0.8346568627450981,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.19090909090909092,0.8287581699346406,0.8104575163398693,0.8483660130718954,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.2,0.838562091503268,0.8202614379084967,0.857516339869281,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.2090909090909091,0.8437908496732026,0.8261274509803921,0.8627614379084968,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.2181818181818182,0.8483660130718954,0.8300653594771242,0.8666830065359478,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.22727272727272727,0.8529411764705882,0.8359477124183007,0.8712418300653595,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.23636363636363636,0.857516339869281,0.8405228758169935,0.8751633986928105,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.24545454545454545,0.8640522875816994,0.8477124183006536,0.8810457516339869,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.2545454545454545,0.9071895424836601,0.8921568627450981,0.9215686274509803,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.26363636363636367,0.9183006535947712,0.9045751633986928,0.9320261437908497,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.2727272727272727,0.9248366013071896,0.9111111111111111,0.9379084967320261,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.28181818181818186,0.9274509803921569,0.9143790849673202,0.9398692810457516,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.2909090909090909,0.9300653594771242,0.9176307189542483,0.9424836601307189,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.3,0.9313725490196079,0.918954248366013,0.9437908496732026,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.3090909090909091,0.9366013071895425,0.9248366013071896,0.9490196078431372,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.3181818181818182,0.9424836601307189,0.9313725490196079,0.9535947712418301,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.32727272727272727,0.9450980392156862,0.9339869281045752,0.9562091503267974,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.33636363636363636,0.9470588235294117,0.9359477124183007,0.9588235294117647,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.34545454545454546,0.9522875816993464,0.9418300653594771,0.9627614379084968,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.3545454545454545,0.9679738562091503,0.9588235294117647,0.9764705882352941,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.36363636363636365,0.9725490196078431,0.9640522875816994,0.9803921568627451,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.3727272727272727,0.9745098039215686,0.9660130718954248,0.9817156862745098,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.38181818181818183,0.9758169934640523,0.9679738562091503,0.9830228758169934,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.3909090909090909,0.9764705882352941,0.9686274509803922,0.9836601307189542,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.4,0.9777777777777777,0.9699346405228758,0.984967320261438,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.40909090909090906,0.9784313725490196,0.9705882352941176,0.984967320261438,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.4181818181818182,0.9803921568627451,0.9725490196078431,0.9869281045751634,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.42727272727272725,0.9823529411764705,0.9751633986928104,0.9888888888888889,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.4363636363636364,0.9823529411764705,0.9751633986928104,0.9888888888888889,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.44545454545454544,0.9830065359477124,0.9758169934640523,0.9888888888888889,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.4545454545454546,0.9888888888888889,0.9830065359477124,0.9941176470588236,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.4636363636363636,0.9888888888888889,0.9830065359477124,0.9941176470588236,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.47272727272727266,0.9895424836601308,0.9836601307189542,0.9947712418300654,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.4818181818181818,0.9895424836601308,0.9836601307189542,0.9947712418300654,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.49090909090909085,0.9895424836601308,0.9836601307189542,0.9947712418300654,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.5,0.9895424836601308,0.9836601307189542,0.9947712418300654,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.509090909090909,0.9895424836601308,0.9836601307189542,0.9947712418300654,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.5181818181818182,0.9901960784313726,0.984313725490196,0.9947712418300654,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.5272727272727272,0.9901960784313726,0.984313725490196,0.9947712418300654,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.5363636363636364,0.9901960784313726,0.984313725490196,0.9947712418300654,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.5454545454545454,0.9901960784313726,0.984313725490196,0.9947712418300654,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.5545454545454546,0.9915032679738562,0.9862745098039216,0.996078431372549,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.5636363636363636,0.9915032679738562,0.9862745098039216,0.996078431372549,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.5727272727272728,0.9915032679738562,0.9862745098039216,0.996078431372549,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.5818181818181818,0.9915032679738562,0.9862745098039216,0.996078431372549,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.5909090909090909,0.9915032679738562,0.9862745098039216,0.996078431372549,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.6,0.9915032679738562,0.9862745098039216,0.996078431372549,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.609090909090909,0.9915032679738562,0.9862745098039216,0.996078431372549,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.6181818181818182,0.9915032679738562,0.9862745098039216,0.996078431372549,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.6272727272727272,0.9915032679738562,0.9862745098039216,0.996078431372549,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.6363636363636364,0.9915032679738562,0.9862745098039216,0.996078431372549,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.6454545454545454,0.9915032679738562,0.9862745098039216,0.996078431372549,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.6545454545454545,0.9921568627450981,0.9869281045751634,0.996078431372549,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.6636363636363636,0.9921568627450981,0.9869281045751634,0.996078431372549,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.6727272727272727,0.9921568627450981,0.9869281045751634,0.996078431372549,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.6818181818181818,0.9928104575163399,0.9882352941176471,0.9967320261437909,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.6909090909090908,0.9928104575163399,0.9882352941176471,0.9967320261437909,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.7,0.9928104575163399,0.9882352941176471,0.9967320261437909,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.709090909090909,0.9928104575163399,0.9882352941176471,0.9967320261437909,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.7181818181818181,0.9928104575163399,0.9882352941176471,0.9967320261437909,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.7272727272727272,0.9928104575163399,0.9882352941176471,0.9967320261437909,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.7363636363636363,0.9928104575163399,0.9882352941176471,0.9967320261437909,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.7454545454545454,0.9928104575163399,0.9882352941176471,0.9967320261437909,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.7545454545454545,0.9928104575163399,0.9882352941176471,0.9967320261437909,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.7636363636363636,0.9928104575163399,0.9882352941176471,0.9967320261437909,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.7727272727272727,0.9928104575163399,0.9882352941176471,0.9967320261437909,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.7818181818181817,0.9928104575163399,0.9882352941176471,0.9967320261437909,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.7909090909090909,0.9928104575163399,0.9882352941176471,0.9967320261437909,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.7999999999999999,0.9928104575163399,0.9882352941176471,0.9967320261437909,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.8090909090909091,0.9928104575163399,0.9882352941176471,0.9967320261437909,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.8181818181818181,0.9934640522875817,0.9888888888888889,0.9973856209150327,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.8272727272727273,0.9934640522875817,0.9888888888888889,0.9973856209150327,1530
IVFNSGAIII_vs_NSGAIII,HV,0.5,IVFNSGAIII,0.8363636363636363,0.9934640522875817,0.9888888888888889,0.9973856209150327,1530
