Phase,ConfigID,ProblemTag,ProblemName,M,R,C,Cycles,MutRate,VarRate,EARN,N_Offspring,Description,Runs,IGD_Median,IGD_Mean,IGD_IQR,HV_Median,HV_Mean,HV_IQR
C,C05,DTLZ1_M3,DTLZ1,3,0.175,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.020084841927411765,0.02012333421684763,0.00030598807863302033,0.8424641522126288,0.8421039452528005,0.0006441764070587164
C,C05,DTLZ2_M3,DTLZ2,3,0.175,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.05402734625066629,0.0539285794649988,0.0008086191827067768,0.5575625939255073,0.5573526452108409,0.0010393074018524295
C,C05,DTLZ4_M3,DTLZ4,3,0.175,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.05425830765774116,0.19729388411771204,0.36571058584848765,0.5572144808938637,0.4930591495939508,0.15876595487623096
C,C05,DTLZ7_M3,DTLZ7,3,0.175,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.059559047741178595,0.07887815059955541,0.0019570686956108738,0.2775968806654254,0.2753538934685208,0.0008594757545113407
C,C05,MaF1_M3,MaF1,3,0.175,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.041136380833807544,0.04123139194997468,0.0006007917461424844,0.2199752058952748,0.21993042046398287,0.0011333636226330546
C,C05,MaF5_M3,MaF5,3,0.175,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.8686014571528633,1.1035598188259657,1.6464943134802672,0.45126781713244457,0.4437491082810296,0.21039809378868923
C,C05,WFG2_M3,WFG2,3,0.175,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.1778260053517452,0.17956008809713564,0.007091895831096678,0.9280349261887231,0.9274244847054492,0.001063274209040288
C,C05,WFG4_M2,WFG4,2,0.175,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.012681362934898872,0.012731605263321547,0.0003372521852459086,0.3471740858620959,0.3471365150012302,0.00016125548196521677
C,C05,WFG5_M3,WFG5,3,0.175,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.22142602426658503,0.22163474431738805,0.0034494048172237224,0.5157191913540407,0.5158260144932261,0.0015530366354687963
C,C05,WFG9_M2,WFG9,2,0.175,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.016617335581530578,0.030808565295134156,0.0024001661567332605,0.342136087958809,0.33437411970212155,0.001997685531000437
C,C05,ZDT1_M2,ZDT1,2,0.175,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.0038958693619736244,0.0038970911533298945,8.503926115731785e-05,0.7203985943437792,0.720415779489523,0.00010410282917405755
C,C05,ZDT6_M2,ZDT6,2,0.175,0.16,2,0.0,0.0,0,1,Local refine AR around center,30,0.0030706604935056975,0.0030734177424311814,2.5073208229159198e-05,0.3889265197704334,0.3889164280253412,1.499812800065392e-05
C,C06,DTLZ1_M3,DTLZ1,3,0.175,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.020089199152446387,0.020104231146409038,0.0001381319071023096,0.842736776819513,0.8426566622710059,0.0003453255807537303
C,C06,DTLZ2_M3,DTLZ2,3,0.175,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.05378130772206846,0.05383260105688589,0.0009849953032246075,0.5575884838815859,0.5573110540845637,0.0016317319320241497
C,C06,DTLZ4_M3,DTLZ4,3,0.175,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.05487297151158247,0.26221409815466085,0.487224262040631,0.5570227805878625,0.4651689081786845,0.21076816798845105
C,C06,DTLZ7_M3,DTLZ7,3,0.175,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.059527906485550355,0.07882825231080752,0.0019865271339281343,0.27757049168783465,0.27510693891123,0.001656049686673433
C,C06,MaF1_M3,MaF1,3,0.175,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.04137396232015216,0.0412474617832981,0.0008672552801745267,0.2197541144780742,0.21989922956532448,0.000801049556280159
C,C06,MaF5_M3,MaF5,3,0.175,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.24488683916019882,1.0747004869575143,1.6455493546680529,0.5559295448167902,0.45615309787169145,0.21057168834153306
C,C06,WFG2_M3,WFG2,3,0.175,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.1794499959405988,0.17984775399872102,0.007880363619510888,0.9272478436439788,0.9274766941846955,0.0012623853260128604
C,C06,WFG4_M2,WFG4,2,0.175,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.012753606054643036,0.01279970531532698,0.0002299998739391882,0.34718084471099186,0.3471403317594441,0.00020843436437695262
C,C06,WFG5_M3,WFG5,3,0.175,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.22072612952203757,0.2210245390514217,0.002611637177317272,0.515797304416141,0.5157454724864193,0.001927958938769181
C,C06,WFG9_M2,WFG9,2,0.175,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.01829900506057522,0.05346688235016523,0.0047469746594811825,0.3408554172483805,0.321646581957415,0.0036766746856342625
C,C06,ZDT1_M2,ZDT1,2,0.175,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.0038918998131913696,0.0038948912954809554,6.027560969347262e-05,0.7204143502617986,0.7204031840250747,0.00012377501309257521
C,C06,ZDT6_M2,ZDT6,2,0.175,0.16,2,0.3,0.1,0,1,Local refine EARL around center,30,0.0030801810474635175,0.0030792164528740764,3.063018016522803e-05,0.3889166899854883,0.3889195067144759,2.5860158834989377e-05
C,C07,DTLZ1_M3,DTLZ1,3,0.175,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.02014953247360278,0.020171527040532298,0.0002647459082708477,0.8425143959038887,0.842488741831383,0.0004323202779414892
C,C07,DTLZ2_M3,DTLZ2,3,0.175,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.05403484799200341,0.05407161898519696,0.0007462833431731083,0.5573432139719189,0.5572114690084181,0.000984902115650721
C,C07,DTLZ4_M3,DTLZ4,3,0.175,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.054177762499915946,0.1487317611511174,0.0009198403352392581,0.5562598075269041,0.5131658202078047,0.0028686304054749145
C,C07,DTLZ7_M3,DTLZ7,3,0.175,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.06042798691813213,0.07922976527204581,0.0016422140584198275,0.2771237707734372,0.27484921932090306,0.0010871476721623918
C,C07,MaF1_M3,MaF1,3,0.175,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.04111527634127968,0.041186642674537026,0.0005966674679194969,0.2198595687498879,0.21979447561250648,0.0005756522145345111
C,C07,MaF5_M3,MaF5,3,0.175,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.2464590006891843,1.08124163269,1.248605613938463,0.5551973378100551,0.4489340524933041,0.21009347444357918
C,C07,WFG2_M3,WFG2,3,0.175,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.17884852082231503,0.17883660549614872,0.005409405358091368,0.9289919513566496,0.9288471395694575,0.0011307981112660404
C,C07,WFG4_M2,WFG4,2,0.175,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.012704084782532304,0.01274283114474688,0.00021937802653261736,0.34709506590084427,0.3471092779259581,0.00022907199748423146
C,C07,WFG5_M3,WFG5,3,0.175,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.2208587423483106,0.22090993687147617,0.002021635242535069,0.5157500888448654,0.515307447335449,0.002383381606075541
C,C07,WFG9_M2,WFG9,2,0.175,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.017047776781168686,0.02557997652497959,0.0037076301215773003,0.3417492589531005,0.3371076960738317,0.0031175187250416236
C,C07,ZDT1_M2,ZDT1,2,0.175,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.003919301416392266,0.003930634689591934,0.00010583499777770244,0.7203409419102791,0.7203534421732571,0.00012916724669453927
C,C07,ZDT6_M2,ZDT6,2,0.175,0.16,2,0.5,0.2,0,1,Local refine EARM around center,30,0.0030741201515909903,0.003074192988807393,3.627933189843512e-05,0.3889218859529755,0.3889216110263533,2.1905467675775725e-05
C,C08,DTLZ1_M3,DTLZ1,3,0.175,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.02016006418001249,0.020167602065963724,0.00013137066352147952,0.841769091040001,0.8416008219602653,0.0009590123077110047
C,C08,DTLZ2_M3,DTLZ2,3,0.175,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.05459774516583093,0.05461053525169768,0.0007912508505686852,0.5558515384497643,0.5558662169773937,0.0019033710604636767
C,C08,DTLZ4_M3,DTLZ4,3,0.175,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.05473723370184508,0.05485363360931992,0.0010538284311396584,0.5553142444075848,0.5554464146351116,0.002023449694464774
C,C08,DTLZ7_M3,DTLZ7,3,0.175,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.06000789373507635,0.06019074988546716,0.0017562095080479734,0.27702939499114054,0.2770302874161889,0.0008090990256188202
C,C08,MaF1_M3,MaF1,3,0.175,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.0415381434127694,0.04144286779885362,0.0006935173804841349,0.21913002277231203,0.2189451676799516,0.000990162250404214
C,C08,MaF5_M3,MaF5,3,0.175,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.24492413108261818,0.246262793254375,0.007464225107000011,0.554931435674207,0.5546212263747707,0.0023862677023217538
C,C08,WFG2_M3,WFG2,3,0.175,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.17162585379074197,0.1717082129723159,0.003712166697355773,0.9297466713518616,0.9295322339441702,0.001211447715239844
C,C08,WFG4_M2,WFG4,2,0.175,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.012974062247737606,0.01299161500538915,0.000284134464422995,0.3468776875039292,0.3468577149959998,0.00021996830536880063
C,C08,WFG5_M3,WFG5,3,0.175,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.22291295146165535,0.2231959621617248,0.001825183806850983,0.5137901110375882,0.5137267924130996,0.002183099457193749
C,C08,WFG9_M2,WFG9,2,0.175,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.01647162293506628,0.017068685581417917,0.002806937507155275,0.3423037783443712,0.34198628214866955,0.002021128521237592
C,C08,ZDT1_M2,ZDT1,2,0.175,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.003923577411968645,0.003935794900160392,0.00011225763354782287,0.7203364240848823,0.7203192498048573,0.00016142162551591177
C,C08,ZDT6_M2,ZDT6,2,0.175,0.16,2,0.5,0.2,1,1,Local refine EARN around center,30,0.003074880038071728,0.0030718930888695506,2.2888703584059925e-05,0.38891459912704673,0.3889109888132435,2.270392393244336e-05
C,C09,DTLZ1_M3,DTLZ1,3,0.175,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.02007676628152266,0.020109158428988416,0.0001904666902387414,0.8423983394470862,0.8421262228334797,0.0005602620373493794
C,C09,DTLZ2_M3,DTLZ2,3,0.175,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.05373691763936565,0.053768937507212705,0.0005230987366255657,0.5574412106853517,0.5574932498922244,0.0009951485983653585
C,C09,DTLZ4_M3,DTLZ4,3,0.175,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.05434554148323015,0.22973212521212757,0.4870696585023029,0.5564466692606267,0.47891876261804167,0.21059379866777567
C,C09,DTLZ7_M3,DTLZ7,3,0.175,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.059923943344958784,0.09802677727902813,0.001561421774603139,0.2776672917534546,0.2729895322392769,0.0014392303985379384
C,C09,MaF1_M3,MaF1,3,0.175,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.041302940922520875,0.041291588633138095,0.00042372430754678697,0.22006527687421387,0.2199779787384135,0.0007388297290783774
C,C09,MaF5_M3,MaF5,3,0.175,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.2471735988132437,1.1581698103638884,1.6453446455056564,0.5547273058533246,0.44193376090156133,0.2094447821908627
C,C09,WFG2_M3,WFG2,3,0.175,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.17988378638757818,0.17946729571550216,0.008391950579349217,0.9284741392278603,0.9280713025068067,0.002985156188889504
C,C09,WFG4_M2,WFG4,2,0.175,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.012717930464931405,0.01276160428147576,0.00020510801960676485,0.3471427776065473,0.34713262118816207,0.0001532501250124385
C,C09,WFG5_M3,WFG5,3,0.175,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.22030219912164942,0.22047801559540342,0.0019004684279107231,0.515878105541733,0.515607274959742,0.0019637166691970354
C,C09,WFG9_M2,WFG9,2,0.175,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.017033203191912795,0.02433051122898047,0.002261471488750954,0.3419321608029889,0.33785169466876563,0.0018383362896405853
C,C09,ZDT1_M2,ZDT1,2,0.175,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.003903346870868239,0.0039057233901003035,7.474929349523185e-05,0.7204021948762106,0.7204009534026045,0.000104727856907183
C,C09,ZDT6_M2,ZDT6,2,0.175,0.21,2,0.0,0.0,0,1,Local refine AR around center,30,0.003070752134640516,0.0030744748658756813,2.6526820456517202e-05,0.38892471677635687,0.38891560461663943,2.189822602194358e-05
C,C10,DTLZ1_M3,DTLZ1,3,0.175,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.020121520093147986,0.02011622354183761,0.00013506857049311316,0.8425982329496604,0.8426039133264727,0.0003322830009893085
C,C10,DTLZ2_M3,DTLZ2,3,0.175,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.05389377127705643,0.05385930901244929,0.0003411638207596254,0.5571490006468378,0.5570064577048462,0.001638270106226969
C,C10,DTLZ4_M3,DTLZ4,3,0.175,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.05432556852103041,0.23258599940263947,0.48674107829444957,0.5558202819985278,0.4800371988827648,0.2101878732387349
C,C10,DTLZ7_M3,DTLZ7,3,0.175,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.05960332765680382,0.07892305119234391,0.0023813038682130583,0.2775471574204588,0.2752466672577996,0.0010938622976452983
C,C10,MaF1_M3,MaF1,3,0.175,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.041135551322764495,0.04131653647176884,0.0006664095804008452,0.21983326188291252,0.21983297068527877,0.0010301591869316395
C,C10,MaF5_M3,MaF5,3,0.175,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.2445830351926198,1.4560765106354434,1.777840443433191,0.5558343381883121,0.4233496735876372,0.2099999699245063
C,C10,WFG2_M3,WFG2,3,0.175,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.1765013010014982,0.1767233958309457,0.006045184556158101,0.9285187640052521,0.928557209266928,0.0026089306638242826
C,C10,WFG4_M2,WFG4,2,0.175,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.012779994106053023,0.012763401362131471,0.0002072631863532827,0.3470639585417134,0.34709502926143254,0.0001894867913742604
C,C10,WFG5_M3,WFG5,3,0.175,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.22152919886807587,0.22177189098220845,0.0027183855178991023,0.5151864904850793,0.5154203080794334,0.0017743553164457637
C,C10,WFG9_M2,WFG9,2,0.175,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.016721705485250017,0.024322885453100056,0.002213696792556858,0.34208020879822076,0.3379549111574518,0.001982674918271088
C,C10,ZDT1_M2,ZDT1,2,0.175,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.0039040211187313955,0.0039004861781716787,0.00010292058927865565,0.7204014218161378,0.7203989160605683,0.00011066875968601675
C,C10,ZDT6_M2,ZDT6,2,0.175,0.21,2,0.3,0.1,0,1,Local refine EARL around center,30,0.003075262251314802,0.003072455006267195,3.565597475130213e-05,0.3889241760231731,0.3889240592284139,2.130775055947387e-05
C,C11,DTLZ1_M3,DTLZ1,3,0.175,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.020092872874328108,0.02008984465177831,0.00016932536994050673,0.842589014776054,0.8425598048080613,0.0003907019359267183
C,C11,DTLZ2_M3,DTLZ2,3,0.175,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.053969971602956496,0.053967099501735866,0.0005159535491871398,0.5570232141283773,0.5569561219338789,0.0017055053464779535
C,C11,DTLZ4_M3,DTLZ4,3,0.175,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.5408273260606505,0.3272598790830842,0.48661047887893316,0.347467822795279,0.43625301276619116,0.2089451884282797
C,C11,DTLZ7_M3,DTLZ7,3,0.175,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.05949553871305431,0.07860632378021902,0.0019453844168632675,0.2772522825263184,0.27502066807960207,0.0010261499276914
C,C11,MaF1_M3,MaF1,3,0.175,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.04133690185713783,0.041318994671249845,0.0003671594419607793,0.2194061452505709,0.21950122396674485,0.0007896134517359488
C,C11,MaF5_M3,MaF5,3,0.175,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.24486043591021692,0.7424182820529651,0.938724013280178,0.5556017997894656,0.4918294690388768,0.1581276069811629
C,C11,WFG2_M3,WFG2,3,0.175,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.17602549124773467,0.17643775165264203,0.00669995876651025,0.9291562841527448,0.9288100675798052,0.0017778825496680417
C,C11,WFG4_M2,WFG4,2,0.175,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.01273814471603537,0.012786551103072658,0.0001754741913213044,0.3470562436765352,0.3470485517469141,0.0001276653686089757
C,C11,WFG5_M3,WFG5,3,0.175,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.2215188845986948,0.2214609340935817,0.001155410077572805,0.5153996102224795,0.5151287347545713,0.0024680891409584182
C,C11,WFG9_M2,WFG9,2,0.175,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.01787217483922341,0.031498561893385804,0.003121385289950287,0.34111222180899636,0.33388453560560966,0.002704768675376945
C,C11,ZDT1_M2,ZDT1,2,0.175,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.0038736598172725767,0.0038938322062421612,8.90000983347133e-05,0.7204074669082998,0.7203861007857235,0.00018878548619716273
C,C11,ZDT6_M2,ZDT6,2,0.175,0.21,2,0.5,0.2,0,1,Local refine EARM around center,30,0.003068628996641649,0.0030715939798518195,2.074372031155014e-05,0.3889234667436618,0.3889223937503237,1.3787889897920458e-05
C,C12,DTLZ1_M3,DTLZ1,3,0.175,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.020114070094133213,0.02016234579968616,0.00018366904978144027,0.8420425415649881,0.8416564603090639,0.0008889978121593423
C,C12,DTLZ2_M3,DTLZ2,3,0.175,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.05451665766522552,0.05458554036115416,0.000703606630554833,0.5548037294197308,0.5548554583672003,0.0016743242821288806
C,C12,DTLZ4_M3,DTLZ4,3,0.175,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.05494659172778797,0.054969869874798113,0.001280272436341219,0.5558394153102876,0.5553383350630982,0.0023178584081344766
C,C12,DTLZ7_M3,DTLZ7,3,0.175,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.060384660513706126,0.06024675584400695,0.0017469287456937377,0.27691478423945215,0.27697280500193755,0.0011277964172482502
C,C12,MaF1_M3,MaF1,3,0.175,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.04168895721202189,0.04175844283889222,0.0006718905413789361,0.21873883295267352,0.21865394289108717,0.0012569070214192846
C,C12,MaF5_M3,MaF5,3,0.175,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.24353869656362986,0.2448105362395277,0.005765179161022732,0.5547061925076882,0.554531566549814,0.001920472726586353
C,C12,WFG2_M3,WFG2,3,0.175,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.1718206946596444,0.17137108677472615,0.0051413611568502104,0.9292298110120925,0.9291587041241136,0.001714615589361257
C,C12,WFG4_M2,WFG4,2,0.175,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.012983340226941364,0.01298485387486567,0.0003309460025881922,0.3468507593355823,0.3468273843762039,0.00023957771270299855
C,C12,WFG5_M3,WFG5,3,0.175,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.22336829101822145,0.22423473626833343,0.0028199286953708436,0.5133410786723859,0.5131315569225604,0.0020098047190374446
C,C12,WFG9_M2,WFG9,2,0.175,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.017309732765778768,0.03181488627745622,0.0026921259971324635,0.3416488359878307,0.3337039963952562,0.0021648871703831007
C,C12,ZDT1_M2,ZDT1,2,0.175,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.00391463228517586,0.003917270329494178,8.45250892351425e-05,0.7203712259713538,0.7203516423491243,0.00011493064128131891
C,C12,ZDT6_M2,ZDT6,2,0.175,0.21,2,0.5,0.2,1,1,Local refine EARN around center,30,0.003071233692516646,0.0030742515664210763,2.348579724982579e-05,0.3889102946939858,0.3889063662998422,3.3875304182195975e-05
C,C13,DTLZ1_M3,DTLZ1,3,0.2,0.12,2,0.0,0.0,0,1,Local refine AR around center,30,0.020114074867196467,0.02016126095248748,0.00015366631258850738,0.8421406428096676,0.8419558324108241,0.0012138983574808693
C,C13,DTLZ2_M3,DTLZ2,3,0.2,0.12,2,0.0,0.0,0,1,Local refine AR around center,30,0.053613841481524246,0.053715722154350706,0.000877371312466263,0.5582400753205463,0.5581182040676463,0.0006635024430992065
C,C13,DTLZ4_M3,DTLZ4,3,0.2,0.12,2,0.0,0.0,0,1,Local refine AR around center,30,0.29779954334487185,0.2974536437187547,0.48672561084589006,0.45171719583349845,0.4523603791302235,0.2098072953841476
C,C13,DTLZ7_M3,DTLZ7,3,0.2,0.12,2,0.0,0.0,0,1,Local refine AR around center,30,0.05969904082858905,0.07864362208401993,0.00137042248508034,0.2777081068040414,0.2754274838952952,0.0010656647174467349
C,C13,MaF1_M3,MaF1,3,0.2,0.12,2,0.0,0.0,0,1,Local refine AR around center,30,0.04115414720731833,0.04120606074541424,0.000504072078813228,0.22031723503865847,0.2201533325975669,0.0009063967061828382
C,C13,MaF5_M3,MaF5,3,0.2,0.12,2,0.0,0.0,0,1,Local refine AR around center,30,0.24302941963065633,0.8320924626561861,0.00581452922372,0.5569403054658534,0.48971270622511476,0.001766014370612301
