Grupo,Algoritmo,Problema,Run,M,D,Spacing,arquivo_original
MaF,MOEAD,MaF1,9,M2,D11,1.2247791632667345e-05,MOEAD_MaF1_M2_D11_9.mat
MaF,MOEAD,MaF1,10,M2,D11,1.3373111293026751e-05,MOEAD_MaF1_M2_D11_10.mat
MaF,MOEAD,MaF1,11,M2,D11,8.165028224499536e-06,MOEAD_MaF1_M2_D11_11.mat
MaF,MOEAD,MaF1,12,M2,D11,9.92965500827981e-06,MOEAD_MaF1_M2_D11_12.mat
MaF,MOEAD,MaF1,13,M2,D11,9.091352493206783e-06,MOEAD_MaF1_M2_D11_13.mat
MaF,MOEAD,MaF1,14,M2,D11,8.322244407171912e-06,MOEAD_MaF1_M2_D11_14.mat
MaF,MOEAD,MaF1,15,M2,D11,1.2499496397942823e-05,MOEAD_MaF1_M2_D11_15.mat
MaF,MOEAD,MaF1,16,M2,D11,8.32995053616922e-06,MOEAD_MaF1_M2_D11_16.mat
MaF,MOEAD,MaF1,17,M2,D11,1.2578598193305724e-05,MOEAD_MaF1_M2_D11_17.mat
MaF,MOEAD,MaF1,18,M2,D11,9.95827208323641e-06,MOEAD_MaF1_M2_D11_18.mat
MaF,MOEAD,MaF1,19,M2,D11,8.299807119449647e-06,MOEAD_MaF1_M2_D11_19.mat
MaF,MOEAD,MaF1,20,M2,D11,9.016717116217668e-06,MOEAD_MaF1_M2_D11_20.mat
MaF,MOEAD,MaF1,21,M2,D11,7.499985095520192e-06,MOEAD_MaF1_M2_D11_21.mat
MaF,MOEAD,MaF1,22,M2,D11,7.722825771466507e-06,MOEAD_MaF1_M2_D11_22.mat
MaF,MOEAD,MaF1,23,M2,D11,8.528854266185662e-06,MOEAD_MaF1_M2_D11_23.mat
MaF,MOEAD,MaF1,24,M2,D11,1.1027464877659249e-05,MOEAD_MaF1_M2_D11_24.mat
MaF,MOEAD,MaF1,25,M2,D11,9.057154467369026e-06,MOEAD_MaF1_M2_D11_25.mat
MaF,MOEAD,MaF1,26,M2,D11,9.186199259705278e-06,MOEAD_MaF1_M2_D11_26.mat
MaF,MOEAD,MaF1,27,M2,D11,9.359448339560077e-06,MOEAD_MaF1_M2_D11_27.mat
MaF,MOEAD,MaF1,28,M2,D11,9.692119880010954e-06,MOEAD_MaF1_M2_D11_28.mat
MaF,MOEAD,MaF1,29,M2,D11,1.0576836005380374e-05,MOEAD_MaF1_M2_D11_29.mat
MaF,MOEAD,MaF1,30,M2,D11,9.025281503923825e-06,MOEAD_MaF1_M2_D11_30.mat
MaF,MOEAD,MaF1,31,M2,D11,9.957191878029185e-06,MOEAD_MaF1_M2_D11_31.mat
MaF,MOEAD,MaF1,32,M2,D11,9.448184126208046e-06,MOEAD_MaF1_M2_D11_32.mat
MaF,MOEAD,MaF1,33,M2,D11,9.015249123140742e-06,MOEAD_MaF1_M2_D11_33.mat
MaF,MOEAD,MaF1,34,M2,D11,1.1028195915159968e-05,MOEAD_MaF1_M2_D11_34.mat
MaF,MOEAD,MaF1,35,M2,D11,8.869018278821014e-06,MOEAD_MaF1_M2_D11_35.mat
MaF,MOEAD,MaF1,36,M2,D11,8.392112708620391e-06,MOEAD_MaF1_M2_D11_36.mat
MaF,MOEAD,MaF1,37,M2,D11,9.658153169422464e-06,MOEAD_MaF1_M2_D11_37.mat
MaF,MOEAD,MaF1,38,M2,D11,1.0749718292562142e-05,MOEAD_MaF1_M2_D11_38.mat
MaF,MOEAD,MaF1,39,M2,D11,7.264802052428113e-06,MOEAD_MaF1_M2_D11_39.mat
MaF,MOEAD,MaF1,40,M2,D11,9.747586625246001e-06,MOEAD_MaF1_M2_D11_40.mat
MaF,MOEAD,MaF1,41,M2,D11,9.651667281014435e-06,MOEAD_MaF1_M2_D11_41.mat
MaF,MOEAD,MaF1,42,M2,D11,8.261375445204447e-06,MOEAD_MaF1_M2_D11_42.mat
MaF,MOEAD,MaF1,43,M2,D11,9.173761961331309e-06,MOEAD_MaF1_M2_D11_43.mat
MaF,MOEAD,MaF1,44,M2,D11,8.292360570178813e-06,MOEAD_MaF1_M2_D11_44.mat
MaF,MOEAD,MaF1,45,M2,D11,1.0458699271000332e-05,MOEAD_MaF1_M2_D11_45.mat
MaF,MOEAD,MaF1,46,M2,D11,7.80137511929401e-06,MOEAD_MaF1_M2_D11_46.mat
MaF,MOEAD,MaF1,47,M2,D11,7.4465155642842515e-06,MOEAD_MaF1_M2_D11_47.mat
MaF,MOEAD,MaF1,48,M2,D11,8.400478746036615e-06,MOEAD_MaF1_M2_D11_48.mat
MaF,MOEAD,MaF1,49,M2,D11,1.3753580654918331e-05,MOEAD_MaF1_M2_D11_49.mat
MaF,MOEAD,MaF1,50,M2,D11,1.0082779281029456e-05,MOEAD_MaF1_M2_D11_50.mat
MaF,MOEAD,MaF1,51,M2,D11,8.893228675095572e-06,MOEAD_MaF1_M2_D11_51.mat
MaF,MOEAD,MaF1,52,M2,D11,7.785910500307508e-06,MOEAD_MaF1_M2_D11_52.mat
MaF,MOEAD,MaF1,53,M2,D11,1.0550639766313933e-05,MOEAD_MaF1_M2_D11_53.mat
MaF,MOEAD,MaF1,54,M2,D11,1.2993081742780231e-05,MOEAD_MaF1_M2_D11_54.mat
MaF,MOEAD,MaF1,55,M2,D11,9.339150631214667e-06,MOEAD_MaF1_M2_D11_55.mat
MaF,MOEAD,MaF1,56,M2,D11,7.956645452439038e-06,MOEAD_MaF1_M2_D11_56.mat
MaF,MOEAD,MaF1,57,M2,D11,1.0490860272292589e-05,MOEAD_MaF1_M2_D11_57.mat
MaF,MOEAD,MaF1,58,M2,D11,8.134097959158098e-06,MOEAD_MaF1_M2_D11_58.mat
MaF,MOEAD,MaF1,59,M2,D11,8.597073738533887e-06,MOEAD_MaF1_M2_D11_59.mat
MaF,MOEAD,MaF1,60,M2,D11,1.1831666968147843e-05,MOEAD_MaF1_M2_D11_60.mat
MaF,MOEAD,MaF2,1,M2,D11,0.001755488653510171,MOEAD_MaF2_M2_D11_1.mat
MaF,MOEAD,MaF2,2,M2,D11,0.0017763176032196402,MOEAD_MaF2_M2_D11_2.mat
MaF,MOEAD,MaF2,3,M2,D11,0.0017627197233182348,MOEAD_MaF2_M2_D11_3.mat
MaF,MOEAD,MaF2,4,M2,D11,0.0017497439039235116,MOEAD_MaF2_M2_D11_4.mat
MaF,MOEAD,MaF2,5,M2,D11,0.0017728421522235755,MOEAD_MaF2_M2_D11_5.mat
MaF,MOEAD,MaF2,6,M2,D11,0.001749350682958103,MOEAD_MaF2_M2_D11_6.mat
MaF,MOEAD,MaF2,7,M2,D11,0.0017676674988954784,MOEAD_MaF2_M2_D11_7.mat
MaF,MOEAD,MaF2,8,M2,D11,0.0017471998411622215,MOEAD_MaF2_M2_D11_8.mat
MaF,MOEAD,MaF2,9,M2,D11,0.001756620328351784,MOEAD_MaF2_M2_D11_9.mat
MaF,MOEAD,MaF2,10,M2,D11,0.0018000295610485827,MOEAD_MaF2_M2_D11_10.mat
MaF,MOEAD,MaF2,11,M2,D11,0.0017742892328306765,MOEAD_MaF2_M2_D11_11.mat
MaF,MOEAD,MaF2,12,M2,D11,0.0018139076889339605,MOEAD_MaF2_M2_D11_12.mat
MaF,MOEAD,MaF2,13,M2,D11,0.001748482211673042,MOEAD_MaF2_M2_D11_13.mat
MaF,MOEAD,MaF2,14,M2,D11,0.0017650056226227772,MOEAD_MaF2_M2_D11_14.mat
MaF,MOEAD,MaF2,15,M2,D11,0.0017487185191866416,MOEAD_MaF2_M2_D11_15.mat
MaF,MOEAD,MaF2,16,M2,D11,0.0017450383479988222,MOEAD_MaF2_M2_D11_16.mat
MaF,MOEAD,MaF2,17,M2,D11,0.0017520096938947038,MOEAD_MaF2_M2_D11_17.mat
MaF,MOEAD,MaF2,18,M2,D11,0.001818846182900697,MOEAD_MaF2_M2_D11_18.mat
MaF,MOEAD,MaF2,19,M2,D11,0.0017484999330847502,MOEAD_MaF2_M2_D11_19.mat
MaF,MOEAD,MaF2,20,M2,D11,0.0017500430830005773,MOEAD_MaF2_M2_D11_20.mat
MaF,MOEAD,MaF2,21,M2,D11,0.0017495862759037764,MOEAD_MaF2_M2_D11_21.mat
MaF,MOEAD,MaF2,22,M2,D11,0.0017637147697649584,MOEAD_MaF2_M2_D11_22.mat
MaF,MOEAD,MaF2,23,M2,D11,0.0017570131495728562,MOEAD_MaF2_M2_D11_23.mat
MaF,MOEAD,MaF2,24,M2,D11,0.0017542004292752857,MOEAD_MaF2_M2_D11_24.mat
MaF,MOEAD,MaF2,25,M2,D11,0.0017486704707904328,MOEAD_MaF2_M2_D11_25.mat
MaF,MOEAD,MaF2,26,M2,D11,0.001750062519584946,MOEAD_MaF2_M2_D11_26.mat
MaF,MOEAD,MaF2,27,M2,D11,0.001760792159501664,MOEAD_MaF2_M2_D11_27.mat
MaF,MOEAD,MaF2,28,M2,D11,0.001747427203996183,MOEAD_MaF2_M2_D11_28.mat
MaF,MOEAD,MaF2,29,M2,D11,0.001798294869144853,MOEAD_MaF2_M2_D11_29.mat
MaF,MOEAD,MaF2,30,M2,D11,0.0017690934572353822,MOEAD_MaF2_M2_D11_30.mat
MaF,MOEAD,MaF2,31,M2,D11,0.0017472756018321644,MOEAD_MaF2_M2_D11_31.mat
MaF,MOEAD,MaF2,32,M2,D11,0.0017554080254922472,MOEAD_MaF2_M2_D11_32.mat
MaF,MOEAD,MaF2,33,M2,D11,0.0017689516453984627,MOEAD_MaF2_M2_D11_33.mat
MaF,MOEAD,MaF2,34,M2,D11,0.0018000388759390688,MOEAD_MaF2_M2_D11_34.mat
MaF,MOEAD,MaF2,35,M2,D11,0.001746861033543902,MOEAD_MaF2_M2_D11_35.mat
MaF,MOEAD,MaF2,36,M2,D11,0.001768088984958497,MOEAD_MaF2_M2_D11_36.mat
MaF,MOEAD,MaF2,37,M2,D11,0.0017513354566623006,MOEAD_MaF2_M2_D11_37.mat
MaF,MOEAD,MaF2,38,M2,D11,0.0017734614043918907,MOEAD_MaF2_M2_D11_38.mat
MaF,MOEAD,MaF2,39,M2,D11,0.0017477039265703844,MOEAD_MaF2_M2_D11_39.mat
MaF,MOEAD,MaF2,40,M2,D11,0.0017820255253440877,MOEAD_MaF2_M2_D11_40.mat
MaF,MOEAD,MaF2,41,M2,D11,0.0017548177851678523,MOEAD_MaF2_M2_D11_41.mat
MaF,MOEAD,MaF2,42,M2,D11,0.0017579253664952448,MOEAD_MaF2_M2_D11_42.mat
MaF,MOEAD,MaF2,43,M2,D11,0.001746148686127943,MOEAD_MaF2_M2_D11_43.mat
MaF,MOEAD,MaF2,44,M2,D11,0.001747926795541339,MOEAD_MaF2_M2_D11_44.mat
MaF,MOEAD,MaF2,45,M2,D11,0.001747555599450027,MOEAD_MaF2_M2_D11_45.mat
MaF,MOEAD,MaF2,46,M2,D11,0.0017576092878498154,MOEAD_MaF2_M2_D11_46.mat
MaF,MOEAD,MaF2,47,M2,D11,0.0017790816507861796,MOEAD_MaF2_M2_D11_47.mat
MaF,MOEAD,MaF2,48,M2,D11,0.0017474846907453078,MOEAD_MaF2_M2_D11_48.mat
MaF,MOEAD,MaF2,49,M2,D11,0.0017511130684049181,MOEAD_MaF2_M2_D11_49.mat
MaF,MOEAD,MaF2,50,M2,D11,0.0017485984654333439,MOEAD_MaF2_M2_D11_50.mat
MaF,MOEAD,MaF2,51,M2,D11,0.001746100084182743,MOEAD_MaF2_M2_D11_51.mat
MaF,MOEAD,MaF2,52,M2,D11,0.001756789407626825,MOEAD_MaF2_M2_D11_52.mat
MaF,MOEAD,MaF2,53,M2,D11,0.0017475472130125606,MOEAD_MaF2_M2_D11_53.mat
MaF,MOEAD,MaF2,54,M2,D11,0.0017519837199375919,MOEAD_MaF2_M2_D11_54.mat
MaF,MOEAD,MaF2,55,M2,D11,0.0018193494149646584,MOEAD_MaF2_M2_D11_55.mat
MaF,MOEAD,MaF2,56,M2,D11,0.0017454690358854705,MOEAD_MaF2_M2_D11_56.mat
MaF,MOEAD,MaF2,57,M2,D11,0.0017728625436750647,MOEAD_MaF2_M2_D11_57.mat
MaF,MOEAD,MaF2,58,M2,D11,0.0017520588075981773,MOEAD_MaF2_M2_D11_58.mat
MaF,MOEAD,MaF2,59,M2,D11,0.001764904811571723,MOEAD_MaF2_M2_D11_59.mat
MaF,MOEAD,MaF2,60,M2,D11,0.0017509853415161947,MOEAD_MaF2_M2_D11_60.mat
MaF,MOEAD,MaF3,1,M2,D11,0.005174574411168764,MOEAD_MaF3_M2_D11_1.mat
MaF,MOEAD,MaF3,2,M2,D11,0.005453652605682881,MOEAD_MaF3_M2_D11_2.mat
MaF,MOEAD,MaF3,3,M2,D11,0.005266898140014006,MOEAD_MaF3_M2_D11_3.mat
MaF,MOEAD,MaF3,4,M2,D11,0.005150057529186861,MOEAD_MaF3_M2_D11_4.mat
MaF,MOEAD,MaF3,5,M2,D11,0.00516487520182998,MOEAD_MaF3_M2_D11_5.mat
MaF,MOEAD,MaF3,6,M2,D11,0.005312012966309563,MOEAD_MaF3_M2_D11_6.mat
MaF,MOEAD,MaF3,7,M2,D11,0.005205611635546343,MOEAD_MaF3_M2_D11_7.mat
MaF,MOEAD,MaF3,8,M2,D11,0.005296039074382606,MOEAD_MaF3_M2_D11_8.mat
MaF,MOEAD,MaF3,9,M2,D11,0.005101473524630058,MOEAD_MaF3_M2_D11_9.mat
MaF,MOEAD,MaF3,10,M2,D11,0.005464886535426093,MOEAD_MaF3_M2_D11_10.mat
MaF,MOEAD,MaF3,11,M2,D11,0.005033553245235101,MOEAD_MaF3_M2_D11_11.mat
MaF,MOEAD,MaF3,12,M2,D11,0.005219800864996233,MOEAD_MaF3_M2_D11_12.mat
MaF,MOEAD,MaF3,13,M2,D11,0.0051471965732448315,MOEAD_MaF3_M2_D11_13.mat
MaF,MOEAD,MaF3,14,M2,D11,0.005510009690160387,MOEAD_MaF3_M2_D11_14.mat
MaF,MOEAD,MaF3,15,M2,D11,0.005497469611645328,MOEAD_MaF3_M2_D11_15.mat
MaF,MOEAD,MaF3,16,M2,D11,0.005358515110697688,MOEAD_MaF3_M2_D11_16.mat
MaF,MOEAD,MaF3,17,M2,D11,0.005353766875284423,MOEAD_MaF3_M2_D11_17.mat
MaF,MOEAD,MaF3,18,M2,D11,0.005166873677294453,MOEAD_MaF3_M2_D11_18.mat
MaF,MOEAD,MaF3,19,M2,D11,0.005036692332061932,MOEAD_MaF3_M2_D11_19.mat
MaF,MOEAD,MaF3,20,M2,D11,0.005545103610180511,MOEAD_MaF3_M2_D11_20.mat
MaF,MOEAD,MaF3,21,M2,D11,0.005346119932474531,MOEAD_MaF3_M2_D11_21.mat
MaF,MOEAD,MaF3,22,M2,D11,0.0051092722025915804,MOEAD_MaF3_M2_D11_22.mat
MaF,MOEAD,MaF3,23,M2,D11,0.005283340717696895,MOEAD_MaF3_M2_D11_23.mat
MaF,MOEAD,MaF3,24,M2,D11,0.005375135382531755,MOEAD_MaF3_M2_D11_24.mat
MaF,MOEAD,MaF3,25,M2,D11,0.005317630244311445,MOEAD_MaF3_M2_D11_25.mat
MaF,MOEAD,MaF3,26,M2,D11,0.005106701539888085,MOEAD_MaF3_M2_D11_26.mat
MaF,MOEAD,MaF3,27,M2,D11,0.005356210895636593,MOEAD_MaF3_M2_D11_27.mat
MaF,MOEAD,MaF3,28,M2,D11,0.005805115090549921,MOEAD_MaF3_M2_D11_28.mat
MaF,MOEAD,MaF3,29,M2,D11,0.005361024780507874,MOEAD_MaF3_M2_D11_29.mat
MaF,MOEAD,MaF3,30,M2,D11,0.005149458014033272,MOEAD_MaF3_M2_D11_30.mat
MaF,MOEAD,MaF3,31,M2,D11,0.0054595566842324215,MOEAD_MaF3_M2_D11_31.mat
MaF,MOEAD,MaF3,32,M2,D11,0.0049902905831079175,MOEAD_MaF3_M2_D11_32.mat
MaF,MOEAD,MaF3,33,M2,D11,0.004973407550223056,MOEAD_MaF3_M2_D11_33.mat
MaF,MOEAD,MaF3,34,M2,D11,0.005536596404779735,MOEAD_MaF3_M2_D11_34.mat
MaF,MOEAD,MaF3,35,M2,D11,0.005253999993929774,MOEAD_MaF3_M2_D11_35.mat
MaF,MOEAD,MaF3,36,M2,D11,0.004864753057638323,MOEAD_MaF3_M2_D11_36.mat
MaF,MOEAD,MaF3,37,M2,D11,0.005540841795883128,MOEAD_MaF3_M2_D11_37.mat
MaF,MOEAD,MaF3,38,M2,D11,0.004952273298862084,MOEAD_MaF3_M2_D11_38.mat
MaF,MOEAD,MaF3,39,M2,D11,0.005651259014396901,MOEAD_MaF3_M2_D11_39.mat
MaF,MOEAD,MaF3,40,M2,D11,0.005070710804700092,MOEAD_MaF3_M2_D11_40.mat
MaF,MOEAD,MaF3,41,M2,D11,0.0050156338281065966,MOEAD_MaF3_M2_D11_41.mat
MaF,MOEAD,MaF3,42,M2,D11,0.005620592080912594,MOEAD_MaF3_M2_D11_42.mat
MaF,MOEAD,MaF3,43,M2,D11,0.005365500528233049,MOEAD_MaF3_M2_D11_43.mat
MaF,MOEAD,MaF3,44,M2,D11,0.0049953114286192335,MOEAD_MaF3_M2_D11_44.mat
MaF,MOEAD,MaF3,45,M2,D11,0.005418731451934761,MOEAD_MaF3_M2_D11_45.mat
MaF,MOEAD,MaF3,46,M2,D11,0.005662821667515618,MOEAD_MaF3_M2_D11_46.mat
MaF,MOEAD,MaF3,47,M2,D11,0.005080898648485328,MOEAD_MaF3_M2_D11_47.mat
MaF,MOEAD,MaF3,48,M2,D11,0.0054521320801422125,MOEAD_MaF3_M2_D11_48.mat
MaF,MOEAD,MaF3,49,M2,D11,0.005240478889875661,MOEAD_MaF3_M2_D11_49.mat
MaF,MOEAD,MaF3,50,M2,D11,0.00520363939691574,MOEAD_MaF3_M2_D11_50.mat
MaF,MOEAD,MaF3,51,M2,D11,0.005703051888925157,MOEAD_MaF3_M2_D11_51.mat
MaF,MOEAD,MaF3,52,M2,D11,0.005170142752233734,MOEAD_MaF3_M2_D11_52.mat
MaF,MOEAD,MaF3,53,M2,D11,0.005292047121719606,MOEAD_MaF3_M2_D11_53.mat
MaF,MOEAD,MaF3,54,M2,D11,0.005359949658095256,MOEAD_MaF3_M2_D11_54.mat
MaF,MOEAD,MaF3,55,M2,D11,0.004982641686045678,MOEAD_MaF3_M2_D11_55.mat
MaF,MOEAD,MaF3,56,M2,D11,0.005308012979095591,MOEAD_MaF3_M2_D11_56.mat
MaF,MOEAD,MaF3,57,M2,D11,0.005096104251874378,MOEAD_MaF3_M2_D11_57.mat
MaF,MOEAD,MaF3,58,M2,D11,0.005431893815462772,MOEAD_MaF3_M2_D11_58.mat
MaF,MOEAD,MaF3,59,M2,D11,0.006026847798683893,MOEAD_MaF3_M2_D11_59.mat
MaF,MOEAD,MaF3,60,M2,D11,0.005214753644696522,MOEAD_MaF3_M2_D11_60.mat
MaF,MOEAD,MaF4,1,M2,D11,0.019611374664617327,MOEAD_MaF4_M2_D11_1.mat
MaF,MOEAD,MaF4,2,M2,D11,0.01785165726346677,MOEAD_MaF4_M2_D11_2.mat
MaF,MOEAD,MaF4,3,M2,D11,0.019532047353554426,MOEAD_MaF4_M2_D11_3.mat
MaF,MOEAD,MaF4,4,M2,D11,0.01904574006190669,MOEAD_MaF4_M2_D11_4.mat
MaF,MOEAD,MaF4,5,M2,D11,0.018366048055034615,MOEAD_MaF4_M2_D11_5.mat
MaF,MOEAD,MaF4,6,M2,D11,0.018380471450567017,MOEAD_MaF4_M2_D11_6.mat
MaF,MOEAD,MaF4,7,M2,D11,0.020721475778250707,MOEAD_MaF4_M2_D11_7.mat
MaF,MOEAD,MaF4,8,M2,D11,0.020005414760742416,MOEAD_MaF4_M2_D11_8.mat
MaF,MOEAD,MaF4,9,M2,D11,0.01870468596257048,MOEAD_MaF4_M2_D11_9.mat
MaF,MOEAD,MaF4,10,M2,D11,0.01889454007204104,MOEAD_MaF4_M2_D11_10.mat
MaF,MOEAD,MaF4,11,M2,D11,0.018539077825901012,MOEAD_MaF4_M2_D11_11.mat
MaF,MOEAD,MaF4,12,M2,D11,0.020735728442208935,MOEAD_MaF4_M2_D11_12.mat
MaF,MOEAD,MaF4,13,M2,D11,0.019063998859975857,MOEAD_MaF4_M2_D11_13.mat
MaF,MOEAD,MaF4,14,M2,D11,0.01862383061013931,MOEAD_MaF4_M2_D11_14.mat
MaF,MOEAD,MaF4,15,M2,D11,0.018167224742383765,MOEAD_MaF4_M2_D11_15.mat
MaF,MOEAD,MaF4,16,M2,D11,0.01997531128565907,MOEAD_MaF4_M2_D11_16.mat
MaF,MOEAD,MaF4,17,M2,D11,0.017698702169322355,MOEAD_MaF4_M2_D11_17.mat
MaF,MOEAD,MaF4,18,M2,D11,0.01942967670793408,MOEAD_MaF4_M2_D11_18.mat
MaF,MOEAD,MaF4,19,M2,D11,0.02084755125831459,MOEAD_MaF4_M2_D11_19.mat
MaF,MOEAD,MaF4,20,M2,D11,0.018650458401419847,MOEAD_MaF4_M2_D11_20.mat
MaF,MOEAD,MaF4,21,M2,D11,0.017517607555672828,MOEAD_MaF4_M2_D11_21.mat
MaF,MOEAD,MaF4,22,M2,D11,0.018343692051963095,MOEAD_MaF4_M2_D11_22.mat
MaF,MOEAD,MaF4,23,M2,D11,0.019250643749876898,MOEAD_MaF4_M2_D11_23.mat
MaF,MOEAD,MaF4,24,M2,D11,0.019263834078259257,MOEAD_MaF4_M2_D11_24.mat
MaF,MOEAD,MaF4,25,M2,D11,0.018336060188953632,MOEAD_MaF4_M2_D11_25.mat
MaF,MOEAD,MaF4,26,M2,D11,0.0199499700353216,MOEAD_MaF4_M2_D11_26.mat
MaF,MOEAD,MaF4,27,M2,D11,0.019517243868567385,MOEAD_MaF4_M2_D11_27.mat
MaF,MOEAD,MaF4,28,M2,D11,0.0198684197895803,MOEAD_MaF4_M2_D11_28.mat
MaF,MOEAD,MaF4,29,M2,D11,0.017348362641342742,MOEAD_MaF4_M2_D11_29.mat
MaF,MOEAD,MaF4,30,M2,D11,0.01826662776084375,MOEAD_MaF4_M2_D11_30.mat
MaF,MOEAD,MaF4,31,M2,D11,0.019975894660487825,MOEAD_MaF4_M2_D11_31.mat
MaF,MOEAD,MaF4,32,M2,D11,0.018737706661154957,MOEAD_MaF4_M2_D11_32.mat
MaF,MOEAD,MaF4,33,M2,D11,0.019856730331814624,MOEAD_MaF4_M2_D11_33.mat
MaF,MOEAD,MaF4,34,M2,D11,0.018066308478988588,MOEAD_MaF4_M2_D11_34.mat
MaF,MOEAD,MaF4,35,M2,D11,0.01967550529977626,MOEAD_MaF4_M2_D11_35.mat
MaF,MOEAD,MaF4,36,M2,D11,0.01692471391422468,MOEAD_MaF4_M2_D11_36.mat
MaF,MOEAD,MaF4,37,M2,D11,0.020960642824737134,MOEAD_MaF4_M2_D11_37.mat
MaF,MOEAD,MaF4,38,M2,D11,0.01979273359612525,MOEAD_MaF4_M2_D11_38.mat
MaF,MOEAD,MaF4,39,M2,D11,0.019844223247206617,MOEAD_MaF4_M2_D11_39.mat
MaF,MOEAD,MaF4,40,M2,D11,0.01790665036670467,MOEAD_MaF4_M2_D11_40.mat
MaF,MOEAD,MaF4,41,M2,D11,0.018965638707445363,MOEAD_MaF4_M2_D11_41.mat
MaF,MOEAD,MaF4,42,M2,D11,0.0200034189979596,MOEAD_MaF4_M2_D11_42.mat
MaF,MOEAD,MaF4,43,M2,D11,0.01887700971699731,MOEAD_MaF4_M2_D11_43.mat
MaF,MOEAD,MaF4,44,M2,D11,0.017764323797199767,MOEAD_MaF4_M2_D11_44.mat
MaF,MOEAD,MaF4,45,M2,D11,0.0201214310877299,MOEAD_MaF4_M2_D11_45.mat
MaF,MOEAD,MaF4,46,M2,D11,0.018261206853251288,MOEAD_MaF4_M2_D11_46.mat
MaF,MOEAD,MaF4,47,M2,D11,0.016441901416782215,MOEAD_MaF4_M2_D11_47.mat
MaF,MOEAD,MaF4,48,M2,D11,0.01913167319272716,MOEAD_MaF4_M2_D11_48.mat
MaF,MOEAD,MaF4,49,M2,D11,0.019477403357673,MOEAD_MaF4_M2_D11_49.mat
MaF,MOEAD,MaF4,50,M2,D11,0.019564325676003694,MOEAD_MaF4_M2_D11_50.mat
MaF,MOEAD,MaF4,51,M2,D11,0.019391618384995712,MOEAD_MaF4_M2_D11_51.mat
MaF,MOEAD,MaF4,52,M2,D11,0.017993967003740462,MOEAD_MaF4_M2_D11_52.mat
MaF,MOEAD,MaF4,53,M2,D11,0.020023537705459917,MOEAD_MaF4_M2_D11_53.mat
MaF,MOEAD,MaF4,54,M2,D11,0.016956471358641576,MOEAD_MaF4_M2_D11_54.mat
MaF,MOEAD,MaF4,55,M2,D11,0.017415929229008826,MOEAD_MaF4_M2_D11_55.mat
MaF,MOEAD,MaF4,56,M2,D11,0.01823130171460915,MOEAD_MaF4_M2_D11_56.mat
MaF,MOEAD,MaF4,57,M2,D11,0.019973709955002743,MOEAD_MaF4_M2_D11_57.mat
MaF,MOEAD,MaF4,58,M2,D11,0.017864725578285386,MOEAD_MaF4_M2_D11_58.mat
MaF,MOEAD,MaF4,59,M2,D11,0.020118593752149933,MOEAD_MaF4_M2_D11_59.mat
MaF,MOEAD,MaF4,60,M2,D11,0.01976168091711552,MOEAD_MaF4_M2_D11_60.mat
MaF,MOEAD,MaF5,1,M2,D11,0.02561241630554991,MOEAD_MaF5_M2_D11_1.mat
MaF,MOEAD,MaF5,2,M2,D11,0.02561211292480528,MOEAD_MaF5_M2_D11_2.mat
MaF,MOEAD,MaF5,3,M2,D11,0.02560956733710222,MOEAD_MaF5_M2_D11_3.mat
MaF,MOEAD,MaF5,4,M2,D11,0.02561251030994543,MOEAD_MaF5_M2_D11_4.mat
MaF,MOEAD,MaF5,5,M2,D11,0.02561248791083773,MOEAD_MaF5_M2_D11_5.mat
MaF,MOEAD,MaF5,6,M2,D11,0.025612866329522123,MOEAD_MaF5_M2_D11_6.mat
MaF,MOEAD,MaF5,7,M2,D11,0.02561169370840845,MOEAD_MaF5_M2_D11_7.mat
MaF,MOEAD,MaF5,8,M2,D11,0.025612565868450878,MOEAD_MaF5_M2_D11_8.mat
MaF,MOEAD,MaF5,9,M2,D11,0.025610945488633522,MOEAD_MaF5_M2_D11_9.mat
MaF,MOEAD,MaF5,10,M2,D11,0.02561157468358152,MOEAD_MaF5_M2_D11_10.mat
MaF,MOEAD,MaF5,11,M2,D11,0.025613616472673448,MOEAD_MaF5_M2_D11_11.mat
MaF,MOEAD,MaF5,12,M2,D11,0.02561205673922163,MOEAD_MaF5_M2_D11_12.mat
MaF,MOEAD,MaF5,13,M2,D11,0.025611669445766063,MOEAD_MaF5_M2_D11_13.mat
MaF,MOEAD,MaF5,14,M2,D11,0.025611542940071813,MOEAD_MaF5_M2_D11_14.mat
MaF,MOEAD,MaF5,15,M2,D11,0.025610322195587464,MOEAD_MaF5_M2_D11_15.mat
MaF,MOEAD,MaF5,16,M2,D11,0.025612414855866468,MOEAD_MaF5_M2_D11_16.mat
MaF,MOEAD,MaF5,17,M2,D11,0.0,MOEAD_MaF5_M2_D11_17.mat
MaF,MOEAD,MaF5,18,M2,D11,0.025611588249940018,MOEAD_MaF5_M2_D11_18.mat
MaF,MOEAD,MaF5,19,M2,D11,0.025612583246507094,MOEAD_MaF5_M2_D11_19.mat
MaF,MOEAD,MaF5,20,M2,D11,0.025612126538923682,MOEAD_MaF5_M2_D11_20.mat
MaF,MOEAD,MaF5,21,M2,D11,0.025611645142450217,MOEAD_MaF5_M2_D11_21.mat
MaF,MOEAD,MaF5,22,M2,D11,0.030716339466421383,MOEAD_MaF5_M2_D11_22.mat
MaF,MOEAD,MaF5,23,M2,D11,0.02561284303587232,MOEAD_MaF5_M2_D11_23.mat
