Grupo,Algoritmo,Problema,Run,M,D,arquivo_original,IGD,runtime,HV,Spread,IGDp,Spacing
DTLZ,IVFSPEA2,DTLZ1,60,M3,D7,IVFSPEA2_DTLZ1_M3_D7_60.mat,0.019866561454679,22.15442400000004,0.842736208567665,,,
DTLZ,IVFSPEA2,DTLZ2,1,M2,D11,IVFSPEA2_DTLZ2_M2_D11_1.mat,0.0041389293565847,13.145286999999998,0.3474606109238843,0.1040064778765619,0.0018286673327275,0.0027132228728905
DTLZ,IVFSPEA2,DTLZ2,1,M3,D12,IVFSPEA2_DTLZ2_M3_D12_1.mat,0.0542205317495805,31.072591999999982,0.556513509956214,,,
DTLZ,IVFSPEA2,DTLZ2,2,M2,D11,IVFSPEA2_DTLZ2_M2_D11_2.mat,0.0040981761333575,13.645619000000003,0.3473928247485608,0.1238447626409942,0.0018476248806038,0.0035560968908748
DTLZ,IVFSPEA2,DTLZ2,2,M3,D12,IVFSPEA2_DTLZ2_M3_D12_2.mat,0.0534827073208094,32.265341000000035,0.556701538438496,,,
DTLZ,IVFSPEA2,DTLZ2,3,M2,D11,IVFSPEA2_DTLZ2_M2_D11_3.mat,0.0040843296041466,13.327152000000003,0.3473351346395456,0.1248517682168931,0.0018580139516723,0.0038979976996141
DTLZ,IVFSPEA2,DTLZ2,3,M3,D12,IVFSPEA2_DTLZ2_M3_D12_3.mat,0.0533164140010787,31.536165,0.55800661632974,,,
DTLZ,IVFSPEA2,DTLZ2,4,M2,D11,IVFSPEA2_DTLZ2_M2_D11_4.mat,0.0041434640023896,13.561253999999993,0.347229886351477,0.1118799237087381,0.001920322728452,0.0034769865472666
DTLZ,IVFSPEA2,DTLZ2,4,M3,D12,IVFSPEA2_DTLZ2_M3_D12_4.mat,0.0541403494524206,32.21245399999997,0.558802468023793,,,
DTLZ,IVFSPEA2,DTLZ2,5,M2,D11,IVFSPEA2_DTLZ2_M2_D11_5.mat,0.0041829754346476,13.878148,0.3474108967951313,0.1397183189014819,0.0018558744005833,0.0034125739180772
DTLZ,IVFSPEA2,DTLZ2,5,M3,D12,IVFSPEA2_DTLZ2_M3_D12_5.mat,0.0535182159040166,31.95095500000001,0.557007728876517,,,
DTLZ,IVFSPEA2,DTLZ2,6,M2,D11,IVFSPEA2_DTLZ2_M2_D11_6.mat,0.0041330555397019,13.51642400000001,0.3473531211488984,0.1264150349308135,0.0018892042267889,0.0032153402975905
DTLZ,IVFSPEA2,DTLZ2,6,M3,D12,IVFSPEA2_DTLZ2_M3_D12_6.mat,0.0537323474018929,32.61313899999997,0.552731212871942,,,
DTLZ,IVFSPEA2,DTLZ2,7,M2,D11,IVFSPEA2_DTLZ2_M2_D11_7.mat,0.0041893398396956,13.547321000000023,0.3473631318332488,0.1340250647671657,0.0018765049961448,0.0032814722126875
DTLZ,IVFSPEA2,DTLZ2,7,M3,D12,IVFSPEA2_DTLZ2_M3_D12_7.mat,0.0539173263458632,31.22182399999997,0.556415721110113,,,
DTLZ,IVFSPEA2,DTLZ2,8,M3,D12,IVFSPEA2_DTLZ2_M3_D12_8.mat,0.0537407325635778,30.703497999999986,0.556943346746979,,,
DTLZ,IVFSPEA2,DTLZ2,8,M2,D11,IVFSPEA2_DTLZ2_M2_D11_8.mat,0.0040648677829885,13.289726999999992,0.3474321559617098,0.1074369523916948,0.0018224323575414,0.0032739145836047
DTLZ,IVFSPEA2,DTLZ2,9,M2,D11,IVFSPEA2_DTLZ2_M2_D11_9.mat,0.0041726239924323,13.168553000000022,0.3471429536541726,0.120055330584449,0.0019823412373556,0.003472233222486
DTLZ,IVFSPEA2,DTLZ2,9,M3,D12,IVFSPEA2_DTLZ2_M3_D12_9.mat,0.0542999229763739,31.16079900000001,0.558171010798361,,,
DTLZ,IVFSPEA2,DTLZ2,10,M2,D11,IVFSPEA2_DTLZ2_M2_D11_10.mat,0.0041357106949068,13.255889000000014,0.3475577484198882,0.1213962325956297,0.0017737297094365,0.0029265505534584
DTLZ,IVFSPEA2,DTLZ2,10,M3,D12,IVFSPEA2_DTLZ2_M3_D12_10.mat,0.0546936698394074,30.784598000000017,0.557283047556067,,,
DTLZ,IVFSPEA2,DTLZ2,11,M2,D11,IVFSPEA2_DTLZ2_M2_D11_11.mat,0.0040613431403111,13.178581999999986,0.3473128834551197,0.0868876285080451,0.0018932484699805,0.0030897489309887
