Grupo,Algoritmo,Problema,Run,M,D,IGDp,arquivo_original
ZDT,MOEAD,ZDT1,10,M2,D30,0.002531702550175929,MOEAD_ZDT1_M2_D30_10.mat
ZDT,MOEAD,ZDT1,11,M2,D30,0.002492769930258993,MOEAD_ZDT1_M2_D30_11.mat
ZDT,MOEAD,ZDT1,12,M2,D30,0.0024603394857866637,MOEAD_ZDT1_M2_D30_12.mat
ZDT,MOEAD,ZDT1,13,M2,D30,0.0024309270921485378,MOEAD_ZDT1_M2_D30_13.mat
ZDT,MOEAD,ZDT1,14,M2,D30,0.0025243971424254233,MOEAD_ZDT1_M2_D30_14.mat
ZDT,MOEAD,ZDT1,15,M2,D30,0.0024907817551235523,MOEAD_ZDT1_M2_D30_15.mat
ZDT,MOEAD,ZDT1,16,M2,D30,0.0025125018675899147,MOEAD_ZDT1_M2_D30_16.mat
ZDT,MOEAD,ZDT1,17,M2,D30,0.002446925623636906,MOEAD_ZDT1_M2_D30_17.mat
ZDT,MOEAD,ZDT1,18,M2,D30,0.0025508821650753757,MOEAD_ZDT1_M2_D30_18.mat
ZDT,MOEAD,ZDT1,19,M2,D30,0.0026213058065513543,MOEAD_ZDT1_M2_D30_19.mat
ZDT,MOEAD,ZDT1,20,M2,D30,0.002524617998518162,MOEAD_ZDT1_M2_D30_20.mat
ZDT,MOEAD,ZDT1,21,M2,D30,0.002488320015410143,MOEAD_ZDT1_M2_D30_21.mat
ZDT,MOEAD,ZDT1,22,M2,D30,0.002555469182997162,MOEAD_ZDT1_M2_D30_22.mat
ZDT,MOEAD,ZDT1,23,M2,D30,0.0024487356942889497,MOEAD_ZDT1_M2_D30_23.mat
ZDT,MOEAD,ZDT1,24,M2,D30,0.0024376227064799856,MOEAD_ZDT1_M2_D30_24.mat
ZDT,MOEAD,ZDT1,25,M2,D30,0.0024250857506922115,MOEAD_ZDT1_M2_D30_25.mat
ZDT,MOEAD,ZDT1,26,M2,D30,0.002449479278785987,MOEAD_ZDT1_M2_D30_26.mat
ZDT,MOEAD,ZDT1,27,M2,D30,0.0024848456026320947,MOEAD_ZDT1_M2_D30_27.mat
ZDT,MOEAD,ZDT1,28,M2,D30,0.0024717477743841044,MOEAD_ZDT1_M2_D30_28.mat
ZDT,MOEAD,ZDT1,29,M2,D30,0.0024985135245303865,MOEAD_ZDT1_M2_D30_29.mat
ZDT,MOEAD,ZDT1,30,M2,D30,0.0024862322203993473,MOEAD_ZDT1_M2_D30_30.mat
ZDT,MOEAD,ZDT1,31,M2,D30,0.0024512704521817996,MOEAD_ZDT1_M2_D30_31.mat
ZDT,MOEAD,ZDT1,32,M2,D30,0.002485715219577245,MOEAD_ZDT1_M2_D30_32.mat
ZDT,MOEAD,ZDT1,33,M2,D30,0.0024583529629733647,MOEAD_ZDT1_M2_D30_33.mat
ZDT,MOEAD,ZDT1,34,M2,D30,0.002498130680860665,MOEAD_ZDT1_M2_D30_34.mat
ZDT,MOEAD,ZDT1,35,M2,D30,0.0025061741889307178,MOEAD_ZDT1_M2_D30_35.mat
ZDT,MOEAD,ZDT1,36,M2,D30,0.0024880394828327127,MOEAD_ZDT1_M2_D30_36.mat
ZDT,MOEAD,ZDT1,37,M2,D30,0.002509088550110948,MOEAD_ZDT1_M2_D30_37.mat
ZDT,MOEAD,ZDT1,38,M2,D30,0.0025708610425950536,MOEAD_ZDT1_M2_D30_38.mat
ZDT,MOEAD,ZDT1,39,M2,D30,0.0025982574384614265,MOEAD_ZDT1_M2_D30_39.mat
ZDT,MOEAD,ZDT1,40,M2,D30,0.002486027308357145,MOEAD_ZDT1_M2_D30_40.mat
ZDT,MOEAD,ZDT1,41,M2,D30,0.0025270430199011186,MOEAD_ZDT1_M2_D30_41.mat
ZDT,MOEAD,ZDT1,42,M2,D30,0.0024621860103818142,MOEAD_ZDT1_M2_D30_42.mat
ZDT,MOEAD,ZDT1,43,M2,D30,0.002422921196738023,MOEAD_ZDT1_M2_D30_43.mat
ZDT,MOEAD,ZDT1,44,M2,D30,0.0024064374954806643,MOEAD_ZDT1_M2_D30_44.mat
ZDT,MOEAD,ZDT1,45,M2,D30,0.0025752229441706772,MOEAD_ZDT1_M2_D30_45.mat
ZDT,MOEAD,ZDT1,46,M2,D30,0.002452231211701594,MOEAD_ZDT1_M2_D30_46.mat
ZDT,MOEAD,ZDT1,47,M2,D30,0.0023995382659353884,MOEAD_ZDT1_M2_D30_47.mat
ZDT,MOEAD,ZDT1,48,M2,D30,0.0024486501837674636,MOEAD_ZDT1_M2_D30_48.mat
ZDT,MOEAD,ZDT1,49,M2,D30,0.0024377902562546785,MOEAD_ZDT1_M2_D30_49.mat
ZDT,MOEAD,ZDT1,50,M2,D30,0.002694865864940423,MOEAD_ZDT1_M2_D30_50.mat
ZDT,MOEAD,ZDT1,51,M2,D30,0.002529228379423012,MOEAD_ZDT1_M2_D30_51.mat
ZDT,MOEAD,ZDT1,52,M2,D30,0.0024357501997791667,MOEAD_ZDT1_M2_D30_52.mat
ZDT,MOEAD,ZDT1,53,M2,D30,0.0024456034990177076,MOEAD_ZDT1_M2_D30_53.mat
ZDT,MOEAD,ZDT1,54,M2,D30,0.002453068930288499,MOEAD_ZDT1_M2_D30_54.mat
ZDT,MOEAD,ZDT1,55,M2,D30,0.002467553513491758,MOEAD_ZDT1_M2_D30_55.mat
ZDT,MOEAD,ZDT1,56,M2,D30,0.002417912768782652,MOEAD_ZDT1_M2_D30_56.mat
ZDT,MOEAD,ZDT1,57,M2,D30,0.002465814424217856,MOEAD_ZDT1_M2_D30_57.mat
ZDT,MOEAD,ZDT1,58,M2,D30,0.002460308043752985,MOEAD_ZDT1_M2_D30_58.mat
ZDT,MOEAD,ZDT1,59,M2,D30,0.0025715732433837096,MOEAD_ZDT1_M2_D30_59.mat
ZDT,MOEAD,ZDT1,60,M2,D30,0.0024727965267529427,MOEAD_ZDT1_M2_D30_60.mat
ZDT,MOEAD,ZDT2,1,M2,D30,0.0025997542932708656,MOEAD_ZDT2_M2_D30_1.mat
ZDT,MOEAD,ZDT2,2,M2,D30,0.0023705783214353127,MOEAD_ZDT2_M2_D30_2.mat
ZDT,MOEAD,ZDT2,3,M2,D30,0.0025576371671730126,MOEAD_ZDT2_M2_D30_3.mat
ZDT,MOEAD,ZDT2,4,M2,D30,0.0026789948745707354,MOEAD_ZDT2_M2_D30_4.mat
ZDT,MOEAD,ZDT2,5,M2,D30,0.002521424469723482,MOEAD_ZDT2_M2_D30_5.mat
ZDT,MOEAD,ZDT2,6,M2,D30,0.0025510817176587616,MOEAD_ZDT2_M2_D30_6.mat
ZDT,MOEAD,ZDT2,7,M2,D30,0.002524871940638304,MOEAD_ZDT2_M2_D30_7.mat
ZDT,MOEAD,ZDT2,8,M2,D30,0.002514037995925603,MOEAD_ZDT2_M2_D30_8.mat
ZDT,MOEAD,ZDT2,9,M2,D30,0.00257738410757909,MOEAD_ZDT2_M2_D30_9.mat
ZDT,MOEAD,ZDT2,10,M2,D30,0.0025802922094080643,MOEAD_ZDT2_M2_D30_10.mat
ZDT,MOEAD,ZDT2,11,M2,D30,0.002603233607749143,MOEAD_ZDT2_M2_D30_11.mat
ZDT,MOEAD,ZDT2,12,M2,D30,0.0025801142931960045,MOEAD_ZDT2_M2_D30_12.mat
ZDT,MOEAD,ZDT2,13,M2,D30,0.0027176748304066573,MOEAD_ZDT2_M2_D30_13.mat
ZDT,MOEAD,ZDT2,14,M2,D30,0.0025741701886349455,MOEAD_ZDT2_M2_D30_14.mat
ZDT,MOEAD,ZDT2,15,M2,D30,0.0025436061246541385,MOEAD_ZDT2_M2_D30_15.mat
ZDT,MOEAD,ZDT2,16,M2,D30,0.002618950197924687,MOEAD_ZDT2_M2_D30_16.mat
ZDT,MOEAD,ZDT2,17,M2,D30,0.0024019120187377878,MOEAD_ZDT2_M2_D30_17.mat
ZDT,MOEAD,ZDT2,18,M2,D30,0.002598849120922799,MOEAD_ZDT2_M2_D30_18.mat
ZDT,MOEAD,ZDT2,19,M2,D30,0.002465632943201644,MOEAD_ZDT2_M2_D30_19.mat
ZDT,MOEAD,ZDT2,20,M2,D30,0.0025223193636495327,MOEAD_ZDT2_M2_D30_20.mat
ZDT,MOEAD,ZDT2,21,M2,D30,0.002673414303337406,MOEAD_ZDT2_M2_D30_21.mat
ZDT,MOEAD,ZDT2,22,M2,D30,0.0027238306620833838,MOEAD_ZDT2_M2_D30_22.mat
ZDT,MOEAD,ZDT2,23,M2,D30,0.002529199870020841,MOEAD_ZDT2_M2_D30_23.mat
ZDT,MOEAD,ZDT2,24,M2,D30,0.0026289337412450974,MOEAD_ZDT2_M2_D30_24.mat
ZDT,MOEAD,ZDT2,25,M2,D30,0.002492146708343024,MOEAD_ZDT2_M2_D30_25.mat
ZDT,MOEAD,ZDT2,26,M2,D30,0.002613544197406776,MOEAD_ZDT2_M2_D30_26.mat
ZDT,MOEAD,ZDT2,27,M2,D30,0.002530314461066381,MOEAD_ZDT2_M2_D30_27.mat
ZDT,MOEAD,ZDT2,28,M2,D30,0.0025762482999168042,MOEAD_ZDT2_M2_D30_28.mat
ZDT,MOEAD,ZDT2,29,M2,D30,0.0025859172401988934,MOEAD_ZDT2_M2_D30_29.mat
ZDT,MOEAD,ZDT2,30,M2,D30,0.002415440284179771,MOEAD_ZDT2_M2_D30_30.mat
ZDT,MOEAD,ZDT2,31,M2,D30,0.002733100804330702,MOEAD_ZDT2_M2_D30_31.mat
ZDT,MOEAD,ZDT2,32,M2,D30,0.0024958847873332544,MOEAD_ZDT2_M2_D30_32.mat
ZDT,MOEAD,ZDT2,33,M2,D30,0.0025901309619835353,MOEAD_ZDT2_M2_D30_33.mat
ZDT,MOEAD,ZDT2,34,M2,D30,0.00250404176570224,MOEAD_ZDT2_M2_D30_34.mat
ZDT,MOEAD,ZDT2,35,M2,D30,0.0025271018521071604,MOEAD_ZDT2_M2_D30_35.mat
ZDT,MOEAD,ZDT2,36,M2,D30,0.0026440696835741376,MOEAD_ZDT2_M2_D30_36.mat
ZDT,MOEAD,ZDT2,37,M2,D30,0.0025141281551505274,MOEAD_ZDT2_M2_D30_37.mat
ZDT,MOEAD,ZDT2,38,M2,D30,0.002621233848889647,MOEAD_ZDT2_M2_D30_38.mat
ZDT,MOEAD,ZDT2,39,M2,D30,0.0025678936329006467,MOEAD_ZDT2_M2_D30_39.mat
ZDT,MOEAD,ZDT2,40,M2,D30,0.0027485546678768192,MOEAD_ZDT2_M2_D30_40.mat
ZDT,MOEAD,ZDT2,41,M2,D30,0.0024166860055268016,MOEAD_ZDT2_M2_D30_41.mat
ZDT,MOEAD,ZDT2,42,M2,D30,0.0027207526260103134,MOEAD_ZDT2_M2_D30_42.mat
ZDT,MOEAD,ZDT2,43,M2,D30,0.002568349573695675,MOEAD_ZDT2_M2_D30_43.mat
ZDT,MOEAD,ZDT2,44,M2,D30,0.002641479146602927,MOEAD_ZDT2_M2_D30_44.mat
ZDT,MOEAD,ZDT2,45,M2,D30,0.002697929244928053,MOEAD_ZDT2_M2_D30_45.mat
ZDT,MOEAD,ZDT2,46,M2,D30,0.0025100157225131925,MOEAD_ZDT2_M2_D30_46.mat
ZDT,MOEAD,ZDT2,47,M2,D30,0.0028964866350010185,MOEAD_ZDT2_M2_D30_47.mat
ZDT,MOEAD,ZDT2,48,M2,D30,0.0026779834579026074,MOEAD_ZDT2_M2_D30_48.mat
ZDT,MOEAD,ZDT2,49,M2,D30,0.002671630350707498,MOEAD_ZDT2_M2_D30_49.mat
ZDT,MOEAD,ZDT2,50,M2,D30,0.0025198339700037266,MOEAD_ZDT2_M2_D30_50.mat
ZDT,MOEAD,ZDT2,51,M2,D30,0.002531848667995534,MOEAD_ZDT2_M2_D30_51.mat
ZDT,MOEAD,ZDT2,52,M2,D30,0.0029223288100164377,MOEAD_ZDT2_M2_D30_52.mat
ZDT,MOEAD,ZDT2,53,M2,D30,0.002497379779801897,MOEAD_ZDT2_M2_D30_53.mat
ZDT,MOEAD,ZDT2,54,M2,D30,0.002796284104150398,MOEAD_ZDT2_M2_D30_54.mat
ZDT,MOEAD,ZDT2,55,M2,D30,0.0026449890927493632,MOEAD_ZDT2_M2_D30_55.mat
ZDT,MOEAD,ZDT2,56,M2,D30,0.002578399703064906,MOEAD_ZDT2_M2_D30_56.mat
ZDT,MOEAD,ZDT2,57,M2,D30,0.0025424383256726813,MOEAD_ZDT2_M2_D30_57.mat
ZDT,MOEAD,ZDT2,58,M2,D30,0.0025426102945801674,MOEAD_ZDT2_M2_D30_58.mat
ZDT,MOEAD,ZDT2,59,M2,D30,0.002659001630605274,MOEAD_ZDT2_M2_D30_59.mat
ZDT,MOEAD,ZDT2,60,M2,D30,0.002353482151806737,MOEAD_ZDT2_M2_D30_60.mat
ZDT,MOEAD,ZDT3,1,M2,D30,0.0038637393437275912,MOEAD_ZDT3_M2_D30_1.mat
ZDT,MOEAD,ZDT3,2,M2,D30,0.004037884010535745,MOEAD_ZDT3_M2_D30_2.mat
ZDT,MOEAD,ZDT3,3,M2,D30,0.003743134403279256,MOEAD_ZDT3_M2_D30_3.mat
ZDT,MOEAD,ZDT3,4,M2,D30,0.0037256634188506557,MOEAD_ZDT3_M2_D30_4.mat
ZDT,MOEAD,ZDT3,5,M2,D30,0.02554003706065183,MOEAD_ZDT3_M2_D30_5.mat
ZDT,MOEAD,ZDT3,6,M2,D30,0.0035947875051345235,MOEAD_ZDT3_M2_D30_6.mat
ZDT,MOEAD,ZDT3,7,M2,D30,0.0036458548308444987,MOEAD_ZDT3_M2_D30_7.mat
ZDT,MOEAD,ZDT3,8,M2,D30,0.003642203106288282,MOEAD_ZDT3_M2_D30_8.mat
ZDT,MOEAD,ZDT3,9,M2,D30,0.0037340305096377974,MOEAD_ZDT3_M2_D30_9.mat
ZDT,MOEAD,ZDT3,10,M2,D30,0.003770198334516477,MOEAD_ZDT3_M2_D30_10.mat
ZDT,MOEAD,ZDT3,11,M2,D30,0.0042139458866388875,MOEAD_ZDT3_M2_D30_11.mat
ZDT,MOEAD,ZDT3,12,M2,D30,0.0037989743079140798,MOEAD_ZDT3_M2_D30_12.mat
ZDT,MOEAD,ZDT3,13,M2,D30,0.003609126142019832,MOEAD_ZDT3_M2_D30_13.mat
ZDT,MOEAD,ZDT3,14,M2,D30,0.00391384986818778,MOEAD_ZDT3_M2_D30_14.mat
ZDT,MOEAD,ZDT3,15,M2,D30,0.025941291669842905,MOEAD_ZDT3_M2_D30_15.mat
ZDT,MOEAD,ZDT3,16,M2,D30,0.003665796785749995,MOEAD_ZDT3_M2_D30_16.mat
ZDT,MOEAD,ZDT3,17,M2,D30,0.005739953232716303,MOEAD_ZDT3_M2_D30_17.mat
ZDT,MOEAD,ZDT3,18,M2,D30,0.0035577510333885437,MOEAD_ZDT3_M2_D30_18.mat
ZDT,MOEAD,ZDT3,19,M2,D30,0.003752189614107607,MOEAD_ZDT3_M2_D30_19.mat
ZDT,MOEAD,ZDT3,20,M2,D30,0.0038292351196878385,MOEAD_ZDT3_M2_D30_20.mat
ZDT,MOEAD,ZDT3,21,M2,D30,0.005229988451845966,MOEAD_ZDT3_M2_D30_21.mat
ZDT,MOEAD,ZDT3,22,M2,D30,0.003624421131524048,MOEAD_ZDT3_M2_D30_22.mat
ZDT,MOEAD,ZDT3,23,M2,D30,0.0037657721576618004,MOEAD_ZDT3_M2_D30_23.mat
ZDT,MOEAD,ZDT3,24,M2,D30,0.0038874057679348256,MOEAD_ZDT3_M2_D30_24.mat
ZDT,MOEAD,ZDT3,25,M2,D30,0.0037981857126527636,MOEAD_ZDT3_M2_D30_25.mat
ZDT,MOEAD,ZDT3,26,M2,D30,0.003538613032037285,MOEAD_ZDT3_M2_D30_26.mat
ZDT,MOEAD,ZDT3,27,M2,D30,0.0038027682085789737,MOEAD_ZDT3_M2_D30_27.mat
ZDT,MOEAD,ZDT3,28,M2,D30,0.004124117323290312,MOEAD_ZDT3_M2_D30_28.mat
ZDT,MOEAD,ZDT3,29,M2,D30,0.0037090315437457466,MOEAD_ZDT3_M2_D30_29.mat
ZDT,MOEAD,ZDT3,30,M2,D30,0.003967338838417597,MOEAD_ZDT3_M2_D30_30.mat
ZDT,MOEAD,ZDT3,31,M2,D30,0.0036203040820567164,MOEAD_ZDT3_M2_D30_31.mat
ZDT,MOEAD,ZDT3,32,M2,D30,0.003560935112447922,MOEAD_ZDT3_M2_D30_32.mat
ZDT,MOEAD,ZDT3,33,M2,D30,0.0035468679887259566,MOEAD_ZDT3_M2_D30_33.mat
ZDT,MOEAD,ZDT3,34,M2,D30,0.0035749213743421324,MOEAD_ZDT3_M2_D30_34.mat
ZDT,MOEAD,ZDT3,35,M2,D30,0.0037880885208376397,MOEAD_ZDT3_M2_D30_35.mat
ZDT,MOEAD,ZDT3,36,M2,D30,0.004039647815833749,MOEAD_ZDT3_M2_D30_36.mat
ZDT,MOEAD,ZDT3,37,M2,D30,0.0038255734697262406,MOEAD_ZDT3_M2_D30_37.mat
ZDT,MOEAD,ZDT3,38,M2,D30,0.004172360823315815,MOEAD_ZDT3_M2_D30_38.mat
ZDT,MOEAD,ZDT3,39,M2,D30,0.00355493997552006,MOEAD_ZDT3_M2_D30_39.mat
ZDT,MOEAD,ZDT3,40,M2,D30,0.003835879954178281,MOEAD_ZDT3_M2_D30_40.mat
ZDT,MOEAD,ZDT3,41,M2,D30,0.003667355026097321,MOEAD_ZDT3_M2_D30_41.mat
ZDT,MOEAD,ZDT3,42,M2,D30,0.0037841469779989314,MOEAD_ZDT3_M2_D30_42.mat
ZDT,MOEAD,ZDT3,43,M2,D30,0.0038348604149526597,MOEAD_ZDT3_M2_D30_43.mat
ZDT,MOEAD,ZDT3,44,M2,D30,0.003851392365466407,MOEAD_ZDT3_M2_D30_44.mat
ZDT,MOEAD,ZDT3,45,M2,D30,0.003708194446543549,MOEAD_ZDT3_M2_D30_45.mat
ZDT,MOEAD,ZDT3,46,M2,D30,0.0036857167382289037,MOEAD_ZDT3_M2_D30_46.mat
ZDT,MOEAD,ZDT3,47,M2,D30,0.00379638698653781,MOEAD_ZDT3_M2_D30_47.mat
ZDT,MOEAD,ZDT3,48,M2,D30,0.0037319789429897084,MOEAD_ZDT3_M2_D30_48.mat
ZDT,MOEAD,ZDT3,49,M2,D30,0.003629451256621954,MOEAD_ZDT3_M2_D30_49.mat
ZDT,MOEAD,ZDT3,50,M2,D30,0.0036654458807650024,MOEAD_ZDT3_M2_D30_50.mat
ZDT,MOEAD,ZDT3,51,M2,D30,0.0037460948956939636,MOEAD_ZDT3_M2_D30_51.mat
ZDT,MOEAD,ZDT3,52,M2,D30,0.003652302280580063,MOEAD_ZDT3_M2_D30_52.mat
ZDT,MOEAD,ZDT3,53,M2,D30,0.003922094775056894,MOEAD_ZDT3_M2_D30_53.mat
ZDT,MOEAD,ZDT3,54,M2,D30,0.003789965104544529,MOEAD_ZDT3_M2_D30_54.mat
ZDT,MOEAD,ZDT3,55,M2,D30,0.003984166270158406,MOEAD_ZDT3_M2_D30_55.mat
ZDT,MOEAD,ZDT3,56,M2,D30,0.003750709808791307,MOEAD_ZDT3_M2_D30_56.mat
ZDT,MOEAD,ZDT3,57,M2,D30,0.0036469796111359126,MOEAD_ZDT3_M2_D30_57.mat
ZDT,MOEAD,ZDT3,58,M2,D30,0.003817007812738756,MOEAD_ZDT3_M2_D30_58.mat
ZDT,MOEAD,ZDT3,59,M2,D30,0.003922704434914949,MOEAD_ZDT3_M2_D30_59.mat
ZDT,MOEAD,ZDT3,60,M2,D30,0.0043740780661481035,MOEAD_ZDT3_M2_D30_60.mat
ZDT,MOEAD,ZDT4,1,M2,D10,0.004970554503454538,MOEAD_ZDT4_M2_D10_1.mat
ZDT,MOEAD,ZDT4,2,M2,D10,0.00331734299373757,MOEAD_ZDT4_M2_D10_2.mat
ZDT,MOEAD,ZDT4,3,M2,D10,0.006640476617253518,MOEAD_ZDT4_M2_D10_3.mat
ZDT,MOEAD,ZDT4,4,M2,D10,0.0038105081496396975,MOEAD_ZDT4_M2_D10_4.mat
ZDT,MOEAD,ZDT4,5,M2,D10,0.006631834065614585,MOEAD_ZDT4_M2_D10_5.mat
ZDT,MOEAD,ZDT4,6,M2,D10,0.003376596751585992,MOEAD_ZDT4_M2_D10_6.mat
ZDT,MOEAD,ZDT4,7,M2,D10,0.006565868569031453,MOEAD_ZDT4_M2_D10_7.mat
ZDT,MOEAD,ZDT4,8,M2,D10,0.004376555827158645,MOEAD_ZDT4_M2_D10_8.mat
ZDT,MOEAD,ZDT4,9,M2,D10,0.004666740268398901,MOEAD_ZDT4_M2_D10_9.mat
ZDT,MOEAD,ZDT4,10,M2,D10,0.004649901691866064,MOEAD_ZDT4_M2_D10_10.mat
ZDT,MOEAD,ZDT4,11,M2,D10,0.002924579729146769,MOEAD_ZDT4_M2_D10_11.mat
ZDT,MOEAD,ZDT4,12,M2,D10,0.004378907826399467,MOEAD_ZDT4_M2_D10_12.mat
ZDT,MOEAD,ZDT4,13,M2,D10,0.004144650613854198,MOEAD_ZDT4_M2_D10_13.mat
ZDT,MOEAD,ZDT4,14,M2,D10,0.003889632471722851,MOEAD_ZDT4_M2_D10_14.mat
ZDT,MOEAD,ZDT4,15,M2,D10,0.00506569987112222,MOEAD_ZDT4_M2_D10_15.mat
ZDT,MOEAD,ZDT4,16,M2,D10,0.003991629993998425,MOEAD_ZDT4_M2_D10_16.mat
ZDT,MOEAD,ZDT4,17,M2,D10,0.0034981087347403105,MOEAD_ZDT4_M2_D10_17.mat
ZDT,MOEAD,ZDT4,18,M2,D10,0.005910202650916505,MOEAD_ZDT4_M2_D10_18.mat
ZDT,MOEAD,ZDT4,19,M2,D10,0.0026033614162830395,MOEAD_ZDT4_M2_D10_19.mat
ZDT,MOEAD,ZDT4,20,M2,D10,0.0036989307593713297,MOEAD_ZDT4_M2_D10_20.mat
ZDT,MOEAD,ZDT4,21,M2,D10,0.004039176490339263,MOEAD_ZDT4_M2_D10_21.mat
ZDT,MOEAD,ZDT4,22,M2,D10,0.0029511629416998585,MOEAD_ZDT4_M2_D10_22.mat
ZDT,MOEAD,ZDT4,23,M2,D10,0.004805149028977484,MOEAD_ZDT4_M2_D10_23.mat
ZDT,MOEAD,ZDT4,24,M2,D10,0.004258007502839104,MOEAD_ZDT4_M2_D10_24.mat
ZDT,MOEAD,ZDT4,25,M2,D10,0.003441065785771758,MOEAD_ZDT4_M2_D10_25.mat
ZDT,MOEAD,ZDT4,26,M2,D10,0.004550360119126818,MOEAD_ZDT4_M2_D10_26.mat
ZDT,MOEAD,ZDT4,27,M2,D10,0.0059576890476735755,MOEAD_ZDT4_M2_D10_27.mat
ZDT,MOEAD,ZDT4,28,M2,D10,0.005623176463423668,MOEAD_ZDT4_M2_D10_28.mat
ZDT,MOEAD,ZDT4,29,M2,D10,0.004130280267074731,MOEAD_ZDT4_M2_D10_29.mat
ZDT,MOEAD,ZDT4,30,M2,D10,0.004280257526305759,MOEAD_ZDT4_M2_D10_30.mat
ZDT,MOEAD,ZDT4,31,M2,D10,0.0035913716996667636,MOEAD_ZDT4_M2_D10_31.mat
ZDT,MOEAD,ZDT4,32,M2,D10,0.0075712571919965615,MOEAD_ZDT4_M2_D10_32.mat
ZDT,MOEAD,ZDT4,33,M2,D10,0.0036343683809845714,MOEAD_ZDT4_M2_D10_33.mat
ZDT,MOEAD,ZDT4,34,M2,D10,0.003873788703299076,MOEAD_ZDT4_M2_D10_34.mat
ZDT,MOEAD,ZDT4,35,M2,D10,0.003838423888088906,MOEAD_ZDT4_M2_D10_35.mat
ZDT,MOEAD,ZDT4,36,M2,D10,0.003917246969501659,MOEAD_ZDT4_M2_D10_36.mat
ZDT,MOEAD,ZDT4,37,M2,D10,0.004546715025136862,MOEAD_ZDT4_M2_D10_37.mat
ZDT,MOEAD,ZDT4,38,M2,D10,0.004723234321913834,MOEAD_ZDT4_M2_D10_38.mat
ZDT,MOEAD,ZDT4,39,M2,D10,0.004193699189580786,MOEAD_ZDT4_M2_D10_39.mat
ZDT,MOEAD,ZDT4,40,M2,D10,0.003025163371517258,MOEAD_ZDT4_M2_D10_40.mat
ZDT,MOEAD,ZDT4,41,M2,D10,0.005748806655441613,MOEAD_ZDT4_M2_D10_41.mat
ZDT,MOEAD,ZDT4,42,M2,D10,0.002879675383091068,MOEAD_ZDT4_M2_D10_42.mat
ZDT,MOEAD,ZDT4,43,M2,D10,0.0037258461271672517,MOEAD_ZDT4_M2_D10_43.mat
ZDT,MOEAD,ZDT4,44,M2,D10,0.004112535492979681,MOEAD_ZDT4_M2_D10_44.mat
ZDT,MOEAD,ZDT4,45,M2,D10,0.0043229732620228955,MOEAD_ZDT4_M2_D10_45.mat
ZDT,MOEAD,ZDT4,46,M2,D10,0.0034461232836948213,MOEAD_ZDT4_M2_D10_46.mat
ZDT,MOEAD,ZDT4,47,M2,D10,0.0031470759545581465,MOEAD_ZDT4_M2_D10_47.mat
ZDT,MOEAD,ZDT4,48,M2,D10,0.0033257541585112733,MOEAD_ZDT4_M2_D10_48.mat
ZDT,MOEAD,ZDT4,49,M2,D10,0.002846883071688021,MOEAD_ZDT4_M2_D10_49.mat
ZDT,MOEAD,ZDT4,50,M2,D10,0.004303649005922851,MOEAD_ZDT4_M2_D10_50.mat
ZDT,MOEAD,ZDT4,51,M2,D10,0.0033735704160007146,MOEAD_ZDT4_M2_D10_51.mat
ZDT,MOEAD,ZDT4,52,M2,D10,0.004193532369747476,MOEAD_ZDT4_M2_D10_52.mat
ZDT,MOEAD,ZDT4,53,M2,D10,0.004361899942347242,MOEAD_ZDT4_M2_D10_53.mat
ZDT,MOEAD,ZDT4,54,M2,D10,0.004052866952204983,MOEAD_ZDT4_M2_D10_54.mat
ZDT,MOEAD,ZDT4,55,M2,D10,0.004077850208983436,MOEAD_ZDT4_M2_D10_55.mat
ZDT,MOEAD,ZDT4,56,M2,D10,0.0035276703885085453,MOEAD_ZDT4_M2_D10_56.mat
ZDT,MOEAD,ZDT4,57,M2,D10,0.0034573415260626987,MOEAD_ZDT4_M2_D10_57.mat
ZDT,MOEAD,ZDT4,58,M2,D10,0.003903933504510257,MOEAD_ZDT4_M2_D10_58.mat
ZDT,MOEAD,ZDT4,59,M2,D10,0.003970743725084866,MOEAD_ZDT4_M2_D10_59.mat
ZDT,MOEAD,ZDT4,60,M2,D10,0.0037755548543628335,MOEAD_ZDT4_M2_D10_60.mat
ZDT,MOEAD,ZDT6,1,M2,D10,0.0028912632259428905,MOEAD_ZDT6_M2_D10_1.mat
ZDT,MOEAD,ZDT6,2,M2,D10,0.002820835697158951,MOEAD_ZDT6_M2_D10_2.mat
ZDT,MOEAD,ZDT6,3,M2,D10,0.002964190006943219,MOEAD_ZDT6_M2_D10_3.mat
ZDT,MOEAD,ZDT6,4,M2,D10,0.0030653086686777036,MOEAD_ZDT6_M2_D10_4.mat
ZDT,MOEAD,ZDT6,5,M2,D10,0.0024716625226625425,MOEAD_ZDT6_M2_D10_5.mat
ZDT,MOEAD,ZDT6,6,M2,D10,0.0025237884756558584,MOEAD_ZDT6_M2_D10_6.mat
ZDT,MOEAD,ZDT6,7,M2,D10,0.0024327974671113197,MOEAD_ZDT6_M2_D10_7.mat
ZDT,MOEAD,ZDT6,8,M2,D10,0.0029046324229451376,MOEAD_ZDT6_M2_D10_8.mat
ZDT,MOEAD,ZDT6,9,M2,D10,0.002489593541987734,MOEAD_ZDT6_M2_D10_9.mat
ZDT,MOEAD,ZDT6,10,M2,D10,0.0036352063447667904,MOEAD_ZDT6_M2_D10_10.mat
ZDT,MOEAD,ZDT6,11,M2,D10,0.0032297927572257196,MOEAD_ZDT6_M2_D10_11.mat
