Grupo,Algoritmo,Problema,Run,M,D,IGD,arquivo_original
MaF,IVFSPEA2,MaF2,22,M3,D12,0.033515494006482856,IVFSPEA2_MaF2_M3_D12_22.mat
MaF,IVFSPEA2,MaF2,22,M2,D11,0.0021445962295230047,IVFSPEA2_MaF2_M2_D11_22.mat
MaF,IVFSPEA2,MaF2,23,M2,D11,0.0021511851228778337,IVFSPEA2_MaF2_M2_D11_23.mat
MaF,IVFSPEA2,MaF2,23,M3,D12,0.03245352796817624,IVFSPEA2_MaF2_M3_D12_23.mat
MaF,IVFSPEA2,MaF2,24,M2,D11,0.00214836903544227,IVFSPEA2_MaF2_M2_D11_24.mat
MaF,IVFSPEA2,MaF2,24,M3,D12,0.031712952207061225,IVFSPEA2_MaF2_M3_D12_24.mat
MaF,IVFSPEA2,MaF2,25,M2,D11,0.002155422685598984,IVFSPEA2_MaF2_M2_D11_25.mat
MaF,IVFSPEA2,MaF2,25,M3,D12,0.03209810336877842,IVFSPEA2_MaF2_M3_D12_25.mat
MaF,IVFSPEA2,MaF2,26,M3,D12,0.0335525317462183,IVFSPEA2_MaF2_M3_D12_26.mat
MaF,IVFSPEA2,MaF2,26,M2,D11,0.002151384352897511,IVFSPEA2_MaF2_M2_D11_26.mat
MaF,IVFSPEA2,MaF2,27,M3,D12,0.03272957000544434,IVFSPEA2_MaF2_M3_D12_27.mat
MaF,IVFSPEA2,MaF2,27,M2,D11,0.0021469868605638823,IVFSPEA2_MaF2_M2_D11_27.mat
MaF,IVFSPEA2,MaF2,28,M2,D11,0.0021232565357152725,IVFSPEA2_MaF2_M2_D11_28.mat
MaF,IVFSPEA2,MaF2,28,M3,D12,0.034416665082181136,IVFSPEA2_MaF2_M3_D12_28.mat
MaF,IVFSPEA2,MaF2,29,M2,D11,0.0022328884531918544,IVFSPEA2_MaF2_M2_D11_29.mat
MaF,IVFSPEA2,MaF2,29,M3,D12,0.032885491676449725,IVFSPEA2_MaF2_M3_D12_29.mat
MaF,IVFSPEA2,MaF2,30,M2,D11,0.0021986617105435495,IVFSPEA2_MaF2_M2_D11_30.mat
MaF,IVFSPEA2,MaF2,30,M3,D12,0.03283578255251608,IVFSPEA2_MaF2_M3_D12_30.mat
MaF,IVFSPEA2,MaF2,31,M2,D11,0.002145960907898878,IVFSPEA2_MaF2_M2_D11_31.mat
MaF,IVFSPEA2,MaF2,31,M3,D12,0.0337427147869323,IVFSPEA2_MaF2_M3_D12_31.mat
MaF,IVFSPEA2,MaF2,32,M2,D11,0.002142544366812061,IVFSPEA2_MaF2_M2_D11_32.mat
MaF,IVFSPEA2,MaF2,32,M3,D12,0.03351662465993254,IVFSPEA2_MaF2_M3_D12_32.mat
MaF,IVFSPEA2,MaF2,33,M3,D12,0.032505323416722194,IVFSPEA2_MaF2_M3_D12_33.mat
MaF,IVFSPEA2,MaF2,33,M2,D11,0.002167447221764087,IVFSPEA2_MaF2_M2_D11_33.mat
MaF,IVFSPEA2,MaF2,34,M3,D12,0.03353215463153766,IVFSPEA2_MaF2_M3_D12_34.mat
MaF,IVFSPEA2,MaF2,34,M2,D11,0.002110883022373626,IVFSPEA2_MaF2_M2_D11_34.mat
MaF,IVFSPEA2,MaF2,35,M3,D12,0.03318687356150823,IVFSPEA2_MaF2_M3_D12_35.mat
MaF,IVFSPEA2,MaF2,35,M2,D11,0.002100138064696569,IVFSPEA2_MaF2_M2_D11_35.mat
MaF,IVFSPEA2,MaF2,36,M3,D12,0.03173259343362185,IVFSPEA2_MaF2_M3_D12_36.mat
MaF,IVFSPEA2,MaF2,36,M2,D11,0.0021419593054460657,IVFSPEA2_MaF2_M2_D11_36.mat
MaF,IVFSPEA2,MaF2,37,M3,D12,0.03165051614342887,IVFSPEA2_MaF2_M3_D12_37.mat
MaF,IVFSPEA2,MaF2,37,M2,D11,0.002140216959674169,IVFSPEA2_MaF2_M2_D11_37.mat
MaF,IVFSPEA2,MaF2,38,M3,D12,0.032079031038036505,IVFSPEA2_MaF2_M3_D12_38.mat
MaF,IVFSPEA2,MaF2,38,M2,D11,0.0021944422104889887,IVFSPEA2_MaF2_M2_D11_38.mat
MaF,IVFSPEA2,MaF2,39,M3,D12,0.030840143105135057,IVFSPEA2_MaF2_M3_D12_39.mat
MaF,IVFSPEA2,MaF2,39,M2,D11,0.0021453889314792182,IVFSPEA2_MaF2_M2_D11_39.mat
MaF,IVFSPEA2,MaF2,40,M2,D11,0.0021431674109102473,IVFSPEA2_MaF2_M2_D11_40.mat
MaF,IVFSPEA2,MaF2,40,M3,D12,0.03252917887629277,IVFSPEA2_MaF2_M3_D12_40.mat
MaF,IVFSPEA2,MaF2,41,M3,D12,0.031489102558639265,IVFSPEA2_MaF2_M3_D12_41.mat
MaF,IVFSPEA2,MaF2,41,M2,D11,0.0021572571669546555,IVFSPEA2_MaF2_M2_D11_41.mat
MaF,IVFSPEA2,MaF2,42,M2,D11,0.00217835365356124,IVFSPEA2_MaF2_M2_D11_42.mat
MaF,IVFSPEA2,MaF2,42,M3,D12,0.03045621522450872,IVFSPEA2_MaF2_M3_D12_42.mat
MaF,IVFSPEA2,MaF2,43,M2,D11,0.002139719180128411,IVFSPEA2_MaF2_M2_D11_43.mat
MaF,IVFSPEA2,MaF2,43,M3,D12,0.032575952895470967,IVFSPEA2_MaF2_M3_D12_43.mat
MaF,IVFSPEA2,MaF2,44,M3,D12,0.03278006918275988,IVFSPEA2_MaF2_M3_D12_44.mat
MaF,IVFSPEA2,MaF2,44,M2,D11,0.0021131393433089403,IVFSPEA2_MaF2_M2_D11_44.mat
MaF,IVFSPEA2,MaF2,45,M3,D12,0.03245290955250959,IVFSPEA2_MaF2_M3_D12_45.mat
MaF,IVFSPEA2,MaF2,45,M2,D11,0.0021977933392626835,IVFSPEA2_MaF2_M2_D11_45.mat
MaF,IVFSPEA2,MaF2,46,M2,D11,0.0021621267757629898,IVFSPEA2_MaF2_M2_D11_46.mat
MaF,IVFSPEA2,MaF2,46,M3,D12,0.03235635488349035,IVFSPEA2_MaF2_M3_D12_46.mat
MaF,IVFSPEA2,MaF2,47,M2,D11,0.0021150262704028484,IVFSPEA2_MaF2_M2_D11_47.mat
MaF,IVFSPEA2,MaF2,47,M3,D12,0.03183638693224506,IVFSPEA2_MaF2_M3_D12_47.mat
MaF,IVFSPEA2,MaF2,48,M3,D12,0.0352682164799365,IVFSPEA2_MaF2_M3_D12_48.mat
MaF,IVFSPEA2,MaF2,48,M2,D11,0.0021653452862389327,IVFSPEA2_MaF2_M2_D11_48.mat
MaF,IVFSPEA2,MaF2,49,M2,D11,0.002130101893066982,IVFSPEA2_MaF2_M2_D11_49.mat
MaF,IVFSPEA2,MaF2,49,M3,D12,0.03352295117675697,IVFSPEA2_MaF2_M3_D12_49.mat
MaF,IVFSPEA2,MaF2,50,M3,D12,0.030952453758707126,IVFSPEA2_MaF2_M3_D12_50.mat
MaF,IVFSPEA2,MaF2,50,M2,D11,0.0021155079182056534,IVFSPEA2_MaF2_M2_D11_50.mat
MaF,IVFSPEA2,MaF2,51,M2,D11,0.0021447576780254597,IVFSPEA2_MaF2_M2_D11_51.mat
MaF,IVFSPEA2,MaF2,51,M3,D12,0.03292503552050221,IVFSPEA2_MaF2_M3_D12_51.mat
MaF,IVFSPEA2,MaF2,52,M3,D12,0.03534078513173766,IVFSPEA2_MaF2_M3_D12_52.mat
MaF,IVFSPEA2,MaF2,52,M2,D11,0.0021888361704976546,IVFSPEA2_MaF2_M2_D11_52.mat
MaF,IVFSPEA2,MaF2,53,M2,D11,0.0021232805484484316,IVFSPEA2_MaF2_M2_D11_53.mat
MaF,IVFSPEA2,MaF2,53,M3,D12,0.03372252420501664,IVFSPEA2_MaF2_M3_D12_53.mat
MaF,IVFSPEA2,MaF2,54,M3,D12,0.030693102457421705,IVFSPEA2_MaF2_M3_D12_54.mat
MaF,IVFSPEA2,MaF2,54,M2,D11,0.002168908687289639,IVFSPEA2_MaF2_M2_D11_54.mat
MaF,IVFSPEA2,MaF2,55,M3,D12,0.0325779336640466,IVFSPEA2_MaF2_M3_D12_55.mat
MaF,IVFSPEA2,MaF2,55,M2,D11,0.0021422883512909915,IVFSPEA2_MaF2_M2_D11_55.mat
MaF,IVFSPEA2,MaF2,56,M2,D11,0.0022184576336878345,IVFSPEA2_MaF2_M2_D11_56.mat
MaF,IVFSPEA2,MaF2,56,M3,D12,0.03350987117130615,IVFSPEA2_MaF2_M3_D12_56.mat
MaF,IVFSPEA2,MaF2,57,M2,D11,0.002152887495101055,IVFSPEA2_MaF2_M2_D11_57.mat
MaF,IVFSPEA2,MaF2,57,M3,D12,0.03216372339024913,IVFSPEA2_MaF2_M3_D12_57.mat
MaF,IVFSPEA2,MaF2,58,M3,D12,0.03093586070297249,IVFSPEA2_MaF2_M3_D12_58.mat
MaF,IVFSPEA2,MaF2,58,M2,D11,0.0021599072781453513,IVFSPEA2_MaF2_M2_D11_58.mat
MaF,IVFSPEA2,MaF2,59,M3,D12,0.030286775914800407,IVFSPEA2_MaF2_M3_D12_59.mat
MaF,IVFSPEA2,MaF2,59,M2,D11,0.00211213642315648,IVFSPEA2_MaF2_M2_D11_59.mat
MaF,IVFSPEA2,MaF2,60,M2,D11,0.0021172901086414985,IVFSPEA2_MaF2_M2_D11_60.mat
MaF,IVFSPEA2,MaF2,60,M3,D12,0.03241318185079973,IVFSPEA2_MaF2_M3_D12_60.mat
MaF,IVFSPEA2,MaF3,1,M2,D11,0.003948199008618816,IVFSPEA2_MaF3_M2_D11_1.mat
MaF,IVFSPEA2,MaF3,1,M3,D12,0.03285268466830306,IVFSPEA2_MaF3_M3_D12_1.mat
MaF,IVFSPEA2,MaF3,2,M3,D12,0.03284609749160048,IVFSPEA2_MaF3_M3_D12_2.mat
MaF,IVFSPEA2,MaF3,2,M2,D11,0.003851128543778382,IVFSPEA2_MaF3_M2_D11_2.mat
MaF,IVFSPEA2,MaF3,3,M3,D12,0.03228763513667623,IVFSPEA2_MaF3_M3_D12_3.mat
MaF,IVFSPEA2,MaF3,3,M2,D11,0.004005004280497527,IVFSPEA2_MaF3_M2_D11_3.mat
MaF,IVFSPEA2,MaF3,4,M2,D11,0.0038570326981088874,IVFSPEA2_MaF3_M2_D11_4.mat
MaF,IVFSPEA2,MaF3,4,M3,D12,0.03373363689923464,IVFSPEA2_MaF3_M3_D12_4.mat
MaF,IVFSPEA2,MaF3,5,M2,D11,0.0047397944697653085,IVFSPEA2_MaF3_M2_D11_5.mat
MaF,IVFSPEA2,MaF3,5,M3,D12,0.03307152372720934,IVFSPEA2_MaF3_M3_D12_5.mat
MaF,IVFSPEA2,MaF3,6,M3,D12,0.0324942748741976,IVFSPEA2_MaF3_M3_D12_6.mat
MaF,IVFSPEA2,MaF3,6,M2,D11,0.004456548041375534,IVFSPEA2_MaF3_M2_D11_6.mat
MaF,IVFSPEA2,MaF3,7,M2,D11,0.005064867125453999,IVFSPEA2_MaF3_M2_D11_7.mat
MaF,IVFSPEA2,MaF3,7,M3,D12,0.033199020778170496,IVFSPEA2_MaF3_M3_D12_7.mat
MaF,IVFSPEA2,MaF3,8,M3,D12,0.03275243069989851,IVFSPEA2_MaF3_M3_D12_8.mat
MaF,IVFSPEA2,MaF3,8,M2,D11,0.0046675197438874275,IVFSPEA2_MaF3_M2_D11_8.mat
MaF,IVFSPEA2,MaF3,9,M2,D11,0.0038070560803502296,IVFSPEA2_MaF3_M2_D11_9.mat
MaF,IVFSPEA2,MaF3,9,M3,D12,0.032816634421874796,IVFSPEA2_MaF3_M3_D12_9.mat
MaF,IVFSPEA2,MaF3,10,M2,D11,0.006694722481775667,IVFSPEA2_MaF3_M2_D11_10.mat
MaF,IVFSPEA2,MaF3,10,M3,D12,0.03268411761568478,IVFSPEA2_MaF3_M3_D12_10.mat
MaF,IVFSPEA2,MaF3,11,M2,D11,0.004121662081593984,IVFSPEA2_MaF3_M2_D11_11.mat
MaF,IVFSPEA2,MaF3,11,M3,D12,0.034975825802376355,IVFSPEA2_MaF3_M3_D12_11.mat
MaF,IVFSPEA2,MaF3,12,M2,D11,0.0042843437180648605,IVFSPEA2_MaF3_M2_D11_12.mat
MaF,IVFSPEA2,MaF3,12,M3,D12,0.0326406953306771,IVFSPEA2_MaF3_M3_D12_12.mat
MaF,IVFSPEA2,MaF3,13,M3,D12,0.032931566245458385,IVFSPEA2_MaF3_M3_D12_13.mat
MaF,IVFSPEA2,MaF3,13,M2,D11,0.005783574003719269,IVFSPEA2_MaF3_M2_D11_13.mat
MaF,IVFSPEA2,MaF3,14,M2,D11,0.004354606615364789,IVFSPEA2_MaF3_M2_D11_14.mat
MaF,IVFSPEA2,MaF3,14,M3,D12,0.03306584230342186,IVFSPEA2_MaF3_M3_D12_14.mat
MaF,IVFSPEA2,MaF3,15,M3,D12,0.03213594758107897,IVFSPEA2_MaF3_M3_D12_15.mat
MaF,IVFSPEA2,MaF3,15,M2,D11,0.0043962283376491156,IVFSPEA2_MaF3_M2_D11_15.mat
MaF,IVFSPEA2,MaF3,16,M3,D12,0.03241323111352498,IVFSPEA2_MaF3_M3_D12_16.mat
MaF,IVFSPEA2,MaF3,16,M2,D11,0.005055569585486697,IVFSPEA2_MaF3_M2_D11_16.mat
MaF,IVFSPEA2,MaF3,17,M2,D11,0.0044287553218331855,IVFSPEA2_MaF3_M2_D11_17.mat
MaF,IVFSPEA2,MaF3,17,M3,D12,0.03261289841111243,IVFSPEA2_MaF3_M3_D12_17.mat
MaF,IVFSPEA2,MaF3,18,M2,D11,0.004280553172754814,IVFSPEA2_MaF3_M2_D11_18.mat
MaF,IVFSPEA2,MaF3,18,M3,D12,0.033221750217384105,IVFSPEA2_MaF3_M3_D12_18.mat
MaF,IVFSPEA2,MaF3,19,M2,D11,0.0042395650137153455,IVFSPEA2_MaF3_M2_D11_19.mat
MaF,IVFSPEA2,MaF3,19,M3,D12,0.03297938604298685,IVFSPEA2_MaF3_M3_D12_19.mat
MaF,IVFSPEA2,MaF3,20,M2,D11,0.00427120985413587,IVFSPEA2_MaF3_M2_D11_20.mat
MaF,IVFSPEA2,MaF3,20,M3,D12,0.03299994778518991,IVFSPEA2_MaF3_M3_D12_20.mat
MaF,IVFSPEA2,MaF3,21,M2,D11,0.004820653971999124,IVFSPEA2_MaF3_M2_D11_21.mat
MaF,IVFSPEA2,MaF3,21,M3,D12,0.032941150644770836,IVFSPEA2_MaF3_M3_D12_21.mat
MaF,IVFSPEA2,MaF3,22,M3,D12,0.03266693372539752,IVFSPEA2_MaF3_M3_D12_22.mat
MaF,IVFSPEA2,MaF3,22,M2,D11,0.0055681844435848055,IVFSPEA2_MaF3_M2_D11_22.mat
MaF,IVFSPEA2,MaF3,23,M3,D12,0.03343212413228338,IVFSPEA2_MaF3_M3_D12_23.mat
MaF,IVFSPEA2,MaF3,23,M2,D11,0.005908887470194926,IVFSPEA2_MaF3_M2_D11_23.mat
MaF,IVFSPEA2,MaF3,24,M3,D12,0.03404425913324125,IVFSPEA2_MaF3_M3_D12_24.mat
MaF,IVFSPEA2,MaF3,24,M2,D11,0.004746803061793239,IVFSPEA2_MaF3_M2_D11_24.mat
MaF,IVFSPEA2,MaF3,25,M3,D12,0.03262494657536616,IVFSPEA2_MaF3_M3_D12_25.mat
MaF,IVFSPEA2,MaF3,25,M2,D11,0.0046078892429094595,IVFSPEA2_MaF3_M2_D11_25.mat
MaF,IVFSPEA2,MaF3,26,M3,D12,0.033630408780488875,IVFSPEA2_MaF3_M3_D12_26.mat
MaF,IVFSPEA2,MaF3,26,M2,D11,0.0039876029915908145,IVFSPEA2_MaF3_M2_D11_26.mat
MaF,IVFSPEA2,MaF3,27,M3,D12,0.03233010784192588,IVFSPEA2_MaF3_M3_D12_27.mat
MaF,IVFSPEA2,MaF3,27,M2,D11,0.004398829133415176,IVFSPEA2_MaF3_M2_D11_27.mat
MaF,IVFSPEA2,MaF3,28,M3,D12,0.03244704325715242,IVFSPEA2_MaF3_M3_D12_28.mat
MaF,IVFSPEA2,MaF3,28,M2,D11,0.005367050099741786,IVFSPEA2_MaF3_M2_D11_28.mat
MaF,IVFSPEA2,MaF3,29,M3,D12,0.03270052469637296,IVFSPEA2_MaF3_M3_D12_29.mat
MaF,IVFSPEA2,MaF3,29,M2,D11,0.003979069016923799,IVFSPEA2_MaF3_M2_D11_29.mat
MaF,IVFSPEA2,MaF3,30,M2,D11,0.0038695535253431388,IVFSPEA2_MaF3_M2_D11_30.mat
MaF,IVFSPEA2,MaF3,30,M3,D12,0.032487392069546206,IVFSPEA2_MaF3_M3_D12_30.mat
MaF,IVFSPEA2,MaF3,31,M3,D12,0.03258116203277656,IVFSPEA2_MaF3_M3_D12_31.mat
MaF,IVFSPEA2,MaF3,31,M2,D11,0.005540022458583909,IVFSPEA2_MaF3_M2_D11_31.mat
MaF,IVFSPEA2,MaF3,32,M3,D12,0.034744015842598786,IVFSPEA2_MaF3_M3_D12_32.mat
MaF,IVFSPEA2,MaF3,32,M2,D11,0.0044382118275365584,IVFSPEA2_MaF3_M2_D11_32.mat
MaF,IVFSPEA2,MaF3,33,M3,D12,0.03214350774921261,IVFSPEA2_MaF3_M3_D12_33.mat
MaF,IVFSPEA2,MaF3,33,M2,D11,0.0040212631177524855,IVFSPEA2_MaF3_M2_D11_33.mat
MaF,IVFSPEA2,MaF3,34,M3,D12,0.032881765945574085,IVFSPEA2_MaF3_M3_D12_34.mat
MaF,IVFSPEA2,MaF3,34,M2,D11,0.0048496686633882295,IVFSPEA2_MaF3_M2_D11_34.mat
MaF,IVFSPEA2,MaF3,35,M3,D12,0.032533097200456884,IVFSPEA2_MaF3_M3_D12_35.mat
MaF,IVFSPEA2,MaF3,35,M2,D11,0.0048172443742304895,IVFSPEA2_MaF3_M2_D11_35.mat
MaF,IVFSPEA2,MaF3,36,M3,D12,0.03287442958238042,IVFSPEA2_MaF3_M3_D12_36.mat
MaF,IVFSPEA2,MaF3,36,M2,D11,0.0045769299718489325,IVFSPEA2_MaF3_M2_D11_36.mat
MaF,IVFSPEA2,MaF3,37,M3,D12,0.03320359083418239,IVFSPEA2_MaF3_M3_D12_37.mat
MaF,IVFSPEA2,MaF3,37,M2,D11,0.004460047428551029,IVFSPEA2_MaF3_M2_D11_37.mat
MaF,IVFSPEA2,MaF3,38,M2,D11,0.0052003702983594744,IVFSPEA2_MaF3_M2_D11_38.mat
MaF,IVFSPEA2,MaF3,38,M3,D12,0.03247754350461593,IVFSPEA2_MaF3_M3_D12_38.mat
MaF,IVFSPEA2,MaF3,39,M3,D12,0.03290770673104404,IVFSPEA2_MaF3_M3_D12_39.mat
MaF,IVFSPEA2,MaF3,39,M2,D11,0.004830618319064956,IVFSPEA2_MaF3_M2_D11_39.mat
MaF,IVFSPEA2,MaF3,40,M2,D11,0.005028410088655717,IVFSPEA2_MaF3_M2_D11_40.mat
MaF,IVFSPEA2,MaF3,40,M3,D12,0.03256584878645394,IVFSPEA2_MaF3_M3_D12_40.mat
MaF,IVFSPEA2,MaF3,41,M3,D12,0.03319767438434218,IVFSPEA2_MaF3_M3_D12_41.mat
MaF,IVFSPEA2,MaF3,41,M2,D11,0.005250185085212754,IVFSPEA2_MaF3_M2_D11_41.mat
MaF,IVFSPEA2,MaF3,42,M2,D11,0.005042319080084817,IVFSPEA2_MaF3_M2_D11_42.mat
MaF,IVFSPEA2,MaF3,42,M3,D12,0.03257684909346593,IVFSPEA2_MaF3_M3_D12_42.mat
MaF,IVFSPEA2,MaF3,43,M3,D12,0.032303603099750826,IVFSPEA2_MaF3_M3_D12_43.mat
MaF,IVFSPEA2,MaF3,43,M2,D11,0.004115826994293788,IVFSPEA2_MaF3_M2_D11_43.mat
MaF,IVFSPEA2,MaF3,44,M3,D12,0.033019330027932135,IVFSPEA2_MaF3_M3_D12_44.mat
MaF,IVFSPEA2,MaF3,44,M2,D11,0.003781850627476814,IVFSPEA2_MaF3_M2_D11_44.mat
MaF,IVFSPEA2,MaF3,45,M3,D12,0.03270112294218717,IVFSPEA2_MaF3_M3_D12_45.mat
MaF,IVFSPEA2,MaF3,45,M2,D11,0.004378413324921509,IVFSPEA2_MaF3_M2_D11_45.mat
MaF,IVFSPEA2,MaF3,46,M3,D12,0.03217800751921192,IVFSPEA2_MaF3_M3_D12_46.mat
MaF,IVFSPEA2,MaF3,46,M2,D11,0.00389227831018573,IVFSPEA2_MaF3_M2_D11_46.mat
MaF,IVFSPEA2,MaF3,47,M2,D11,0.003833144502682901,IVFSPEA2_MaF3_M2_D11_47.mat
MaF,IVFSPEA2,MaF3,47,M3,D12,0.03292072761215002,IVFSPEA2_MaF3_M3_D12_47.mat
MaF,IVFSPEA2,MaF3,48,M2,D11,0.005061390107215473,IVFSPEA2_MaF3_M2_D11_48.mat
MaF,IVFSPEA2,MaF3,48,M3,D12,0.0328082992586158,IVFSPEA2_MaF3_M3_D12_48.mat
MaF,IVFSPEA2,MaF3,49,M2,D11,0.003881412856377124,IVFSPEA2_MaF3_M2_D11_49.mat
MaF,IVFSPEA2,MaF3,49,M3,D12,0.03307356857175567,IVFSPEA2_MaF3_M3_D12_49.mat
MaF,IVFSPEA2,MaF3,50,M2,D11,0.003999579849600518,IVFSPEA2_MaF3_M2_D11_50.mat
MaF,IVFSPEA2,MaF3,50,M3,D12,0.033303759236000235,IVFSPEA2_MaF3_M3_D12_50.mat
MaF,IVFSPEA2,MaF3,51,M2,D11,0.004361110715558814,IVFSPEA2_MaF3_M2_D11_51.mat
MaF,IVFSPEA2,MaF3,51,M3,D12,0.03377019123364763,IVFSPEA2_MaF3_M3_D12_51.mat
MaF,IVFSPEA2,MaF3,52,M3,D12,0.03203435999423486,IVFSPEA2_MaF3_M3_D12_52.mat
MaF,IVFSPEA2,MaF3,52,M2,D11,0.004014921370872101,IVFSPEA2_MaF3_M2_D11_52.mat
MaF,IVFSPEA2,MaF3,53,M3,D12,0.0323591308044251,IVFSPEA2_MaF3_M3_D12_53.mat
MaF,IVFSPEA2,MaF3,53,M2,D11,0.004403375909411175,IVFSPEA2_MaF3_M2_D11_53.mat
MaF,IVFSPEA2,MaF3,54,M3,D12,0.032718941218548805,IVFSPEA2_MaF3_M3_D12_54.mat
MaF,IVFSPEA2,MaF3,54,M2,D11,0.007879025792300744,IVFSPEA2_MaF3_M2_D11_54.mat
MaF,IVFSPEA2,MaF3,55,M3,D12,0.03264868813326849,IVFSPEA2_MaF3_M3_D12_55.mat
MaF,IVFSPEA2,MaF3,55,M2,D11,0.0043916430716135005,IVFSPEA2_MaF3_M2_D11_55.mat
MaF,IVFSPEA2,MaF3,56,M2,D11,0.005755034731068885,IVFSPEA2_MaF3_M2_D11_56.mat
MaF,IVFSPEA2,MaF3,56,M3,D12,0.03356691589364635,IVFSPEA2_MaF3_M3_D12_56.mat
MaF,IVFSPEA2,MaF3,57,M3,D12,0.03358183734657234,IVFSPEA2_MaF3_M3_D12_57.mat
MaF,IVFSPEA2,MaF3,57,M2,D11,0.003887299690685726,IVFSPEA2_MaF3_M2_D11_57.mat
MaF,IVFSPEA2,MaF3,58,M3,D12,0.03208743424227659,IVFSPEA2_MaF3_M3_D12_58.mat
MaF,IVFSPEA2,MaF3,58,M2,D11,0.0039618134869694,IVFSPEA2_MaF3_M2_D11_58.mat
MaF,IVFSPEA2,MaF3,59,M3,D12,0.03228667976847599,IVFSPEA2_MaF3_M3_D12_59.mat
MaF,IVFSPEA2,MaF3,59,M2,D11,0.00378856823041149,IVFSPEA2_MaF3_M2_D11_59.mat
MaF,IVFSPEA2,MaF3,60,M2,D11,0.0038766925114775263,IVFSPEA2_MaF3_M2_D11_60.mat
MaF,IVFSPEA2,MaF3,60,M3,D12,0.03172979785307748,IVFSPEA2_MaF3_M3_D12_60.mat
MaF,IVFSPEA2,MaF4,1,M2,D11,0.012501614202080904,IVFSPEA2_MaF4_M2_D11_1.mat
MaF,IVFSPEA2,MaF4,1,M3,D12,0.24342786297854282,IVFSPEA2_MaF4_M3_D12_1.mat
MaF,IVFSPEA2,MaF4,2,M3,D12,0.23930185993471934,IVFSPEA2_MaF4_M3_D12_2.mat
MaF,IVFSPEA2,MaF4,2,M2,D11,0.012438549297284052,IVFSPEA2_MaF4_M2_D11_2.mat
MaF,IVFSPEA2,MaF4,3,M3,D12,0.23536082665061714,IVFSPEA2_MaF4_M3_D12_3.mat
MaF,IVFSPEA2,MaF4,3,M2,D11,0.013601890476014457,IVFSPEA2_MaF4_M2_D11_3.mat
MaF,IVFSPEA2,MaF4,4,M2,D11,0.012914075733283648,IVFSPEA2_MaF4_M2_D11_4.mat
MaF,IVFSPEA2,MaF4,4,M3,D12,0.23753398101902443,IVFSPEA2_MaF4_M3_D12_4.mat
MaF,IVFSPEA2,MaF4,5,M3,D12,0.23781902974643337,IVFSPEA2_MaF4_M3_D12_5.mat
MaF,IVFSPEA2,MaF4,5,M2,D11,0.012635943438976921,IVFSPEA2_MaF4_M2_D11_5.mat
MaF,IVFSPEA2,MaF4,6,M3,D12,0.23758185884144178,IVFSPEA2_MaF4_M3_D12_6.mat
MaF,IVFSPEA2,MaF4,6,M2,D11,0.012949533378244374,IVFSPEA2_MaF4_M2_D11_6.mat
MaF,IVFSPEA2,MaF4,7,M2,D11,0.012460405175041458,IVFSPEA2_MaF4_M2_D11_7.mat
MaF,IVFSPEA2,MaF4,7,M3,D12,0.24232475304491266,IVFSPEA2_MaF4_M3_D12_7.mat
MaF,IVFSPEA2,MaF4,8,M2,D11,0.012752525605980568,IVFSPEA2_MaF4_M2_D11_8.mat
MaF,IVFSPEA2,MaF4,8,M3,D12,0.24162665164691294,IVFSPEA2_MaF4_M3_D12_8.mat
MaF,IVFSPEA2,MaF4,9,M3,D12,0.23967431309223414,IVFSPEA2_MaF4_M3_D12_9.mat
MaF,IVFSPEA2,MaF4,9,M2,D11,0.012506315360497126,IVFSPEA2_MaF4_M2_D11_9.mat
MaF,IVFSPEA2,MaF4,10,M2,D11,0.013023197253920179,IVFSPEA2_MaF4_M2_D11_10.mat
MaF,IVFSPEA2,MaF4,10,M3,D12,0.23699903114822224,IVFSPEA2_MaF4_M3_D12_10.mat
MaF,IVFSPEA2,MaF4,11,M2,D11,0.012653340324388713,IVFSPEA2_MaF4_M2_D11_11.mat
MaF,IVFSPEA2,MaF4,11,M3,D12,0.24157800908559238,IVFSPEA2_MaF4_M3_D12_11.mat
MaF,IVFSPEA2,MaF4,12,M3,D12,0.24025772261967093,IVFSPEA2_MaF4_M3_D12_12.mat
MaF,IVFSPEA2,MaF4,12,M2,D11,0.012733767211504673,IVFSPEA2_MaF4_M2_D11_12.mat
MaF,IVFSPEA2,MaF4,13,M3,D12,0.24153477948439805,IVFSPEA2_MaF4_M3_D12_13.mat
MaF,IVFSPEA2,MaF4,13,M2,D11,0.012729303441466824,IVFSPEA2_MaF4_M2_D11_13.mat
MaF,IVFSPEA2,MaF4,14,M2,D11,0.012864004093179449,IVFSPEA2_MaF4_M2_D11_14.mat
MaF,IVFSPEA2,MaF4,14,M3,D12,0.2444000888444786,IVFSPEA2_MaF4_M3_D12_14.mat
MaF,IVFSPEA2,MaF4,15,M2,D11,0.012511202102011544,IVFSPEA2_MaF4_M2_D11_15.mat
MaF,IVFSPEA2,MaF4,15,M3,D12,0.23990374169731069,IVFSPEA2_MaF4_M3_D12_15.mat
MaF,IVFSPEA2,MaF4,16,M3,D12,0.24131998811206923,IVFSPEA2_MaF4_M3_D12_16.mat
MaF,IVFSPEA2,MaF4,16,M2,D11,0.012508082855690276,IVFSPEA2_MaF4_M2_D11_16.mat
MaF,IVFSPEA2,MaF4,17,M2,D11,0.01253001144060213,IVFSPEA2_MaF4_M2_D11_17.mat
MaF,IVFSPEA2,MaF4,17,M3,D12,0.23644666475886472,IVFSPEA2_MaF4_M3_D12_17.mat
