Grupo,Algoritmo,Problema,Run,M,D,Spread,arquivo_original
DTLZ,IVFSPEA2,DTLZ4,25,M2,D11,0.13469578762904064,IVFSPEA2_DTLZ4_M2_D11_25.mat
DTLZ,IVFSPEA2,DTLZ4,26,M2,D11,0.1281163932483582,IVFSPEA2_DTLZ4_M2_D11_26.mat
DTLZ,IVFSPEA2,DTLZ4,27,M2,D11,0.11408409878259199,IVFSPEA2_DTLZ4_M2_D11_27.mat
DTLZ,IVFSPEA2,DTLZ4,28,M2,D11,1.0,IVFSPEA2_DTLZ4_M2_D11_28.mat
DTLZ,IVFSPEA2,DTLZ4,29,M2,D11,1.0,IVFSPEA2_DTLZ4_M2_D11_29.mat
DTLZ,IVFSPEA2,DTLZ4,30,M2,D11,0.09918336681286248,IVFSPEA2_DTLZ4_M2_D11_30.mat
DTLZ,IVFSPEA2,DTLZ4,31,M2,D11,0.0984245180426278,IVFSPEA2_DTLZ4_M2_D11_31.mat
DTLZ,IVFSPEA2,DTLZ4,32,M2,D11,0.10297414902073623,IVFSPEA2_DTLZ4_M2_D11_32.mat
DTLZ,IVFSPEA2,DTLZ4,33,M2,D11,1.0,IVFSPEA2_DTLZ4_M2_D11_33.mat
DTLZ,IVFSPEA2,DTLZ4,34,M2,D11,0.14266941673213948,IVFSPEA2_DTLZ4_M2_D11_34.mat
DTLZ,IVFSPEA2,DTLZ4,35,M2,D11,0.12280832717994004,IVFSPEA2_DTLZ4_M2_D11_35.mat
DTLZ,IVFSPEA2,DTLZ4,36,M2,D11,0.11583118708582563,IVFSPEA2_DTLZ4_M2_D11_36.mat
DTLZ,IVFSPEA2,DTLZ4,37,M2,D11,0.11098339647908614,IVFSPEA2_DTLZ4_M2_D11_37.mat
DTLZ,IVFSPEA2,DTLZ4,38,M2,D11,0.10016828289628377,IVFSPEA2_DTLZ4_M2_D11_38.mat
DTLZ,IVFSPEA2,DTLZ4,39,M2,D11,0.09139307355517544,IVFSPEA2_DTLZ4_M2_D11_39.mat
DTLZ,IVFSPEA2,DTLZ4,40,M2,D11,0.13856017860913794,IVFSPEA2_DTLZ4_M2_D11_40.mat
DTLZ,IVFSPEA2,DTLZ4,41,M2,D11,0.11634378841080718,IVFSPEA2_DTLZ4_M2_D11_41.mat
DTLZ,IVFSPEA2,DTLZ4,42,M2,D11,0.12268084650221271,IVFSPEA2_DTLZ4_M2_D11_42.mat
DTLZ,IVFSPEA2,DTLZ4,43,M2,D11,,IVFSPEA2_DTLZ4_M2_D11_43.mat
DTLZ,IVFSPEA2,DTLZ4,44,M2,D11,1.0,IVFSPEA2_DTLZ4_M2_D11_44.mat
DTLZ,IVFSPEA2,DTLZ4,45,M2,D11,0.1148199224541699,IVFSPEA2_DTLZ4_M2_D11_45.mat
DTLZ,IVFSPEA2,DTLZ4,46,M2,D11,0.11675945130175694,IVFSPEA2_DTLZ4_M2_D11_46.mat
DTLZ,IVFSPEA2,DTLZ4,47,M2,D11,1.0,IVFSPEA2_DTLZ4_M2_D11_47.mat
DTLZ,IVFSPEA2,DTLZ4,48,M2,D11,1.0,IVFSPEA2_DTLZ4_M2_D11_48.mat
DTLZ,IVFSPEA2,DTLZ4,49,M2,D11,0.1166398612161829,IVFSPEA2_DTLZ4_M2_D11_49.mat
DTLZ,IVFSPEA2,DTLZ4,50,M2,D11,1.0,IVFSPEA2_DTLZ4_M2_D11_50.mat
DTLZ,IVFSPEA2,DTLZ4,51,M2,D11,0.11840029846086823,IVFSPEA2_DTLZ4_M2_D11_51.mat
DTLZ,IVFSPEA2,DTLZ4,52,M2,D11,0.10176826735580134,IVFSPEA2_DTLZ4_M2_D11_52.mat
DTLZ,IVFSPEA2,DTLZ4,53,M2,D11,0.10131275972961858,IVFSPEA2_DTLZ4_M2_D11_53.mat
DTLZ,IVFSPEA2,DTLZ4,54,M2,D11,1.0,IVFSPEA2_DTLZ4_M2_D11_54.mat
DTLZ,IVFSPEA2,DTLZ4,55,M2,D11,0.11695265950131599,IVFSPEA2_DTLZ4_M2_D11_55.mat
DTLZ,IVFSPEA2,DTLZ4,56,M2,D11,0.12012351621714132,IVFSPEA2_DTLZ4_M2_D11_56.mat
DTLZ,IVFSPEA2,DTLZ4,57,M2,D11,0.13385921867601416,IVFSPEA2_DTLZ4_M2_D11_57.mat
DTLZ,IVFSPEA2,DTLZ4,58,M2,D11,0.09770383232590409,IVFSPEA2_DTLZ4_M2_D11_58.mat
DTLZ,IVFSPEA2,DTLZ4,59,M2,D11,1.0,IVFSPEA2_DTLZ4_M2_D11_59.mat
DTLZ,IVFSPEA2,DTLZ4,60,M2,D11,0.1148963698998685,IVFSPEA2_DTLZ4_M2_D11_60.mat
DTLZ,IVFSPEA2,DTLZ5,1,M2,D11,0.10554683705861688,IVFSPEA2_DTLZ5_M2_D11_1.mat
DTLZ,IVFSPEA2,DTLZ5,2,M2,D11,0.1164395514680094,IVFSPEA2_DTLZ5_M2_D11_2.mat
DTLZ,IVFSPEA2,DTLZ5,3,M2,D11,0.10683544793393648,IVFSPEA2_DTLZ5_M2_D11_3.mat
DTLZ,IVFSPEA2,DTLZ5,4,M2,D11,0.11993525496355635,IVFSPEA2_DTLZ5_M2_D11_4.mat
DTLZ,IVFSPEA2,DTLZ5,5,M2,D11,0.10176726566691285,IVFSPEA2_DTLZ5_M2_D11_5.mat
DTLZ,IVFSPEA2,DTLZ5,6,M2,D11,0.12288223601119891,IVFSPEA2_DTLZ5_M2_D11_6.mat
DTLZ,IVFSPEA2,DTLZ5,7,M2,D11,0.0986851982673881,IVFSPEA2_DTLZ5_M2_D11_7.mat
DTLZ,IVFSPEA2,DTLZ5,8,M2,D11,0.10463807193015347,IVFSPEA2_DTLZ5_M2_D11_8.mat
DTLZ,IVFSPEA2,DTLZ5,9,M2,D11,0.10864575726775207,IVFSPEA2_DTLZ5_M2_D11_9.mat
DTLZ,IVFSPEA2,DTLZ5,10,M2,D11,0.1270939139508382,IVFSPEA2_DTLZ5_M2_D11_10.mat
DTLZ,IVFSPEA2,DTLZ5,11,M2,D11,0.09782294196107001,IVFSPEA2_DTLZ5_M2_D11_11.mat
DTLZ,IVFSPEA2,DTLZ5,12,M2,D11,0.12107469724418093,IVFSPEA2_DTLZ5_M2_D11_12.mat
DTLZ,IVFSPEA2,DTLZ5,13,M2,D11,0.10579033482605572,IVFSPEA2_DTLZ5_M2_D11_13.mat
DTLZ,IVFSPEA2,DTLZ5,14,M2,D11,0.12762214545269068,IVFSPEA2_DTLZ5_M2_D11_14.mat
DTLZ,IVFSPEA2,DTLZ5,15,M2,D11,0.10479753184611847,IVFSPEA2_DTLZ5_M2_D11_15.mat
DTLZ,IVFSPEA2,DTLZ5,16,M2,D11,0.13379734550318603,IVFSPEA2_DTLZ5_M2_D11_16.mat
DTLZ,IVFSPEA2,DTLZ5,17,M2,D11,0.11366547851168797,IVFSPEA2_DTLZ5_M2_D11_17.mat
DTLZ,IVFSPEA2,DTLZ5,18,M2,D11,0.10296829497816948,IVFSPEA2_DTLZ5_M2_D11_18.mat
DTLZ,IVFSPEA2,DTLZ5,19,M2,D11,0.12857658808306258,IVFSPEA2_DTLZ5_M2_D11_19.mat
DTLZ,IVFSPEA2,DTLZ5,20,M2,D11,0.10800995333006795,IVFSPEA2_DTLZ5_M2_D11_20.mat
DTLZ,IVFSPEA2,DTLZ5,21,M2,D11,0.12259214320331478,IVFSPEA2_DTLZ5_M2_D11_21.mat
DTLZ,IVFSPEA2,DTLZ5,22,M2,D11,0.12532766588098443,IVFSPEA2_DTLZ5_M2_D11_22.mat
DTLZ,IVFSPEA2,DTLZ5,23,M2,D11,0.11904470320585152,IVFSPEA2_DTLZ5_M2_D11_23.mat
DTLZ,IVFSPEA2,DTLZ5,24,M2,D11,0.12915914238687548,IVFSPEA2_DTLZ5_M2_D11_24.mat
DTLZ,IVFSPEA2,DTLZ5,25,M2,D11,0.12696322252949022,IVFSPEA2_DTLZ5_M2_D11_25.mat
DTLZ,IVFSPEA2,DTLZ5,26,M2,D11,0.11559340292957367,IVFSPEA2_DTLZ5_M2_D11_26.mat
DTLZ,IVFSPEA2,DTLZ5,27,M2,D11,0.13725642535420413,IVFSPEA2_DTLZ5_M2_D11_27.mat
DTLZ,IVFSPEA2,DTLZ5,28,M2,D11,0.11798331663834605,IVFSPEA2_DTLZ5_M2_D11_28.mat
DTLZ,IVFSPEA2,DTLZ5,29,M2,D11,0.11480787755594309,IVFSPEA2_DTLZ5_M2_D11_29.mat
DTLZ,IVFSPEA2,DTLZ5,30,M2,D11,0.09526749497802532,IVFSPEA2_DTLZ5_M2_D11_30.mat
DTLZ,IVFSPEA2,DTLZ5,31,M2,D11,0.13307586711145789,IVFSPEA2_DTLZ5_M2_D11_31.mat
DTLZ,IVFSPEA2,DTLZ5,32,M2,D11,0.12394830693728565,IVFSPEA2_DTLZ5_M2_D11_32.mat
DTLZ,IVFSPEA2,DTLZ5,33,M2,D11,0.13229659271824218,IVFSPEA2_DTLZ5_M2_D11_33.mat
DTLZ,IVFSPEA2,DTLZ5,34,M2,D11,0.1337958995850643,IVFSPEA2_DTLZ5_M2_D11_34.mat
DTLZ,IVFSPEA2,DTLZ5,35,M2,D11,0.12223223960368704,IVFSPEA2_DTLZ5_M2_D11_35.mat
DTLZ,IVFSPEA2,DTLZ5,36,M2,D11,0.13540717390948212,IVFSPEA2_DTLZ5_M2_D11_36.mat
DTLZ,IVFSPEA2,DTLZ5,37,M2,D11,0.10848328126735393,IVFSPEA2_DTLZ5_M2_D11_37.mat
DTLZ,IVFSPEA2,DTLZ5,38,M2,D11,0.11334537517090108,IVFSPEA2_DTLZ5_M2_D11_38.mat
DTLZ,IVFSPEA2,DTLZ5,39,M2,D11,0.11513525455844976,IVFSPEA2_DTLZ5_M2_D11_39.mat
DTLZ,IVFSPEA2,DTLZ5,40,M2,D11,0.12935903106173263,IVFSPEA2_DTLZ5_M2_D11_40.mat
DTLZ,IVFSPEA2,DTLZ5,41,M2,D11,0.11462526081253634,IVFSPEA2_DTLZ5_M2_D11_41.mat
DTLZ,IVFSPEA2,DTLZ5,42,M2,D11,0.12538320110835252,IVFSPEA2_DTLZ5_M2_D11_42.mat
DTLZ,IVFSPEA2,DTLZ5,43,M2,D11,0.1041468991019863,IVFSPEA2_DTLZ5_M2_D11_43.mat
DTLZ,IVFSPEA2,DTLZ5,44,M2,D11,0.10082479305983975,IVFSPEA2_DTLZ5_M2_D11_44.mat
DTLZ,IVFSPEA2,DTLZ5,45,M2,D11,0.10780665612187189,IVFSPEA2_DTLZ5_M2_D11_45.mat
DTLZ,IVFSPEA2,DTLZ5,46,M2,D11,0.12385475069787742,IVFSPEA2_DTLZ5_M2_D11_46.mat
DTLZ,IVFSPEA2,DTLZ5,47,M2,D11,0.1561115370424503,IVFSPEA2_DTLZ5_M2_D11_47.mat
DTLZ,IVFSPEA2,DTLZ5,48,M2,D11,0.15341435151990065,IVFSPEA2_DTLZ5_M2_D11_48.mat
DTLZ,IVFSPEA2,DTLZ5,49,M2,D11,0.13525351429709292,IVFSPEA2_DTLZ5_M2_D11_49.mat
DTLZ,IVFSPEA2,DTLZ5,50,M2,D11,0.11180270675352673,IVFSPEA2_DTLZ5_M2_D11_50.mat
DTLZ,IVFSPEA2,DTLZ5,51,M2,D11,0.11968638559462502,IVFSPEA2_DTLZ5_M2_D11_51.mat
DTLZ,IVFSPEA2,DTLZ5,52,M2,D11,0.10269412402349865,IVFSPEA2_DTLZ5_M2_D11_52.mat
DTLZ,IVFSPEA2,DTLZ5,53,M2,D11,0.10955832410824137,IVFSPEA2_DTLZ5_M2_D11_53.mat
DTLZ,IVFSPEA2,DTLZ5,54,M2,D11,0.12259544704100353,IVFSPEA2_DTLZ5_M2_D11_54.mat
DTLZ,IVFSPEA2,DTLZ5,55,M2,D11,0.09966619833168477,IVFSPEA2_DTLZ5_M2_D11_55.mat
DTLZ,IVFSPEA2,DTLZ5,56,M2,D11,0.14142480423358605,IVFSPEA2_DTLZ5_M2_D11_56.mat
DTLZ,IVFSPEA2,DTLZ5,57,M2,D11,0.13084094000623187,IVFSPEA2_DTLZ5_M2_D11_57.mat
DTLZ,IVFSPEA2,DTLZ5,58,M2,D11,0.07480511685772738,IVFSPEA2_DTLZ5_M2_D11_58.mat
DTLZ,IVFSPEA2,DTLZ5,59,M2,D11,0.14002257832388165,IVFSPEA2_DTLZ5_M2_D11_59.mat
DTLZ,IVFSPEA2,DTLZ5,60,M2,D11,0.15787786044339308,IVFSPEA2_DTLZ5_M2_D11_60.mat
DTLZ,IVFSPEA2,DTLZ6,1,M2,D11,0.1032306116231662,IVFSPEA2_DTLZ6_M2_D11_1.mat
DTLZ,IVFSPEA2,DTLZ6,2,M2,D11,0.10180308356237754,IVFSPEA2_DTLZ6_M2_D11_2.mat
DTLZ,IVFSPEA2,DTLZ6,3,M2,D11,0.10739951015804489,IVFSPEA2_DTLZ6_M2_D11_3.mat
DTLZ,IVFSPEA2,DTLZ6,4,M2,D11,0.08300555521069587,IVFSPEA2_DTLZ6_M2_D11_4.mat
DTLZ,IVFSPEA2,DTLZ6,5,M2,D11,0.11678381565913083,IVFSPEA2_DTLZ6_M2_D11_5.mat
DTLZ,IVFSPEA2,DTLZ6,6,M2,D11,0.10699858283356722,IVFSPEA2_DTLZ6_M2_D11_6.mat
DTLZ,IVFSPEA2,DTLZ6,7,M2,D11,0.11028116552677879,IVFSPEA2_DTLZ6_M2_D11_7.mat
DTLZ,IVFSPEA2,DTLZ6,8,M2,D11,0.0877401748983498,IVFSPEA2_DTLZ6_M2_D11_8.mat
DTLZ,IVFSPEA2,DTLZ6,9,M2,D11,0.10373916755111173,IVFSPEA2_DTLZ6_M2_D11_9.mat
DTLZ,IVFSPEA2,DTLZ6,10,M2,D11,0.10096414565888086,IVFSPEA2_DTLZ6_M2_D11_10.mat
DTLZ,IVFSPEA2,DTLZ6,11,M2,D11,0.129370774783672,IVFSPEA2_DTLZ6_M2_D11_11.mat
DTLZ,IVFSPEA2,DTLZ6,12,M2,D11,0.09665642141296049,IVFSPEA2_DTLZ6_M2_D11_12.mat
DTLZ,IVFSPEA2,DTLZ6,13,M2,D11,0.11767768557198173,IVFSPEA2_DTLZ6_M2_D11_13.mat
DTLZ,IVFSPEA2,DTLZ6,14,M2,D11,0.10840530872677202,IVFSPEA2_DTLZ6_M2_D11_14.mat
DTLZ,IVFSPEA2,DTLZ6,15,M2,D11,0.09472772994189055,IVFSPEA2_DTLZ6_M2_D11_15.mat
DTLZ,IVFSPEA2,DTLZ6,16,M2,D11,0.1344137123705013,IVFSPEA2_DTLZ6_M2_D11_16.mat
DTLZ,IVFSPEA2,DTLZ6,17,M2,D11,0.10782787858951566,IVFSPEA2_DTLZ6_M2_D11_17.mat
DTLZ,IVFSPEA2,DTLZ6,18,M2,D11,0.11334438841129249,IVFSPEA2_DTLZ6_M2_D11_18.mat
DTLZ,IVFSPEA2,DTLZ6,19,M2,D11,0.09363568188873496,IVFSPEA2_DTLZ6_M2_D11_19.mat
DTLZ,IVFSPEA2,DTLZ6,20,M2,D11,0.09125234855139386,IVFSPEA2_DTLZ6_M2_D11_20.mat
DTLZ,IVFSPEA2,DTLZ6,21,M2,D11,0.10431055679938729,IVFSPEA2_DTLZ6_M2_D11_21.mat
DTLZ,IVFSPEA2,DTLZ6,22,M2,D11,0.0968480200190402,IVFSPEA2_DTLZ6_M2_D11_22.mat
DTLZ,IVFSPEA2,DTLZ6,23,M2,D11,0.10953598798663107,IVFSPEA2_DTLZ6_M2_D11_23.mat
DTLZ,IVFSPEA2,DTLZ6,24,M2,D11,0.12010616482077237,IVFSPEA2_DTLZ6_M2_D11_24.mat
DTLZ,IVFSPEA2,DTLZ6,25,M2,D11,0.09095667836256674,IVFSPEA2_DTLZ6_M2_D11_25.mat
DTLZ,IVFSPEA2,DTLZ6,26,M2,D11,0.10803164898030879,IVFSPEA2_DTLZ6_M2_D11_26.mat
DTLZ,IVFSPEA2,DTLZ6,27,M2,D11,0.09926755314924597,IVFSPEA2_DTLZ6_M2_D11_27.mat
DTLZ,IVFSPEA2,DTLZ6,28,M2,D11,0.12130064431806188,IVFSPEA2_DTLZ6_M2_D11_28.mat
DTLZ,IVFSPEA2,DTLZ6,29,M2,D11,0.1260575613413922,IVFSPEA2_DTLZ6_M2_D11_29.mat
DTLZ,IVFSPEA2,DTLZ6,30,M2,D11,0.15101207626391236,IVFSPEA2_DTLZ6_M2_D11_30.mat
DTLZ,IVFSPEA2,DTLZ6,31,M2,D11,0.10774396796012926,IVFSPEA2_DTLZ6_M2_D11_31.mat
DTLZ,IVFSPEA2,DTLZ6,32,M2,D11,0.10923671541123636,IVFSPEA2_DTLZ6_M2_D11_32.mat
DTLZ,IVFSPEA2,DTLZ6,33,M2,D11,0.11139211020036684,IVFSPEA2_DTLZ6_M2_D11_33.mat
DTLZ,IVFSPEA2,DTLZ6,34,M2,D11,0.09207788040859749,IVFSPEA2_DTLZ6_M2_D11_34.mat
DTLZ,IVFSPEA2,DTLZ6,35,M2,D11,0.11416132024843297,IVFSPEA2_DTLZ6_M2_D11_35.mat
DTLZ,IVFSPEA2,DTLZ6,36,M2,D11,0.11832573143740807,IVFSPEA2_DTLZ6_M2_D11_36.mat
DTLZ,IVFSPEA2,DTLZ6,37,M2,D11,0.09312746803123056,IVFSPEA2_DTLZ6_M2_D11_37.mat
DTLZ,IVFSPEA2,DTLZ6,38,M2,D11,0.1178233990420953,IVFSPEA2_DTLZ6_M2_D11_38.mat
DTLZ,IVFSPEA2,DTLZ6,39,M2,D11,0.08548581214529262,IVFSPEA2_DTLZ6_M2_D11_39.mat
DTLZ,IVFSPEA2,DTLZ6,40,M2,D11,0.12594813707327976,IVFSPEA2_DTLZ6_M2_D11_40.mat
DTLZ,IVFSPEA2,DTLZ6,41,M2,D11,0.10071627680359177,IVFSPEA2_DTLZ6_M2_D11_41.mat
DTLZ,IVFSPEA2,DTLZ6,42,M2,D11,0.09770156265558248,IVFSPEA2_DTLZ6_M2_D11_42.mat
DTLZ,IVFSPEA2,DTLZ6,43,M2,D11,0.13019139979440034,IVFSPEA2_DTLZ6_M2_D11_43.mat
DTLZ,IVFSPEA2,DTLZ6,44,M2,D11,0.0970813553270388,IVFSPEA2_DTLZ6_M2_D11_44.mat
DTLZ,IVFSPEA2,DTLZ6,45,M2,D11,0.09918639438897518,IVFSPEA2_DTLZ6_M2_D11_45.mat
DTLZ,IVFSPEA2,DTLZ6,46,M2,D11,0.11097439048597896,IVFSPEA2_DTLZ6_M2_D11_46.mat
DTLZ,IVFSPEA2,DTLZ6,47,M2,D11,0.10125838870486756,IVFSPEA2_DTLZ6_M2_D11_47.mat
DTLZ,IVFSPEA2,DTLZ6,48,M2,D11,0.10370800758466368,IVFSPEA2_DTLZ6_M2_D11_48.mat
DTLZ,IVFSPEA2,DTLZ6,49,M2,D11,0.09344519062965302,IVFSPEA2_DTLZ6_M2_D11_49.mat
DTLZ,IVFSPEA2,DTLZ6,50,M2,D11,0.10848787900586893,IVFSPEA2_DTLZ6_M2_D11_50.mat
DTLZ,IVFSPEA2,DTLZ6,51,M2,D11,0.10574580895288842,IVFSPEA2_DTLZ6_M2_D11_51.mat
DTLZ,IVFSPEA2,DTLZ6,52,M2,D11,0.12892493452328557,IVFSPEA2_DTLZ6_M2_D11_52.mat
DTLZ,IVFSPEA2,DTLZ6,53,M2,D11,0.0993374056176203,IVFSPEA2_DTLZ6_M2_D11_53.mat
DTLZ,IVFSPEA2,DTLZ6,54,M2,D11,0.1139386369366216,IVFSPEA2_DTLZ6_M2_D11_54.mat
DTLZ,IVFSPEA2,DTLZ6,55,M2,D11,0.10940753546673064,IVFSPEA2_DTLZ6_M2_D11_55.mat
DTLZ,IVFSPEA2,DTLZ6,56,M2,D11,0.11449550140526729,IVFSPEA2_DTLZ6_M2_D11_56.mat
DTLZ,IVFSPEA2,DTLZ6,57,M2,D11,0.09672134328652995,IVFSPEA2_DTLZ6_M2_D11_57.mat
DTLZ,IVFSPEA2,DTLZ6,58,M2,D11,0.12664682934372543,IVFSPEA2_DTLZ6_M2_D11_58.mat
DTLZ,IVFSPEA2,DTLZ6,59,M2,D11,0.09970975004906381,IVFSPEA2_DTLZ6_M2_D11_59.mat
DTLZ,IVFSPEA2,DTLZ6,60,M2,D11,0.10757566292431962,IVFSPEA2_DTLZ6_M2_D11_60.mat
DTLZ,IVFSPEA2,DTLZ7,1,M2,D21,0.11428528135663964,IVFSPEA2_DTLZ7_M2_D21_1.mat
DTLZ,IVFSPEA2,DTLZ7,2,M2,D21,0.10968490383946133,IVFSPEA2_DTLZ7_M2_D21_2.mat
DTLZ,IVFSPEA2,DTLZ7,3,M2,D21,0.1253333204554936,IVFSPEA2_DTLZ7_M2_D21_3.mat
DTLZ,IVFSPEA2,DTLZ7,4,M2,D21,0.14652031134464993,IVFSPEA2_DTLZ7_M2_D21_4.mat
DTLZ,IVFSPEA2,DTLZ7,5,M2,D21,0.12087535196642951,IVFSPEA2_DTLZ7_M2_D21_5.mat
DTLZ,IVFSPEA2,DTLZ7,6,M2,D21,0.12291419463476215,IVFSPEA2_DTLZ7_M2_D21_6.mat
DTLZ,IVFSPEA2,DTLZ7,7,M2,D21,0.1035471976204064,IVFSPEA2_DTLZ7_M2_D21_7.mat
DTLZ,IVFSPEA2,DTLZ7,8,M2,D21,0.14776529778227807,IVFSPEA2_DTLZ7_M2_D21_8.mat
DTLZ,IVFSPEA2,DTLZ7,9,M2,D21,0.14358501236984855,IVFSPEA2_DTLZ7_M2_D21_9.mat
DTLZ,IVFSPEA2,DTLZ7,10,M2,D21,0.1330653785425427,IVFSPEA2_DTLZ7_M2_D21_10.mat
DTLZ,IVFSPEA2,DTLZ7,11,M2,D21,0.12263578676706,IVFSPEA2_DTLZ7_M2_D21_11.mat
DTLZ,IVFSPEA2,DTLZ7,12,M2,D21,0.1271949258847784,IVFSPEA2_DTLZ7_M2_D21_12.mat
DTLZ,IVFSPEA2,DTLZ7,13,M2,D21,0.14354769924750332,IVFSPEA2_DTLZ7_M2_D21_13.mat
DTLZ,IVFSPEA2,DTLZ7,14,M2,D21,0.1496803738009545,IVFSPEA2_DTLZ7_M2_D21_14.mat
DTLZ,IVFSPEA2,DTLZ7,15,M2,D21,0.11176648485889182,IVFSPEA2_DTLZ7_M2_D21_15.mat
DTLZ,IVFSPEA2,DTLZ7,16,M2,D21,0.12475033421804685,IVFSPEA2_DTLZ7_M2_D21_16.mat
DTLZ,IVFSPEA2,DTLZ7,17,M2,D21,0.1351161690065732,IVFSPEA2_DTLZ7_M2_D21_17.mat
DTLZ,IVFSPEA2,DTLZ7,18,M2,D21,0.12372263806517197,IVFSPEA2_DTLZ7_M2_D21_18.mat
DTLZ,IVFSPEA2,DTLZ7,19,M2,D21,0.15281427810495243,IVFSPEA2_DTLZ7_M2_D21_19.mat
DTLZ,IVFSPEA2,DTLZ7,20,M2,D21,0.13487239095508582,IVFSPEA2_DTLZ7_M2_D21_20.mat
DTLZ,IVFSPEA2,DTLZ7,21,M2,D21,0.12662081152837754,IVFSPEA2_DTLZ7_M2_D21_21.mat
DTLZ,IVFSPEA2,DTLZ7,22,M2,D21,0.11838832098262285,IVFSPEA2_DTLZ7_M2_D21_22.mat
DTLZ,IVFSPEA2,DTLZ7,23,M2,D21,0.14292822637080652,IVFSPEA2_DTLZ7_M2_D21_23.mat
DTLZ,IVFSPEA2,DTLZ7,24,M2,D21,0.09455642641608558,IVFSPEA2_DTLZ7_M2_D21_24.mat
DTLZ,IVFSPEA2,DTLZ7,25,M2,D21,0.15281663503100965,IVFSPEA2_DTLZ7_M2_D21_25.mat
DTLZ,IVFSPEA2,DTLZ7,26,M2,D21,0.12084944037321345,IVFSPEA2_DTLZ7_M2_D21_26.mat
DTLZ,IVFSPEA2,DTLZ7,27,M2,D21,0.1195668687403821,IVFSPEA2_DTLZ7_M2_D21_27.mat
DTLZ,IVFSPEA2,DTLZ7,28,M2,D21,0.12804924327382372,IVFSPEA2_DTLZ7_M2_D21_28.mat
DTLZ,IVFSPEA2,DTLZ7,29,M2,D21,0.11965051725158764,IVFSPEA2_DTLZ7_M2_D21_29.mat
DTLZ,IVFSPEA2,DTLZ7,30,M2,D21,0.11769335441771915,IVFSPEA2_DTLZ7_M2_D21_30.mat
DTLZ,IVFSPEA2,DTLZ7,31,M2,D21,0.1577048901375395,IVFSPEA2_DTLZ7_M2_D21_31.mat
DTLZ,IVFSPEA2,DTLZ7,32,M2,D21,0.7788543241957253,IVFSPEA2_DTLZ7_M2_D21_32.mat
DTLZ,IVFSPEA2,DTLZ7,33,M2,D21,0.11381161643553411,IVFSPEA2_DTLZ7_M2_D21_33.mat
DTLZ,IVFSPEA2,DTLZ7,34,M2,D21,0.14096833221567445,IVFSPEA2_DTLZ7_M2_D21_34.mat
DTLZ,IVFSPEA2,DTLZ7,35,M2,D21,0.11638269936826962,IVFSPEA2_DTLZ7_M2_D21_35.mat
DTLZ,IVFSPEA2,DTLZ7,36,M2,D21,0.1321006553712569,IVFSPEA2_DTLZ7_M2_D21_36.mat
DTLZ,IVFSPEA2,DTLZ7,37,M2,D21,0.1104319347384512,IVFSPEA2_DTLZ7_M2_D21_37.mat
DTLZ,IVFSPEA2,DTLZ7,38,M2,D21,0.13699965659550434,IVFSPEA2_DTLZ7_M2_D21_38.mat
DTLZ,IVFSPEA2,DTLZ7,39,M2,D21,0.1377864368220123,IVFSPEA2_DTLZ7_M2_D21_39.mat
DTLZ,IVFSPEA2,DTLZ7,40,M2,D21,0.1498396641572851,IVFSPEA2_DTLZ7_M2_D21_40.mat
DTLZ,IVFSPEA2,DTLZ7,41,M2,D21,0.1170459543418472,IVFSPEA2_DTLZ7_M2_D21_41.mat
DTLZ,IVFSPEA2,DTLZ7,42,M2,D21,0.11202040382170257,IVFSPEA2_DTLZ7_M2_D21_42.mat
DTLZ,IVFSPEA2,DTLZ7,43,M2,D21,0.1036752885399851,IVFSPEA2_DTLZ7_M2_D21_43.mat
DTLZ,IVFSPEA2,DTLZ7,44,M2,D21,0.11432780816440138,IVFSPEA2_DTLZ7_M2_D21_44.mat
DTLZ,IVFSPEA2,DTLZ7,45,M2,D21,0.1215834309955129,IVFSPEA2_DTLZ7_M2_D21_45.mat
DTLZ,IVFSPEA2,DTLZ7,46,M2,D21,0.10640477302886614,IVFSPEA2_DTLZ7_M2_D21_46.mat
DTLZ,IVFSPEA2,DTLZ7,47,M2,D21,0.10117277574164955,IVFSPEA2_DTLZ7_M2_D21_47.mat
DTLZ,IVFSPEA2,DTLZ7,48,M2,D21,0.11940562768001951,IVFSPEA2_DTLZ7_M2_D21_48.mat
DTLZ,IVFSPEA2,DTLZ7,49,M2,D21,0.12925726417159136,IVFSPEA2_DTLZ7_M2_D21_49.mat
DTLZ,IVFSPEA2,DTLZ7,50,M2,D21,0.13305632970521195,IVFSPEA2_DTLZ7_M2_D21_50.mat
DTLZ,IVFSPEA2,DTLZ7,51,M2,D21,0.1650488231185739,IVFSPEA2_DTLZ7_M2_D21_51.mat
DTLZ,IVFSPEA2,DTLZ7,52,M2,D21,0.11329344982443124,IVFSPEA2_DTLZ7_M2_D21_52.mat
DTLZ,IVFSPEA2,DTLZ7,53,M2,D21,0.11868091689766781,IVFSPEA2_DTLZ7_M2_D21_53.mat
DTLZ,IVFSPEA2,DTLZ7,54,M2,D21,0.13574341010265112,IVFSPEA2_DTLZ7_M2_D21_54.mat
DTLZ,IVFSPEA2,DTLZ7,55,M2,D21,0.12831954866506687,IVFSPEA2_DTLZ7_M2_D21_55.mat
DTLZ,IVFSPEA2,DTLZ7,56,M2,D21,0.12219392724185005,IVFSPEA2_DTLZ7_M2_D21_56.mat
